기준년월,승인일자,승인SEQ,승인시간대,카드KEY,통합승인금액,개인법인구분코드_회원,국내해외여부,카드이용한도금액,가맹점광역시도코드,이상거래여부,이상거래유형,이상거래설명,연령,남녀구분코드,승인거래코드,승인발생경로코드,가맹점승인업종코드,가맹점누적매출금액_구간화,개인법인구분코드_가맹점,가맹점여부_신규,인터넷판매여부,경과일수_최종이용일자,가맹점상태코드,가맹점형태구분코드,로고구분코드,일시불할부구분코드,전월_매출건수,카드구분코드,할부가능개월수,가맹점KEY,전월_매출금액
202408,20240819,72,12,CD001832,19000,1,0,10000000,14,0,,,4,2,10,C,4402,1,1,0,0,32,30,00,02,A,360.0,1,24.0,ST001013,2037000.0
202407,20240723,69,09,CD000211,9000,1,0,5000000,09,0,,,5,2,00,C,9103,3,2,0,0,32,30,00,01,A,47261.0,1,30.0,ST002210,3801682000.0
202409,20240929,59,19,CD002537,4000,1,0,10000000,13,0,,,6,1,00,C,2302,2,1,0,0,31,30,00,03,A,59.0,1,24.0,ST000136,1952000.0
202407,20240709,29,15,CD002310,4000,1,0,1000000,02,0,,,4,2,00,C,5202,2,1,0,0,32,30,00,03,A,399.0,1,24.0,ST000011,2517000.0
202408,20240808,3,11,CD001100,4000,1,0,1000000,16,0,,,4,1,00,Q,1401,1,1,0,0,33,2,_,02,A,329.0,1,0.0,ST005221,40143000.0
202407,20240725,69,11,CD000323,8000,1,0,5000000,13,0,,,7,2,00,C,5205,2,2,0,0,32,30,00,01,A,1370.0,1,24.0,ST001319,10340000.0
202407,20240727,62,14,CD000356,4000,1,0,0,12,0,,,3,1,00,C,5102,2,2,0,0,31,30,00,02,A,318.0,1,24.0,ST000532,2076000.0
202407,20240717,12,20,CD002150,4000,1,0,10000000,02,0,,,5,1,00,C,5507,2,2,0,0,32,30,00,02,A,46922.0,1,24.0,ST000579,2062000.0
202409,20240916,15,08,CD000461,1566000,2,0,0,09,1,03,"최근 거래 패턴에 비해 결제 금액이 급격히 증가하였고, 신규 가맹점에서 이루어진 거래로, 카드 위변조 이상거래 의심
최근 사용한 금액이 100만원 이상 증가한 고객이 신규 가맹점에서 국내 일시불로 결제",9,_,00,C,9207,2,2,0,0,32,30,00,02,A,348.0,4,24.0,ST000467,2130000.0
202407,20240709,8,12,CD000416,9000,1,0,5000000,12,0,,,5,2,00,C,5101,3,_,0,0,32,30,00,01,A,41806.0,1,24.0,ST007237,455980000.0
202408,20240806,8,16,CD000545,8000,1,0,10000000,03,0,,,3,1,00,C,6103,3,1,0,0,32,30,00,01,A,57.0,1,24.0,ST006411,1661000.0
202408,20240803,9,00,CD000693,9000,1,0,5000000,02,0,,,2,2,00,C,5507,3,2,0,0,32,30,00,03,A,6789.0,1,24.0,ST000234,427342000.0
202409,20240908,9,16,CD002001,8000,1,0,5000000,16,0,,,5,1,00,Q,2105,2,1,0,0,33,2,_,03,A,34.0,1,0.0,ST000836,1039000.0
202407,20240718,19,09,CD000755,4000,1,0,5000000,04,0,,,4,1,10,C,2301,2,1,0,0,31,30,00,03,A,74.0,1,24.0,ST000135,1856000.0
202407,20240711,12,16,CD001481,1000,1,0,5000000,05,0,,,7,1,00,C,5201,2,1,0,0,32,30,00,02,A,52.0,1,24.0,ST000114,1044000.0
202409,20240905,4,14,CD000782,9000,1,0,5000000,05,0,,,5,1,00,C,5202,2,1,0,0,32,30,00,02,A,56.0,1,24.0,ST000558,1289000.0
202407,20240723,12,14,CD002140,108000,1,0,5000000,02,0,,,5,1,10,C,6601,2,1,1,0,32,30,00,03,A,1090.0,1,24.0,ST004283,52892000.0
202407,20240730,88,09,CD001749,8000,1,0,5000000,09,0,,,4,2,00,C,5503,3,_,0,1,32,30,05,03,A,0.0,1,30.0,ST000580,25475770000.0
202407,20240720,21,13,CD001168,19000,1,0,10000000,02,0,,,6,1,00,C,5201,1,1,0,0,32,30,00,04,A,51.0,1,24.0,ST000004,1700000.0
202407,20240726,41,11,CD002069,9000,1,0,0,09,0,,,3,1,10,C,5202,2,2,0,0,32,30,00,03,A,390.0,1,24.0,ST000430,2454000.0
202407,20240705,16,13,CD000625,9000,1,0,10000000,14,0,,,5,2,00,Q,6601,1,1,0,0,32,30,_,03,A,47.0,1,0.0,ST006771,1259000.0
202407,20240714,13,18,CD001858,8000,1,0,0,10,0,,,2,2,10,C,6701,1,_,0,0,35,30,00,03,A,292.0,1,24.0,ST007758,1569000.0
202407,20240724,20,09,CD001787,9000,1,0,1000000,09,0,,,2,1,00,Q,5503,2,2,0,0,33,2,_,03,A,53352.0,1,0.0,ST000006,379806000.0
202408,20240828,48,16,CD000229,9000,1,0,10000000,14,0,,,2,1,10,C,2301,1,1,0,0,31,30,00,02,A,1256.0,1,24.0,ST000436,1815000.0
202409,20240902,2,12,CD000658,9000,1,0,0,12,0,,,1,2,00,C,5202,1,1,0,0,34,30,00,02,A,50.0,1,24.0,ST000033,1290000.0
202408,20240823,41,12,CD000317,8000,1,0,10000000,16,0,,,3,2,00,C,2301,2,2,1,0,32,30,00,02,A,7020.0,1,24.0,ST009723,4007784000.0
202407,20240730,84,15,CD000012,4000,1,0,0,02,0,,,3,1,10,C,6601,2,2,0,0,32,30,00,02,A,355.0,1,24.0,ST000088,1866000.0
202409,20240923,31,17,CD000565,50000,1,0,5000000,09,0,,,5,2,00,C,9102,3,2,0,0,32,30,05,02,A,38656.0,1,24.0,ST000483,4782299000.0
202409,20240912,19,11,CD001285,8000,1,0,10000000,15,0,,,3,2,00,C,2501,1,1,0,0,34,30,00,02,A,306.0,1,24.0,ST001129,1658000.0
202408,20240814,50,19,CD000119,112000,1,0,10000000,08,0,,,3,2,00,C,6602,2,2,0,0,32,30,00,03,A,7459.0,1,24.0,ST002544,369293000.0
202407,20240729,20,09,CD000785,49000,1,0,5000000,01,0,,,3,1,00,C,6601,2,1,0,0,33,30,00,03,A,37.0,1,24.0,ST000191,1623000.0
202409,20240909,30,15,CD002310,8000,1,0,10000000,03,0,,,4,2,00,C,9602,1,2,0,0,32,30,00,03,A,8607.0,1,24.0,ST004849,450102000.0
202407,20240730,79,20,CD000306,18000,1,0,5000000,11,0,,,4,1,00,C,2103,2,1,0,0,32,30,00,02,A,70.0,1,24.0,ST000587,2310000.0
202408,20240802,5,13,CD001071,8000,1,0,10000000,10,0,,,2,1,10,C,2301,2,1,0,0,32,30,00,02,A,424.0,1,24.0,ST000212,2413000.0
202408,20240814,32,14,CD002603,19000,1,0,5000000,02,0,,,4,1,00,C,5201,2,2,0,0,32,30,00,02,A,1469.0,1,24.0,ST000057,54797000.0
202407,20240710,13,23,CD002540,19000,1,0,1000000,10,0,,,4,2,00,C,2301,2,_,0,0,32,30,00,03,A,65.0,1,24.0,ST000892,2420000.0
202407,20240723,66,11,CD001023,8000,1,0,5000000,02,0,,,3,1,00,C,4402,2,1,0,0,32,30,00,03,A,362.0,1,24.0,ST000252,1882000.0
202408,20240814,52,17,CD000035,9000,1,0,0,06,0,,,3,1,10,C,6302,2,2,0,0,34,30,05,02,A,35465.0,1,3.0,ST000076,380550000.0
202409,20240925,29,13,CD002592,9000,1,0,5000000,04,0,,,7,2,00,C,2307,1,2,0,0,32,30,00,03,A,6717.0,1,24.0,ST002597,351214000.0
202407,20240711,1,13,CD002284,1771000,1,0,0,10,0,,,5,2,10,C,1107,2,1,1,0,46,30,00,03,A,42.0,1,24.0,ST012148,1311000.0
202408,20240823,12,15,CD001975,9000,1,0,5000000,14,0,,,4,2,00,C,6306,2,2,0,0,32,30,00,02,A,63.0,1,24.0,ST000023,1498000.0
202408,20240827,66,11,CD000628,101000,1,0,10000000,,0,,,4,1,10,C,7303,3,,,,31,30,05,03,A,343.0,1,24.0,ST010227,2159000.0
202409,20240923,82,20,CD000943,4000,1,0,10000000,02,0,,,4,1,00,C,5507,1,2,0,0,31,30,00,02,A,49540.0,1,24.0,ST000979,462565000.0
202408,20240816,2,17,CD002117,51000,1,0,1000000,16,0,,,7,2,10,C,2501,2,1,0,0,33,30,00,02,A,55.0,1,24.0,ST000659,404983000.0
202408,20240804,11,12,CD001231,4000,1,0,5000000,05,0,,,4,1,00,C,6601,2,1,0,0,32,30,00,02,A,1190.0,1,24.0,ST000798,2039000.0
202409,20240926,24,15,CD002001,9000,1,0,5000000,16,0,,,5,1,00,Q,5201,2,2,0,0,33,30,_,03,A,50.0,1,0.0,ST001202,905000.0
202407,20240704,2,13,CD002546,31000,1,0,10000000,05,0,,,5,2,00,C,5201,2,1,0,0,32,30,00,03,A,345.0,1,24.0,ST000114,1484000.0
202407,20240722,4,19,CD002545,4000,1,0,10000000,02,0,,,4,1,00,C,5202,1,1,0,0,32,30,00,03,A,364.0,1,24.0,ST000022,1828000.0
202409,20240918,45,09,CD000340,8000,1,0,1000000,08,0,,,3,1,00,C,8112,2,_,0,0,32,30,00,01,A,7831.0,1,24.0,ST003308,1512000.0
202407,20240723,61,18,CD000449,19000,2,1,0,,0,,,9,_,60,O,4121,1,,,,32,,,03,_,,4,,ST000316,
202408,20240803,7,16,CD002338,9000,1,0,10000000,01,0,,,4,1,00,C,6601,2,1,0,0,32,30,00,03,A,38.0,1,24.0,ST000191,1154000.0
202409,20240923,52,18,CD000390,53000,2,0,0,08,0,,,9,_,00,C,5201,2,1,0,0,32,30,00,02,A,370.0,4,24.0,ST000060,2577000.0
202408,20240815,31,16,CD000171,7000,1,0,5000000,04,0,,,5,1,10,C,5201,2,1,0,0,32,30,00,01,A,27.0,1,24.0,ST000146,1019000.0
202408,20240808,17,16,CD002288,8000,1,0,5000000,15,0,,,4,1,10,C,5202,2,1,0,0,33,30,00,03,A,289.0,1,24.0,ST000188,1790000.0
202409,20240922,50,13,CD001023,9000,1,0,5000000,08,0,,,3,1,00,C,8402,2,1,0,0,32,30,00,03,A,65.0,1,24.0,ST004620,1683000.0
202408,20240824,19,16,CD000575,9000,1,0,0,14,0,,,4,1,00,C,5205,2,2,0,0,32,30,00,02,A,59.0,1,24.0,ST000668,1820000.0
202407,20240715,34,15,CD000438,8000,1,0,0,01,0,,,4,2,10,C,2103,2,1,0,0,32,30,00,02,A,60.0,1,24.0,ST001655,1592000.0
202409,20240909,3,12,CD002104,9000,1,0,5000000,13,0,,,3,1,00,C,2302,2,1,0,0,32,30,00,02,A,38.0,1,24.0,ST000136,1282000.0
202407,20240705,3,15,CD000473,8000,1,0,10000000,06,0,,,3,1,00,C,2305,1,2,0,0,32,30,00,02,A,56.0,1,24.0,ST005424,1620000.0
202408,20240807,21,12,CD002293,20000,1,0,5000000,09,0,,,5,2,00,C,2301,2,1,0,0,31,30,00,02,A,1677700.0,1,24.0,ST000016,2898000.0
202408,20240831,50,11,CD000383,9000,2,0,0,13,0,,,9,_,10,C,4201,2,1,0,0,32,30,_,01,A,55.0,4,0.0,ST000403,1332000.0
202407,20240706,10,11,CD002129,55000,1,0,10000000,02,0,,,3,1,00,C,5103,2,2,0,0,32,30,00,02,A,8881.0,1,24.0,ST005896,458621000.0
202409,20240912,38,18,CD002583,8000,1,0,10000000,14,0,,,5,1,00,C,2305,2,1,0,0,32,30,00,02,A,326.0,1,24.0,ST000248,1846000.0
202408,20240821,38,20,CD000817,9000,1,0,1000000,12,0,,,3,2,00,C,5205,2,2,0,0,32,30,00,01,A,381.0,1,24.0,ST001902,2223000.0
202409,20240922,40,17,CD002394,19000,1,0,5000000,02,0,,,3,2,00,C,4101,2,1,0,0,32,30,00,02,A,372.0,1,24.0,ST000301,2058000.0
202409,20240912,2,11,CD001955,9000,1,0,5000000,02,0,,,4,2,00,C,4402,1,1,0,0,32,30,00,03,A,357.0,1,24.0,ST000573,2087000.0
202407,20240701,1,15,CD000619,52000,2,0,0,09,0,,,9,_,00,C,5503,2,2,0,1,32,30,00,03,A,49504.0,4,30.0,ST000228,473689000.0
202407,20240723,48,14,CD001814,9000,1,0,1000000,01,0,,,3,1,00,C,6601,2,1,0,0,32,30,00,02,A,52.0,1,24.0,ST000191,1880000.0
202407,20240719,32,13,CD000277,9000,1,0,10000000,06,0,,,3,2,00,C,2501,2,1,0,0,32,30,00,03,A,48.0,1,24.0,ST000155,1496000.0
202408,20240830,48,17,CD002449,29000,1,0,1000000,13,0,,,7,2,00,C,2302,2,1,0,0,33,30,00,02,A,40.0,1,24.0,ST000136,1583000.0
202409,20240907,19,09,CD002559,19000,1,0,1000000,13,0,,,3,1,00,C,2301,2,1,0,0,33,30,00,02,A,389.0,1,24.0,ST000128,2317000.0
202408,20240825,37,17,CD000462,4000,1,0,1000000,12,0,,,3,1,10,C,5202,1,1,0,0,32,30,00,03,A,302.0,1,24.0,ST000033,1613000.0
202407,20240725,11,11,CD001022,9000,1,0,5000000,02,0,,,3,2,00,C,6601,2,2,0,0,31,30,00,01,A,7402.0,1,24.0,ST000088,55836000.0
202409,20240907,31,13,CD001286,50000,1,0,10000000,10,0,,,3,1,00,C,4402,2,1,0,0,31,30,00,03,A,6673.0,1,24.0,ST000232,472896000.0
202407,20240720,17,09,CD000654,101000,1,0,10000000,02,0,,,3,1,00,C,6601,2,1,0,0,31,30,00,02,A,1301.0,1,24.0,ST000051,52271000.0
202407,20240721,148,21,CD001286,18000,1,0,1000000,01,0,,,3,1,10,C,6601,2,1,0,0,32,30,00,03,A,57.0,1,24.0,ST000191,1812000.0
202408,20240808,7,16,CD001360,1444000,1,0,5000000,09,1,03,"최근 거래 패턴에 비해 결제 금액이 급격히 증가하였고, 신규 가맹점에서 이루어진 거래로, 카드 위변조 이상거래 의심
최근 사용한 금액이 100만원 이상 증가한 고객이 신규 가맹점에서 국내 일시불로 결제",6,1,00,C,9204,3,2,0,0,32,30,00,02,B,5372.0,1,24.0,ST000144,412769000.0
202409,20240904,10,18,CD001945,9000,1,0,10000000,01,0,,,4,2,00,C,8110,1,1,0,0,31,30,00,03,A,69.0,1,24.0,ST012718,2120000.0
202407,20240711,11,09,CD001794,101000,1,0,10000000,09,1,09,"전월 매출 규모가 상대적으로 작은 가맹점에서 반복적인 일시불 결제가 발생하여, 현금융통(카드깡 등) 이상 거래 의심
5인 고객이 전월 매출 건수가 8466.0건인 가맹점에서 09시에 할부로 결제",5,2,01,C,5601,2,2,0,0,33,30,00,02,B,8466.0,1,24.0,ST000183,456089000.0
202409,20240916,8,16,CD000573,4000,2,0,0,11,0,,,9,_,10,C,2307,1,2,0,0,32,30,00,01,A,275.0,4,24.0,ST001249,1060000.0
202409,20240922,59,15,CD001919,20000,1,0,10000000,10,0,,,2,1,00,C,4402,2,1,0,0,31,30,00,03,A,71.0,1,24.0,ST000232,440453000.0
202409,20240919,60,20,CD000796,8000,1,0,0,07,0,,,4,2,10,C,4215,1,1,0,0,31,30,00,03,A,1469.0,1,24.0,ST001019,12186000.0
202409,20240927,32,20,CD001208,8000,1,0,1000000,05,0,,,6,2,00,C,2301,2,1,0,0,33,30,00,02,A,68.0,1,24.0,ST000244,1901000.0
202407,20240719,2,13,CD000650,8000,1,0,5000000,09,0,,,2,1,00,C,5202,0,1,0,0,35,30,00,03,A,349.0,1,24.0,ST001530,1538000.0
202409,20240917,60,18,CD002583,9000,1,0,10000000,14,0,,,5,1,00,C,2305,2,1,0,0,32,30,00,02,A,71.0,1,24.0,ST000248,2043000.0
202408,20240807,21,16,CD000340,9000,1,0,1000000,16,0,,,3,1,10,C,8203,2,_,0,0,32,30,00,01,A,343.0,1,24.0,ST006618,1638000.0
202407,20240703,1,09,CD002071,1316000,1,0,1000000,09,0,,,7,1,00,C,5507,2,2,0,0,46,30,00,02,A,33389.0,1,24.0,ST000056,328871000.0
202408,20240820,53,16,CD000340,8000,1,0,1000000,13,0,,,3,1,10,C,5201,1,1,0,0,32,30,00,01,A,1358.0,1,24.0,ST000145,10955000.0
202408,20240830,24,13,CD000369,8000,2,0,0,16,0,,,9,_,00,C,2503,2,1,0,0,32,30,00,03,A,60.0,5,24.0,ST002243,1740000.0
202409,20240906,5,12,CD002379,9000,1,0,1000000,01,0,,,7,2,00,C,5202,1,1,0,0,31,30,00,01,A,363.0,1,24.0,ST000184,1634000.0
202409,20240927,4,16,CD002167,9000,1,0,0,13,0,,,2,1,10,C,8309,2,1,0,0,32,30,00,03,A,6709.0,1,24.0,ST000318,1877000.0
202409,20240924,46,16,CD001833,9000,1,0,0,09,0,,,2,2,10,C,9205,2,2,0,0,32,30,00,03,A,395.0,1,24.0,ST000958,1860000.0
