기준년월,승인일자,승인SEQ,승인시간대,카드KEY,통합승인금액,개인법인구분코드_회원,국내해외여부,카드이용한도금액,가맹점광역시도코드,이상거래여부,이상거래유형,이상거래설명,연령,남녀구분코드,승인거래코드,승인발생경로코드,가맹점승인업종코드,가맹점누적매출금액_구간화,개인법인구분코드_가맹점,가맹점여부_신규,인터넷판매여부,경과일수_최종이용일자,가맹점상태코드,가맹점형태구분코드,로고구분코드,일시불할부구분코드,전월_매출건수,카드구분코드,할부가능개월수,가맹점KEY,전월_매출금액
202104,20210419,18,13,CD001438,19000,1,0,5000000,06,0,,,5,2,00,C,5101,2,_,0,0,32,30,00,02,A,61.0,1,24.0,ST000653,1700000.0
202105,20210515,8,09,CD001585,1405000,1,0,5000000,02,0,,,6,1,00,C,9201,3,2,0,0,31,30,05,03,A,5606.0,1,24.0,ST001320,3132084000.0
202106,20210625,45,15,CD000293,4000,1,0,5000000,02,0,,,4,2,00,C,5201,2,2,0,0,32,30,00,02,A,1469.0,1,24.0,ST000057,49950000.0
202105,20210505,8,18,CD002446,8000,1,0,5000000,14,0,,,3,1,10,C,2503,2,1,0,0,32,30,00,02,A,40151.0,1,24.0,ST003577,1463000.0
202106,20210616,1,12,CD001832,48000,1,0,5000000,12,0,,,4,2,10,C,5202,2,1,0,0,32,30,00,02,A,57.0,1,24.0,ST000032,1896000.0
202106,20210603,14,09,CD000515,9000,2,0,0,06,0,,,9,_,00,C,2301,1,1,0,0,32,30,00,03,A,332.0,4,24.0,ST000177,1946000.0
202106,20210627,69,18,CD000068,4000,1,0,5000000,02,0,,,4,1,00,C,4402,1,1,0,0,32,30,00,06,A,389.0,1,24.0,ST000573,2192000.0
202105,20210526,72,13,CD001362,97000,2,0,0,09,0,,,9,_,00,C,6601,2,2,0,0,32,30,00,03,A,1276.0,5,24.0,ST000264,49004000.0
202105,20210509,35,22,CD001932,8000,1,0,0,11,0,,,3,2,10,C,5202,2,1,0,0,31,30,00,03,A,356.0,1,24.0,ST000041,2113000.0
202105,20210503,1,13,CD000445,9000,1,0,5000000,02,0,,,3,1,00,C,2105,2,1,0,0,39,30,00,02,A,58.0,1,24.0,ST000115,1492000.0
202106,20210606,22,16,CD000557,9000,1,0,5000000,11,0,,,4,1,00,C,5102,2,2,0,0,32,30,00,03,A,1485327.0,1,24.0,ST000012,1216000.0
202105,20210518,21,18,CD000822,8000,1,0,5000000,01,0,,,5,1,00,C,6601,2,1,0,0,31,30,00,05,A,49.0,1,24.0,ST000191,1319000.0
202106,20210625,15,17,CD000396,19000,2,0,0,04,0,,,9,_,00,C,5206,2,1,0,0,32,30,00,03,A,66.0,5,24.0,ST000309,1919000.0
202105,20210521,23,16,CD000937,2119000,1,0,5000000,,0,,,6,1,_,_,_,3,,,,33,,,02,_,,1,,ST001113,
202105,20210527,23,18,CD001333,1980000,1,0,0,01,1,09,"전월 매출 규모가 상대적으로 작은 가맹점에서 반복적인 일시불 결제가 발생하여, 현금융통(카드깡 등) 이상 거래 의심
3인 고객이 전월 매출 건수가 31.0건인 가맹점에서 18시에 할부로 결제",3,1,01,C,2309,2,_,0,0,34,30,00,02,B,31.0,1,24.0,ST004826,1676000.0
202104,20210411,1,12,CD002236,8000,1,0,10000000,02,0,,,4,2,00,C,4402,1,1,0,0,32,30,00,06,A,19.0,1,24.0,ST000573,1295000.0
202106,20210629,3,12,CD000344,4000,1,0,10000000,02,0,,,4,1,00,C,2502,2,_,0,0,31,30,00,03,A,8340.0,1,24.0,ST000472,12036000.0
202104,20210419,1,13,CD002403,9000,1,0,10000000,12,0,,,4,1,00,C,1107,3,1,0,0,44,30,00,04,A,48.0,1,24.0,ST010517,1713000.0
202104,20210408,11,08,CD001233,50000,1,0,1000000,02,0,,,6,2,00,C,6602,2,1,0,0,31,30,00,02,A,1102.0,1,24.0,ST000981,51900000.0
202105,20210526,36,18,CD001358,4000,1,0,5000000,03,0,,,5,1,00,C,2502,2,1,0,0,32,30,00,03,A,61.0,1,24.0,ST000401,1185000.0
202105,20210506,18,20,CD001863,9000,1,0,10000000,09,0,,,5,1,00,C,4214,1,1,0,0,32,30,00,05,A,1464.0,1,24.0,ST001507,1910000.0
202106,20210628,5,15,CD000438,4000,1,0,5000000,02,0,,,4,2,00,C,2104,2,1,0,0,33,30,00,02,A,65.0,1,24.0,ST000628,1683000.0
202105,20210517,22,21,CD000261,9000,1,1,10000000,,0,,,2,2,60,O,5999,1,,,,33,,,02,_,,1,,ST001277,
202106,20210627,35,18,CD000373,8000,2,0,0,09,0,,,9,_,00,C,6601,2,2,0,0,32,30,00,03,A,45.0,5,24.0,ST000264,1807000.0
202106,20210616,10,12,CD002292,9000,1,0,5000000,02,0,,,3,2,00,C,5501,2,2,0,0,32,30,00,03,A,708344.0,1,24.0,ST000243,1926000.0
202105,20210529,1,16,CD000906,8000,1,0,10000000,01,0,,,7,1,00,C,5202,1,1,0,0,35,30,00,04,A,35.0,1,24.0,ST000184,1351000.0
202105,20210528,19,21,CD000276,4000,2,0,0,04,0,,,9,_,00,C,5201,2,1,0,0,31,30,00,02,A,46.0,4,24.0,ST000146,1638000.0
202106,20210613,27,15,CD002123,4000,1,0,10000000,17,0,,,4,2,00,C,9203,2,2,0,0,32,30,05,03,A,343.0,1,24.0,ST000260,1461000.0
202106,20210619,53,13,CD001894,8000,1,0,5000000,04,0,,,3,1,00,C,2307,1,2,0,0,32,30,00,03,A,64.0,1,24.0,ST002597,2190000.0
202106,20210607,8,12,CD001563,8000,1,0,5000000,14,0,,,3,1,00,C,2305,2,1,0,0,32,30,00,02,A,365.0,1,24.0,ST000248,1889000.0
202104,20210426,40,15,CD002362,4000,1,0,0,10,0,,,4,1,10,C,2301,2,1,0,0,32,30,00,03,A,361.0,1,24.0,ST000212,2441000.0
202105,20210525,78,13,CD002222,10000,1,0,5000000,09,0,,,4,2,00,C,1107,1,1,0,0,32,30,00,03,A,350.0,1,24.0,ST011101,2281000.0
202105,20210501,1,15,CD000221,4000,1,0,1000000,06,0,,,2,2,00,C,5101,2,_,0,0,32,30,00,03,A,72.0,1,24.0,ST000653,1765000.0
202104,20210401,1,20,CD002005,9000,2,0,0,09,0,,,9,_,00,C,8204,2,2,0,0,31,30,00,03,A,404.0,3,24.0,ST002400,535474000.0
202104,20210418,66,09,CD000569,8000,2,0,0,05,0,,,9,_,00,C,2301,2,2,0,0,33,30,00,03,A,53.0,5,24.0,ST000358,1884000.0
202105,20210511,15,22,CD001884,4000,1,0,0,12,0,,,3,1,00,C,5201,2,1,0,0,31,30,00,02,A,312.0,1,24.0,ST000538,1495000.0
202104,20210425,4,14,CD000351,107000,2,0,0,13,0,,,9,_,00,C,5101,3,_,0,0,32,30,00,03,A,48848.0,4,24.0,ST008903,367987000.0
202105,20210508,7,15,CD001950,1702000,1,0,10000000,02,1,03,"최근 거래 패턴에 비해 결제 금액이 급격히 증가하였고, 신규 가맹점에서 이루어진 거래로, 카드 위변조 이상거래 의심
최근 사용한 금액이 100만원 이상 증가한 고객이 신규 가맹점에서 국내 일시불로 결제",4,1,00,C,9201,3,2,0,0,32,30,00,05,A,40756.0,1,24.0,ST001320,3970989000.0
202105,20210509,5,12,CD001199,9000,1,1,1000000,,0,,,5,2,00,C,7298,1,,,,32,30,,05,A,,1,,ST008727,
202106,20210625,53,12,CD002023,8000,1,0,10000000,09,0,,,4,2,00,C,9102,2,2,0,0,32,30,00,03,A,69.0,1,24.0,ST000129,1862000.0
202105,20210516,32,17,CD000700,8000,1,0,5000000,03,0,,,4,2,00,C,4211,2,1,0,0,32,30,00,01,A,351.0,1,24.0,ST001414,1620000.0
202106,20210621,65,22,CD000349,9000,1,0,10000000,06,0,,,2,2,00,C,6302,1,2,0,0,32,30,00,04,A,44481.0,1,24.0,ST002050,1837000.0
202106,20210620,23,16,CD000268,4000,1,0,10000000,01,0,,,4,2,00,C,5202,1,1,0,0,34,30,00,02,A,51.0,1,24.0,ST000184,1766000.0
202105,20210522,61,11,CD001362,108000,2,0,0,09,0,,,9,_,00,C,6601,2,1,0,0,32,30,00,03,A,1042.0,5,24.0,ST000061,45818000.0
202106,20210623,36,15,CD001847,9000,1,0,0,09,0,,,3,1,10,C,5201,2,1,0,0,32,30,00,01,A,396.0,1,24.0,ST000026,2228000.0
202104,20210428,55,18,CD000038,9000,1,0,10000000,06,0,,,4,2,00,C,1401,2,1,0,0,32,30,00,02,A,58.0,1,24.0,ST001813,1604000.0
202104,20210402,3,15,CD000077,9000,1,0,5000000,12,0,,,4,1,00,C,5202,1,1,0,0,33,30,00,03,A,64.0,1,24.0,ST000033,1635000.0
202106,20210606,26,15,CD000818,50000,1,0,10000000,09,0,,,4,1,00,C,5202,1,2,0,0,32,30,00,03,A,1172.0,1,24.0,ST000705,2045000.0
202105,20210521,35,13,CD000114,18000,1,0,10000000,06,0,,,6,2,00,C,2301,1,1,0,0,32,30,00,02,A,363.0,1,24.0,ST000177,1671000.0
202104,20210411,4,18,CD001063,20000,1,0,10000000,16,0,,,4,1,00,C,2501,2,1,0,0,32,30,00,02,A,53.0,1,24.0,ST000659,1538000.0
202105,20210521,40,12,CD000322,8000,1,0,10000000,06,0,,,4,2,00,C,2502,1,1,0,0,34,30,00,02,A,372.0,1,24.0,ST000407,2370000.0
202106,20210627,79,15,CD000338,50000,1,0,5000000,09,0,,,5,1,00,C,5503,2,2,0,0,33,30,00,02,A,53391.0,1,30.0,ST000006,388476000.0
202105,20210516,3,15,CD000674,114000,1,0,10000000,09,0,,,6,1,00,C,9206,2,2,0,0,35,30,05,03,A,6867.0,1,24.0,ST000765,4258224000.0
202104,20210408,20,17,CD001946,8000,1,0,5000000,11,0,,,3,1,10,C,5202,2,1,0,0,32,30,00,02,A,6917.0,1,24.0,ST000041,386241000.0
202104,20210402,1,16,CD002182,4000,1,0,1000000,01,0,,,6,1,00,C,5202,1,1,0,0,34,30,00,01,A,66.0,1,24.0,ST000184,1566000.0
202104,20210421,57,15,CD000962,110000,1,0,5000000,02,0,,,7,2,00,C,6601,2,2,0,0,32,30,00,03,A,1125.0,1,24.0,ST000088,49606000.0
202105,20210511,42,11,CD000014,51000,1,0,10000000,09,0,,,5,2,00,Q,5503,2,2,0,0,33,2,_,03,A,47020.0,1,0.0,ST000006,310596000.0
202106,20210616,6,15,CD002372,4000,1,0,10000000,02,0,,,4,2,00,C,4402,1,1,0,0,32,30,00,03,A,382.0,1,24.0,ST000573,2330000.0
202105,20210515,20,10,CD000413,4000,2,0,0,02,0,,,9,_,00,C,6504,3,2,0,0,31,30,_,03,A,27.0,4,0.0,ST001546,765000.0
202105,20210525,36,15,CD002413,9000,1,0,1000000,11,0,,,4,1,00,C,2103,2,1,0,0,32,30,00,02,A,1555.0,1,24.0,ST000587,12487000.0
202105,20210515,11,09,CD001177,8000,1,0,1000000,09,0,,,7,2,00,C,4402,1,1,0,0,33,30,00,02,A,52.0,1,24.0,ST000404,1386000.0
202104,20210419,36,14,CD000651,9000,1,0,1000000,05,0,,,4,1,00,C,2301,2,1,0,0,33,30,00,03,A,59.0,1,24.0,ST000244,1378000.0
202104,20210424,6,09,CD000655,1082000,1,0,1000000,03,1,03,"최근 거래 패턴에 비해 결제 금액이 급격히 증가하였고, 신규 가맹점에서 이루어진 거래로, 카드 위변조 이상거래 의심
최근 사용한 금액이 100만원 이상 증가한 고객이 신규 가맹점에서 국내 일시불로 결제",5,2,00,C,5301,2,1,0,0,31,30,00,02,B,5846.0,1,24.0,ST002871,364469000.0
202105,20210512,18,16,CD001099,9000,1,0,5000000,02,0,,,3,1,00,C,5201,2,1,0,0,32,30,00,03,A,1382.0,1,24.0,ST000082,10504000.0
202106,20210616,91,12,CD000652,9000,1,0,5000000,10,0,,,3,1,00,C,4201,2,1,0,0,32,30,00,03,A,333.0,1,24.0,ST000780,2060000.0
202104,20210406,15,11,CD000243,18000,1,0,5000000,10,0,,,3,2,10,C,5302,2,1,0,0,31,30,00,02,A,1528827.0,1,24.0,ST007580,3681337000.0
202105,20210502,4,19,CD000837,4000,1,0,10000000,09,0,,,3,1,00,C,5202,1,2,0,0,32,30,00,03,A,364.0,1,24.0,ST000705,2450000.0
202105,20210512,31,13,CD002023,49000,1,0,10000000,09,0,,,4,2,00,Q,6404,3,1,0,0,32,30,_,03,A,51.0,1,0.0,ST008982,1547000.0
202104,20210415,18,12,CD000072,10000,2,0,0,01,0,,,9,_,00,C,1107,2,2,0,0,32,30,00,02,A,7738.0,5,24.0,ST008200,395705000.0
202106,20210617,37,20,CD000343,8000,1,0,10000000,13,0,,,4,1,00,C,2301,2,1,0,0,32,30,00,02,A,345.0,1,24.0,ST000128,2198000.0
202104,20210403,10,11,CD000741,31000,2,0,0,09,0,,,9,_,00,C,5503,3,_,0,1,32,30,05,03,A,286349.0,4,30.0,ST000580,26071730000.0
202105,20210517,8,12,CD001386,111000,2,0,0,01,0,,,9,_,00,C,6502,2,1,0,0,32,30,00,03,A,61.0,5,24.0,ST000368,2207000.0
202105,20210527,70,14,CD002129,4000,1,0,5000000,01,0,,,3,1,00,C,6601,2,1,0,0,32,30,00,02,A,352.0,1,24.0,ST000191,1869000.0
202106,20210623,15,13,CD000724,9000,2,0,0,07,0,,,9,_,00,C,2102,2,2,0,0,32,30,00,03,A,356.0,4,24.0,ST001987,1916000.0
202104,20210408,1,12,CD001359,20000,1,0,1000000,17,0,,,6,2,00,C,2301,2,1,0,0,33,30,00,03,A,1558.0,1,24.0,ST000960,59434000.0
202104,20210404,1,18,CD000918,9000,1,0,0,01,0,,,4,2,10,C,6601,2,1,0,0,33,30,00,03,A,56.0,1,24.0,ST000191,1128000.0
202106,20210612,2,17,CD000206,4000,2,0,0,07,0,,,9,_,00,C,6303,3,2,0,0,31,30,00,04,A,58.0,4,24.0,ST001182,1366000.0
202105,20210530,42,11,CD000401,8000,1,0,1000000,16,0,,,2,2,10,C,5202,1,1,0,0,32,30,00,03,A,63.0,1,24.0,ST000395,1720000.0
202104,20210415,19,19,CD002016,9000,1,0,10000000,10,0,,,5,2,00,C,4402,2,1,0,0,32,30,00,03,A,331.0,1,24.0,ST000232,1827000.0
202105,20210512,38,20,CD000944,9000,1,0,5000000,03,0,,,5,1,00,C,8310,2,2,0,0,31,30,00,01,A,389.0,1,24.0,ST006242,1967000.0
202105,20210510,33,16,CD000174,4000,1,0,10000000,14,0,,,3,1,10,C,2301,1,1,0,0,32,30,00,02,A,51.0,1,24.0,ST000436,10389000.0
202104,20210424,41,18,CD000034,8000,2,0,0,03,0,,,9,_,00,C,2301,2,1,0,0,32,30,00,03,A,29.0,4,24.0,ST000070,763000.0
202104,20210412,35,10,CD000408,8000,1,0,1000000,09,0,,,7,1,00,C,4402,2,1,0,0,31,30,00,02,A,1324.0,1,24.0,ST000009,2230000.0
202105,20210515,36,13,CD000842,9000,1,0,0,11,0,,,3,1,10,C,5202,1,1,0,0,34,30,00,02,A,424.0,1,24.0,ST000333,2546000.0
202106,20210602,1,19,CD000098,4000,1,0,5000000,17,0,,,4,1,00,C,4208,2,1,0,0,33,30,00,02,A,57.0,1,24.0,ST007966,1891000.0
202105,20210513,4,12,CD001639,4000,1,0,5000000,05,0,,,7,2,00,C,5201,2,1,0,0,32,30,00,02,A,58.0,1,24.0,ST000114,1662000.0
202105,20210516,55,16,CD000447,8000,1,0,0,09,0,,,3,2,10,C,5201,2,2,0,0,34,30,00,02,A,5474.0,1,24.0,ST000015,1461000.0
202104,20210407,10,12,CD001232,9000,1,0,5000000,14,0,,,4,1,00,C,6601,1,1,0,0,32,30,00,04,A,54.0,1,24.0,ST006771,2023000.0
202105,20210511,6,16,CD001207,9000,1,0,5000000,13,0,,,5,1,00,C,2302,2,1,0,0,33,30,00,01,A,34.0,1,24.0,ST000136,1207000.0
202104,20210420,13,11,CD002017,9000,1,0,1000000,15,0,,,2,1,10,C,5201,2,1,0,0,33,30,00,03,A,60.0,1,24.0,ST000092,1346000.0
202105,20210529,6,13,CD001457,9000,1,0,5000000,11,0,,,5,1,00,C,4402,2,1,0,0,32,30,00,06,A,57.0,1,24.0,ST000099,1433000.0
202104,20210428,130,13,CD001286,9000,1,0,10000000,11,0,,,3,1,00,C,2303,2,1,0,0,32,30,00,03,A,7951.0,1,24.0,ST001308,4717021000.0
202105,20210510,28,19,CD000555,8000,1,0,10000000,06,0,,,3,1,00,C,5202,1,1,0,0,32,30,00,03,A,288.0,1,24.0,ST000215,1392000.0
202105,20210507,20,09,CD000741,9000,2,0,0,16,0,,,9,_,00,C,5202,1,1,0,0,32,30,00,03,A,335.0,4,24.0,ST000395,2176000.0
202105,20210504,3,18,CD000155,4000,1,0,10000000,13,0,,,2,2,00,C,5206,1,1,0,0,32,30,00,02,A,44.0,1,24.0,ST000103,1447000.0
202104,20210409,21,10,CD000119,8000,1,0,10000000,14,0,,,3,2,00,C,6203,1,1,0,0,32,30,00,03,A,43.0,1,24.0,ST008749,1155000.0
202106,20210622,44,20,CD000476,9000,1,0,10000000,13,0,,,5,1,00,C,4202,1,1,0,0,30,30,00,01,A,67.0,1,24.0,ST000337,1899000.0
202104,20210430,4,10,CD000960,1451000,1,0,10000000,02,1,17,"고매출 가맹점에서 개인 또는 가족카드로 일정 금액 이상의 결제가 발생하여, 유사수신(자금조달 등) 이상 거래 의심
해당월 거래 건수 4건인 5 고객이 통합승인금액이 1451000 본인카드로 결제",5,2,00,C,9201,3,2,0,0,34,30,00,02,B,30032.0,1,24.0,ST001320,2803718000.0
202105,20210510,13,22,CD001175,9000,1,0,1000000,07,0,,,4,1,00,C,2502,2,_,0,0,33,30,_,03,A,300.0,1,0.0,ST001769,1651000.0
