기준년월,승인일자,승인SEQ,승인시간대,카드KEY,통합승인금액,개인법인구분코드_회원,국내해외여부,카드이용한도금액,가맹점광역시도코드,이상거래여부,이상거래유형,이상거래설명,연령,남녀구분코드,승인거래코드,승인발생경로코드,가맹점승인업종코드,가맹점누적매출금액_구간화,개인법인구분코드_가맹점,가맹점여부_신규,인터넷판매여부,경과일수_최종이용일자,가맹점상태코드,가맹점형태구분코드,로고구분코드,일시불할부구분코드,전월_매출건수,카드구분코드,할부가능개월수,가맹점KEY,전월_매출금액
202110,20211031,14,14,CD000296,108000,1,0,5000000,13,0,,,6,1,00,C,2501,2,1,0,0,32,30,00,03,A,339.0,1,24.0,ST000204,1711000.0
202110,20211008,5,15,CD000170,4000,1,0,1000000,14,0,,,4,2,00,C,2301,2,_,0,0,32,30,00,02,A,53.0,1,24.0,ST001293,1917000.0
202110,20211005,3,13,CD001455,19000,2,0,0,01,0,,,9,_,00,C,5202,1,1,0,0,31,30,00,03,A,47.0,5,24.0,ST000184,1417000.0
202110,20211031,87,12,CD001150,54000,1,0,1000000,15,0,,,4,1,10,C,1404,2,1,0,0,33,30,00,03,A,53.0,1,24.0,ST004293,1480000.0
202110,20211018,41,11,CD000294,49000,1,0,1000000,16,0,,,4,1,00,C,2105,2,1,0,0,33,30,00,02,A,39.0,1,24.0,ST000836,1316000.0
202111,20211127,28,18,CD001800,9000,1,0,10000000,09,0,,,5,1,00,C,5202,2,_,0,0,32,30,00,03,A,1346.0,1,24.0,ST000154,56627000.0
202111,20211118,24,16,CD001868,1235000,1,0,10000000,09,1,03,"최근 거래 패턴에 비해 결제 금액이 급격히 증가하였고, 신규 가맹점에서 이루어진 거래로, 카드 위변조 이상거래 의심
최근 사용한 금액이 100만원 이상 증가한 고객이 신규 가맹점에서 국내 일시불로 결제",7,2,00,C,8405,2,1,0,0,34,30,00,02,A,33.0,1,24.0,ST001203,1092000.0
202111,20211118,20,11,CD001955,9000,1,0,5000000,02,0,,,4,2,00,C,4402,2,1,0,0,32,30,00,03,A,351.0,1,24.0,ST000252,2131000.0
202110,20211029,98,16,CD000710,105000,1,0,5000000,11,0,,,3,2,00,C,2102,2,1,0,0,32,30,00,05,A,7585.0,1,24.0,ST000635,438708000.0
202110,20211021,80,18,CD000120,103000,1,0,10000000,02,0,,,3,2,00,C,6601,2,1,0,0,32,30,00,03,A,59.0,1,24.0,ST000051,50818000.0
202111,20211118,43,15,CD000250,4000,1,0,0,13,0,,,3,1,10,C,5202,2,1,0,0,32,30,00,03,A,1446.0,1,24.0,ST000164,11701000.0
202110,20211022,20,16,CD000395,8000,1,0,10000000,09,0,,,3,2,00,C,2104,2,1,0,0,32,30,00,03,A,50.0,1,24.0,ST000049,1418000.0
202111,20211112,6,13,CD000091,1767000,1,0,10000000,09,1,03,"최근 거래 패턴에 비해 결제 금액이 급격히 증가하였고, 신규 가맹점에서 이루어진 거래로, 카드 위변조 이상거래 의심
최근 사용한 금액이 100만원 이상 증가한 고객이 신규 가맹점에서 국내 일시불로 결제",3,2,00,C,9206,2,2,0,0,31,30,00,02,A,44603.0,1,24.0,ST000765,4174757000.0
202110,20211003,2,12,CD001905,9000,1,0,1000000,02,0,,,4,1,00,C,5507,1,2,0,0,33,30,00,03,A,51241.0,1,24.0,ST000979,388932000.0
202111,20211123,56,08,CD000649,7000,2,0,0,07,0,,,9,_,00,C,2502,1,1,0,0,32,30,00,01,A,381.0,4,24.0,ST000621,2214000.0
202110,20211018,10,15,CD001854,9000,1,0,0,17,0,,,4,2,00,C,5202,1,1,0,0,31,30,00,03,A,1381.0,1,24.0,ST001294,595385000.0
202110,20211002,1,12,CD000895,8000,1,0,10000000,03,0,,,2,1,00,C,8111,2,1,0,0,33,30,00,02,A,57.0,1,24.0,ST002913,1427000.0
202112,20211231,135,16,CD000307,18000,1,0,10000000,11,0,,,2,1,00,C,5201,2,_,0,0,32,30,00,02,A,339.0,1,24.0,ST000048,1719000.0
202111,20211107,9,12,CD000735,8000,1,0,1000000,08,0,,,5,2,00,C,5202,1,1,0,0,32,30,00,02,A,54.0,1,24.0,ST000113,1443000.0
202112,20211214,20,18,CD001820,8000,1,0,5000000,02,0,,,5,2,00,C,5101,3,_,0,0,35,30,00,02,A,8597.0,1,24.0,ST000426,2071000.0
202110,20211003,8,15,CD001023,106000,1,0,1000000,11,0,,,3,1,00,C,4402,2,1,0,0,33,30,00,03,A,9057.0,1,24.0,ST000099,1893000.0
202111,20211101,1,20,CD000829,4000,1,0,0,02,0,,,3,1,10,C,2502,2,_,0,0,33,30,00,03,A,8646.0,1,24.0,ST000472,1543000.0
202111,20211108,7,12,CD000196,9000,1,0,5000000,06,0,,,4,1,10,C,2502,1,1,0,0,31,30,00,02,A,50.0,1,24.0,ST000407,1672000.0
202110,20211016,28,14,CD001127,4000,1,0,5000000,09,0,,,5,2,00,C,5202,2,1,0,0,32,30,00,02,A,403.0,1,24.0,ST000001,2094000.0
202110,20211021,54,10,CD000755,8000,1,0,10000000,14,0,,,4,1,00,C,5201,2,1,0,0,32,30,00,03,A,53.0,1,24.0,ST000124,1725000.0
202111,20211109,9,18,CD001166,9000,1,0,10000000,09,0,,,4,1,00,C,5507,3,_,0,0,32,30,00,03,A,1539390.0,1,24.0,ST000034,3564457000.0
202111,20211126,15,23,CD001111,54000,1,0,10000000,09,0,,,3,1,00,C,5507,2,_,0,0,38,30,00,02,A,42933.0,1,24.0,ST000223,3820844000.0
202110,20211012,20,14,CD000421,4000,1,0,0,09,0,,,2,1,00,C,8202,1,1,0,0,32,30,00,02,A,322.0,1,18.0,ST000253,960000.0
202110,20211010,29,15,CD000025,4000,1,0,1000000,09,0,,,2,1,00,C,5202,2,2,0,0,32,30,00,03,A,374.0,1,24.0,ST000430,1854000.0
202111,20211125,62,12,CD001818,9000,1,0,5000000,06,0,,,4,2,00,C,2105,1,1,0,0,34,30,00,02,A,64.0,1,24.0,ST001594,1906000.0
202112,20211210,6,14,CD000695,4000,1,0,10000000,12,0,,,4,2,00,C,5202,2,1,0,0,32,30,00,01,A,1637174.0,1,24.0,ST000032,2418000.0
202112,20211201,2,12,CD001928,9000,1,0,1000000,04,0,,,3,1,00,C,2301,2,1,0,0,32,30,00,03,A,54.0,1,24.0,ST000135,1452000.0
202111,20211104,3,11,CD001076,106000,1,0,10000000,09,0,,,6,1,00,Q,5503,1,2,0,0,32,30,_,03,A,8169.0,1,0.0,ST000014,424749000.0
202110,20211022,15,19,CD000665,4000,1,0,10000000,08,0,,,5,1,00,C,5201,2,1,0,0,34,30,00,02,A,50.0,1,24.0,ST000060,1781000.0
202111,20211125,60,18,CD000540,4000,1,0,10000000,02,0,,,4,2,00,C,5202,1,_,0,0,32,30,00,03,A,7922.0,1,24.0,ST000029,2031000.0
202111,20211101,1,16,CD000042,9000,1,0,1000000,10,0,,,2,1,00,C,6601,2,1,0,0,31,30,00,02,A,73.0,1,24.0,ST000127,2200000.0
202112,20211225,16,15,CD000848,9000,1,0,0,09,0,,,5,1,00,C,6601,2,_,0,0,32,30,00,02,A,1433.0,1,24.0,ST000255,1929000.0
202110,20211005,1,12,CD000515,4000,2,0,0,06,0,,,9,_,00,C,4202,1,1,0,0,31,30,00,03,A,59.0,4,24.0,ST003103,1483000.0
202111,20211122,68,09,CD001890,10000,1,0,10000000,06,0,,,4,1,00,C,2104,1,1,0,0,31,30,00,03,A,42.0,1,24.0,ST002218,1362000.0
202111,20211116,36,20,CD000465,8000,1,0,1000000,12,0,,,4,1,00,C,2502,1,1,0,0,32,30,00,02,A,46.0,1,24.0,ST000746,1622000.0
202110,20211015,20,13,CD000053,19000,1,0,5000000,09,0,,,4,2,00,C,5503,3,_,0,1,33,30,05,03,A,1559717.0,1,30.0,ST000580,1712000.0
202112,20211224,1,09,CD002450,4000,1,0,5000000,16,0,,,5,2,00,C,2105,2,1,0,0,31,30,00,02,A,51.0,1,24.0,ST000836,1041000.0
202111,20211114,45,12,CD000943,9000,1,0,5000000,16,0,,,4,1,00,C,7204,2,1,0,0,32,30,00,02,A,38.0,1,24.0,ST003900,1226000.0
202111,20211121,59,23,CD000280,4000,1,0,5000000,02,0,,,3,2,00,C,5507,2,2,0,0,33,30,00,02,A,6770.0,1,24.0,ST000579,414095000.0
202111,20211115,32,19,CD001836,29000,1,0,0,03,0,,,4,1,00,C,4212,2,1,0,0,32,30,00,03,A,44.0,1,24.0,ST000569,1325000.0
202111,20211112,18,19,CD001099,9000,1,0,5000000,09,0,,,3,1,00,C,1602,2,1,1,0,32,30,00,03,A,66.0,1,24.0,ST002283,1962000.0
202111,20211117,16,18,CD000349,9000,1,0,10000000,09,0,,,2,2,00,C,5102,2,_,0,0,32,30,00,04,A,7971.0,1,24.0,ST000262,420626000.0
202111,20211115,21,15,CD000735,9000,1,0,1000000,08,0,,,5,2,00,C,5201,2,1,0,0,32,30,00,02,A,57.0,1,24.0,ST000060,1768000.0
202110,20211017,11,18,CD000741,8000,2,0,0,14,0,,,9,_,00,C,2305,2,1,0,0,32,30,00,03,A,64.0,4,24.0,ST000248,2095000.0
202112,20211215,18,20,CD000377,4000,1,0,10000000,09,0,,,2,1,00,Q,5501,2,2,0,0,38,2,_,03,A,50.0,1,0.0,ST000028,876000.0
202111,20211102,7,11,CD000441,8000,1,0,0,09,0,,,5,1,00,C,6304,2,2,0,0,31,30,00,02,A,485034.0,1,3.0,ST000298,3954037000.0
202110,20211013,2,12,CD001783,1905000,1,0,1000000,02,1,03,"최근 거래 패턴에 비해 결제 금액이 급격히 증가하였고, 신규 가맹점에서 이루어진 거래로, 카드 위변조 이상거래 의심
최근 사용한 금액이 100만원 이상 증가한 고객이 신규 가맹점에서 국내 일시불로 결제",3,2,00,C,8120,2,1,0,0,35,30,00,02,A,72.0,1,24.0,ST002831,1936000.0
202110,20211006,6,10,CD000489,53000,1,0,5000000,01,0,,,6,1,00,C,6601,2,1,0,0,32,30,00,02,A,48.0,1,24.0,ST000191,1202000.0
202112,20211228,30,12,CD001006,9000,1,0,10000000,16,0,,,5,1,00,C,1301,1,1,0,0,32,30,00,03,A,39.0,1,24.0,ST001858,1627000.0
202110,20211014,6,16,CD000209,8000,1,0,1000000,09,0,,,2,2,00,C,5201,2,1,0,0,38,30,00,02,A,1282.0,1,24.0,ST000026,1670000.0
202110,20211005,9,17,CD000441,9000,1,0,5000000,05,0,,,5,1,00,C,5202,2,_,0,0,32,30,00,02,A,71.0,1,24.0,ST000619,1629000.0
202112,20211222,70,08,CD001797,9000,1,0,1000000,09,0,,,3,1,00,C,6604,1,2,0,0,32,30,00,02,A,7835.0,1,24.0,ST008818,2022000.0
202111,20211119,35,09,CD000371,19000,1,0,5000000,14,0,,,6,2,10,C,2303,2,1,0,0,31,30,00,03,A,65.0,1,24.0,ST002282,1924000.0
202110,20211011,24,13,CD000518,19000,1,0,1000000,14,0,,,2,1,00,Q,5201,2,2,0,0,33,30,_,03,A,36.0,1,0.0,ST002215,696000.0
202112,20211224,51,13,CD000061,1000,2,0,0,07,0,,,9,_,10,C,6303,3,2,0,0,31,30,00,03,A,689265.0,4,24.0,ST001182,1568000.0
202111,20211127,45,17,CD001089,4000,1,0,5000000,16,0,,,4,2,00,C,2307,2,1,0,0,32,30,00,04,A,337.0,1,24.0,ST000940,1744000.0
202111,20211111,20,21,CD001856,4000,1,0,10000000,11,0,,,4,1,00,C,5202,1,1,0,0,32,30,00,02,A,139561.0,1,24.0,ST000333,4595189000.0
202111,20211115,45,09,CD000918,8000,1,0,0,02,0,,,4,2,10,C,6601,2,1,0,0,31,30,00,03,A,22.0,1,24.0,ST000051,1645000.0
202111,20211114,17,09,CD000176,9000,1,0,0,01,0,,,2,2,10,C,9303,1,1,0,0,32,30,00,03,A,375.0,1,24.0,ST008203,1872000.0
202111,20211129,40,16,CD000796,8000,1,0,0,07,0,,,4,2,10,C,5201,2,2,0,0,34,30,00,03,A,1205.0,1,24.0,ST000166,10693000.0
202110,20211013,46,11,CD000569,103000,2,0,0,02,0,,,9,_,00,C,6601,2,_,0,0,32,30,00,03,A,58.0,5,24.0,ST000111,1589000.0
202111,20211122,18,13,CD001611,18000,1,0,5000000,10,0,,,6,2,00,C,2301,2,1,0,0,32,30,00,03,A,46.0,1,24.0,ST000212,1499000.0
202110,20211029,90,20,CD001859,9000,1,0,10000000,09,0,,,3,1,00,C,2301,2,_,0,0,32,30,00,02,A,1294.0,1,24.0,ST000222,1934000.0
202111,20211122,36,12,CD000508,9000,1,0,1000000,09,0,,,5,1,10,C,9206,2,2,0,0,32,30,00,03,A,67.0,1,24.0,ST000765,1756000.0
202110,20211001,4,15,CD001769,9000,1,0,1000000,16,0,,,5,1,10,C,2105,2,1,0,0,45,30,00,03,A,41.0,1,24.0,ST000836,1581000.0
202112,20211219,8,12,CD000853,18000,1,0,10000000,06,0,,,5,1,00,C,1602,2,1,0,0,32,30,00,02,A,46.0,1,24.0,ST001229,3185691000.0
202111,20211116,57,13,CD000003,19000,1,0,5000000,15,0,,,4,1,00,C,8112,3,1,0,0,32,30,00,03,A,26.0,1,24.0,ST011460,913000.0
202110,20211012,14,18,CD001048,9000,1,0,5000000,10,0,,,6,1,00,C,6601,2,1,0,0,33,30,00,05,A,58.0,1,24.0,ST000127,1500000.0
202112,20211205,4,11,CD001236,9000,1,0,1000000,09,0,,,4,2,00,C,9101,2,2,0,0,32,30,00,03,A,1513043.0,1,24.0,ST002065,1709000.0
202112,20211217,156,17,CD000655,18000,1,0,1000000,09,0,,,5,2,00,C,5507,3,_,0,0,35,30,00,02,A,300859.0,1,24.0,ST000034,1699000.0
202111,20211105,7,12,CD001006,9000,1,0,10000000,16,0,,,5,1,00,C,5202,2,1,0,0,32,30,00,03,A,355.0,1,24.0,ST000366,1646000.0
202110,20211003,27,13,CD000560,9000,2,0,0,13,0,,,9,_,00,C,4202,1,1,0,0,32,30,00,03,A,362.0,4,24.0,ST000337,12878000.0
202112,20211204,9,09,CD000645,2000,1,0,5000000,09,0,,,6,1,00,C,3503,2,_,0,0,31,30,05,02,A,65.0,1,24.0,ST003973,1670000.0
202111,20211117,33,18,CD001019,8000,1,0,10000000,02,0,,,3,1,00,C,2502,2,1,0,0,31,30,00,02,A,389.0,1,24.0,ST000130,2258000.0
202112,20211204,5,11,CD000332,4000,1,0,1000000,02,0,,,2,2,00,C,9606,2,2,0,0,31,30,_,02,A,35956.0,1,0.0,ST002013,908000.0
202110,20211025,7,15,CD001576,19000,1,0,5000000,04,0,,,4,2,00,C,5201,2,1,0,0,34,30,00,04,A,49.0,1,24.0,ST000146,1754000.0
202111,20211118,38,20,CD000460,4000,1,0,0,15,0,,,2,1,10,C,5202,2,1,0,0,32,30,00,01,A,342.0,1,24.0,ST000188,2030000.0
202112,20211219,17,15,CD000027,19000,1,0,5000000,02,0,,,5,1,00,C,8115,2,2,0,0,32,30,00,05,A,55.0,1,24.0,ST007685,1870000.0
202112,20211217,40,16,CD000833,8000,1,0,10000000,02,0,,,2,2,00,Q,9606,2,2,0,0,38,2,_,02,A,42.0,1,0.0,ST002013,1089000.0
202112,20211208,4,12,CD001559,9000,2,0,0,09,0,,,9,_,00,C,5507,2,_,0,0,32,30,00,03,A,6381.0,5,24.0,ST000223,51672000.0
202110,20211009,16,14,CD000195,50000,1,0,1000000,02,0,,,4,2,00,C,5501,3,2,0,0,32,30,05,01,A,1609555.0,1,24.0,ST000479,53231574000.0
202110,20211026,43,15,CD000858,4000,1,0,1000000,09,0,,,3,2,00,C,5202,1,_,0,0,33,30,00,03,A,349.0,1,24.0,ST000200,1659000.0
202112,20211227,80,22,CD001797,4000,1,0,1000000,09,0,,,3,1,00,C,9207,2,2,0,0,32,30,00,02,A,371.0,1,24.0,ST000467,1799000.0
202110,20211021,4,11,CD001076,2000,1,0,10000000,09,0,,,6,1,00,Q,5503,1,2,0,0,38,2,_,03,A,37661.0,1,0.0,ST000014,310576000.0
202111,20211112,12,19,CD000651,1310000,1,0,10000000,09,1,03,"최근 거래 패턴에 비해 결제 금액이 급격히 증가하였고, 신규 가맹점에서 이루어진 거래로, 카드 위변조 이상거래 의심
최근 사용한 금액이 100만원 이상 증가한 고객이 신규 가맹점에서 국내 일시불로 결제",4,1,00,C,5507,3,_,0,0,31,30,00,03,A,29991.0,1,24.0,ST000034,3150882000.0
202111,20211130,38,13,CD000930,49000,1,0,10000000,14,0,,,5,1,00,C,6601,1,1,0,0,32,30,00,01,A,310.0,1,24.0,ST006771,1786000.0
202112,20211201,1,10,CD000755,19000,1,0,1000000,09,0,,,4,1,10,C,5507,2,_,0,0,32,30,00,03,A,60.0,1,24.0,ST000223,1921000.0
202112,20211213,101,17,CD000655,8000,1,0,1000000,09,0,,,5,2,00,C,5507,2,_,0,0,32,30,00,02,A,271.0,1,24.0,ST000223,1288000.0
202111,20211107,3,12,CD000970,57000,1,0,1000000,12,0,,,3,1,00,C,3504,2,2,0,0,34,30,00,02,A,42.0,1,24.0,ST006207,1321000.0
202112,20211221,11,19,CD001389,18000,1,0,10000000,09,0,,,5,2,00,C,5503,2,_,0,0,32,30,00,02,A,1223.0,1,24.0,ST000595,50181075000.0
202111,20211115,26,21,CD000393,51000,2,0,0,12,0,,,9,_,00,C,5202,2,1,0,0,31,30,00,01,A,29.0,5,24.0,ST000032,1456000.0
202110,20211027,29,12,CD000200,9000,1,0,1000000,12,0,,,4,1,00,C,5202,1,1,0,0,32,30,00,04,A,42.0,1,24.0,ST000033,1445000.0
202110,20211016,76,14,CD000698,4000,1,0,1000000,07,0,,,2,1,10,C,2301,1,1,0,0,32,30,00,03,A,1221.0,1,24.0,ST000040,1800000.0
202112,20211226,97,12,CD001070,20000,1,0,10000000,06,0,,,5,1,00,C,2105,2,1,0,0,32,30,00,02,A,53.0,1,24.0,ST001721,1626000.0
202112,20211229,13,15,CD001310,19000,1,0,10000000,13,0,,,3,1,00,C,5206,1,1,0,0,32,30,00,03,A,7435.0,1,24.0,ST000103,1997000.0
202112,20211219,12,14,CD001193,19000,1,0,5000000,07,0,,,4,1,00,C,3101,2,2,0,0,32,30,00,02,A,1388.0,1,24.0,ST000800,11771000.0
202111,20211126,14,18,CD000318,9000,1,0,10000000,09,0,,,4,2,00,C,5507,3,_,0,0,32,30,00,03,A,293097.0,1,24.0,ST000034,4143417000.0
202110,20211022,32,09,CD000817,8000,1,0,5000000,02,0,,,3,2,00,C,2307,1,_,0,0,33,30,00,01,A,1307.0,1,24.0,ST000849,11696000.0
202110,20211010,13,11,CD000804,4000,1,1,10000000,,0,,,6,2,60,O,5999,1,,,,32,,,03,_,,2,,ST001277,
