기준년월,승인일자,승인SEQ,승인시간대,카드KEY,통합승인금액,개인법인구분코드_회원,국내해외여부,카드이용한도금액,가맹점광역시도코드,이상거래여부,이상거래유형,이상거래설명,연령,남녀구분코드,승인거래코드,승인발생경로코드,가맹점승인업종코드,가맹점누적매출금액_구간화,개인법인구분코드_가맹점,가맹점여부_신규,인터넷판매여부,경과일수_최종이용일자,가맹점상태코드,가맹점형태구분코드,로고구분코드,일시불할부구분코드,전월_매출건수,카드구분코드,할부가능개월수,가맹점KEY,전월_매출금액
202303,20230320,20,21,CD002188,4000,1,0,10000000,08,0,,,5,2,00,C,5206,2,2,0,0,32,30,00,05,A,257.0,1,24.0,ST000389,1531000.0
202303,20230305,9,16,CD000755,8000,1,0,1000000,03,0,,,4,1,00,C,4215,2,1,0,0,35,30,00,03,A,37.0,1,24.0,ST001673,1006000.0
202301,20230110,25,18,CD000141,4000,1,0,10000000,11,0,,,3,1,00,C,2501,2,1,0,0,32,30,00,01,A,58.0,1,24.0,ST000297,1682000.0
202303,20230305,20,20,CD000472,9000,1,0,5000000,04,0,,,4,2,00,C,5201,2,1,0,0,33,30,00,03,A,1385.0,1,24.0,ST000146,56085000.0
202301,20230121,15,17,CD000669,20000,1,0,1000000,03,0,,,5,2,00,C,2502,2,1,0,0,39,30,00,03,A,58.0,1,24.0,ST000401,1657000.0
202301,20230119,26,15,CD000539,4000,1,0,1000000,09,0,,,4,1,10,C,5202,1,1,0,0,32,30,00,02,A,362.0,1,24.0,ST000085,1778000.0
202301,20230110,13,16,CD000759,1000,1,1,10000000,,0,,,4,1,00,O,7261,2,,,,32,,,02,_,,1,,ST009479,
202303,20230329,133,11,CD000151,99000,2,0,0,14,0,,,9,_,00,C,5206,2,1,0,0,32,30,00,03,A,66.0,4,24.0,ST004872,52810000.0
202301,20230108,10,09,CD000258,9000,1,0,1000000,13,0,,,2,1,00,C,5206,1,1,0,0,32,30,00,02,A,64.0,1,24.0,ST000103,1819000.0
202303,20230331,178,14,CD000100,8000,1,0,10000000,03,0,,,2,1,00,C,2307,1,_,0,0,32,30,00,02,A,366.0,1,24.0,ST000514,1818000.0
202302,20230226,115,16,CD000656,19000,1,0,0,01,0,,,2,2,00,C,6601,2,1,0,0,34,30,00,03,A,57.0,1,24.0,ST000191,1878000.0
202303,20230321,13,16,CD001328,9000,1,0,10000000,05,0,,,4,1,00,C,2502,1,1,0,0,31,30,00,02,A,48.0,1,0.0,ST000760,1323000.0
202301,20230124,21,16,CD000962,19000,1,0,1000000,01,0,,,7,2,00,C,6104,2,2,0,0,33,30,00,03,A,51.0,1,24.0,ST002789,376952000.0
202302,20230217,17,13,CD001915,4000,1,0,5000000,04,0,,,4,2,00,C,2301,2,1,0,0,30,30,00,02,A,57.0,1,24.0,ST000135,1550000.0
202303,20230329,74,16,CD000236,8000,1,0,5000000,02,0,,,5,1,00,Q,5201,1,1,0,0,32,30,_,03,A,35.0,1,0.0,ST000004,690000.0
202302,20230204,17,11,CD000279,99000,1,0,10000000,07,0,,,2,2,10,C,8203,1,2,0,0,32,30,00,02,A,6769.0,1,24.0,ST004219,411043000.0
202303,20230308,7,13,CD001911,18000,1,0,10000000,13,0,,,2,1,00,C,5206,2,1,0,0,35,30,00,03,A,66.0,1,24.0,ST001448,1788000.0
202301,20230126,43,12,CD000774,4000,2,0,0,02,0,,,9,_,00,C,2502,2,1,0,0,32,30,00,03,A,374.0,4,24.0,ST000130,1456000.0
202301,20230109,6,16,CD000913,8000,1,0,5000000,14,0,,,5,2,00,C,6306,2,2,0,0,32,30,00,02,A,4626.0,1,24.0,ST000023,383760000.0
202302,20230214,37,22,CD000223,4000,1,0,0,17,0,,,4,1,00,C,5202,1,1,0,0,32,30,00,02,A,1319.0,1,24.0,ST001294,2375000.0
202301,20230115,4,20,CD001445,9000,1,0,1000000,08,0,,,6,2,00,C,4402,2,1,0,0,31,30,00,03,A,46.0,1,24.0,ST000089,1921000.0
202303,20230326,51,14,CD001099,18000,1,0,5000000,09,0,,,3,1,00,C,5503,3,2,0,0,32,30,00,03,A,1701463.0,1,24.0,ST000167,55363973000.0
202301,20230128,44,13,CD000465,4000,1,0,10000000,03,0,,,4,1,00,C,5202,2,1,0,0,32,30,00,02,A,317.0,1,24.0,ST000045,1524000.0
202301,20230109,4,14,CD000105,19000,1,0,5000000,01,0,,,5,1,00,C,5201,2,2,0,0,32,30,00,02,A,341.0,1,24.0,ST000589,2169000.0
202301,20230110,6,19,CD001913,18000,1,0,10000000,14,0,,,2,1,00,C,2310,2,1,0,0,35,30,00,02,A,43.0,1,24.0,ST001158,1253000.0
202301,20230131,63,12,CD000195,4000,1,0,10000000,02,0,,,4,2,00,C,5501,2,2,0,0,32,30,05,01,A,1560463.0,1,24.0,ST000243,1800000.0
202302,20230217,20,20,CD000011,8000,1,0,10000000,09,0,,,6,2,00,C,1107,2,1,0,0,35,30,00,03,A,328.0,1,24.0,ST000221,1961000.0
202302,20230204,20,12,CD000300,9000,2,0,0,09,0,,,9,_,00,C,6701,1,1,0,0,29,30,00,03,A,1466.0,5,24.0,ST001872,12123000.0
202302,20230223,43,13,CD001039,18000,1,0,10000000,14,0,,,5,1,00,C,2305,2,1,0,0,29,30,00,03,A,46.0,1,24.0,ST000248,1467000.0
202303,20230315,19,12,CD000646,55000,2,0,0,09,0,,,9,_,00,C,6601,2,1,0,0,32,30,00,02,A,1397.0,4,24.0,ST000061,64247000.0
202303,20230313,14,21,CD000362,47000,1,0,10000000,09,1,09,"전월 매출 규모가 상대적으로 작은 가맹점에서 반복적인 일시불 결제가 발생하여, 현금융통(카드깡 등) 이상 거래 의심
4인 고객이 전월 매출 건수가 5831.0건인 가맹점에서 21시에 할부로 결제",4,2,00,C,5503,2,2,0,1,32,30,05,02,B,5831.0,1,30.0,ST000228,355877000.0
202301,20230103,14,14,CD000320,1000,1,0,10000000,09,0,,,3,2,00,C,4402,1,1,0,0,32,30,00,01,A,1215.0,1,24.0,ST000404,2040000.0
202301,20230123,62,08,CD000265,4000,1,0,10000000,01,0,,,5,1,00,C,6502,2,1,0,0,31,30,00,03,A,69.0,1,24.0,ST000368,1680000.0
202302,20230209,17,16,CD000924,9000,1,0,0,09,0,,,2,2,00,C,5503,2,2,0,0,32,30,00,02,A,6442.0,1,24.0,ST000006,3565671000.0
202303,20230323,1,11,CD001951,9000,1,0,5000000,17,0,,,3,1,00,C,8310,1,1,0,0,32,30,00,01,A,377.0,1,24.0,ST011978,2209000.0
202302,20230217,13,14,CD002238,8000,1,0,10000000,09,0,,,6,2,10,C,5202,2,2,0,0,33,30,00,03,A,330.0,1,24.0,ST000430,1790000.0
202301,20230129,25,14,CD000962,9000,1,0,1000000,01,0,,,7,2,00,C,5201,2,2,0,0,33,30,00,03,A,66.0,1,24.0,ST000589,1518000.0
202303,20230313,34,12,CD001820,19000,1,0,1000000,02,0,,,5,2,00,C,1301,2,1,0,0,32,30,00,02,A,54.0,1,24.0,ST000195,1638000.0
202303,20230302,7,12,CD002219,9000,2,0,0,16,0,,,9,_,00,C,1301,1,1,0,0,33,30,00,03,A,75.0,3,24.0,ST001858,1823000.0
202301,20230105,12,13,CD000518,51000,1,0,10000000,14,0,,,2,1,00,Q,5104,3,2,0,0,38,30,_,03,A,38.0,1,0.0,ST000822,1320000.0
202303,20230329,26,16,CD002273,8000,1,0,5000000,09,0,,,4,1,00,C,2301,1,2,0,0,32,30,00,01,A,25.0,1,24.0,ST000376,1228000.0
202302,20230214,64,12,CD000300,8000,2,0,0,09,0,,,9,_,00,C,2301,2,1,0,0,29,30,00,03,A,343.0,5,24.0,ST000016,2589000.0
202303,20230327,6,18,CD001521,9000,1,0,10000000,01,0,,,5,1,00,C,6601,2,1,0,0,32,30,00,01,A,29.0,1,24.0,ST000191,1178000.0
202302,20230209,9,15,CD001126,9000,1,0,10000000,02,0,,,5,2,00,C,2104,2,1,0,0,32,30,00,02,A,60.0,1,24.0,ST000628,1711000.0
202301,20230126,64,17,CD000102,4000,1,0,10000000,03,0,,,4,1,00,C,5206,1,1,0,0,33,30,00,02,A,329.0,1,24.0,ST001569,1357000.0
202301,20230122,43,18,CD000541,8000,1,0,5000000,09,0,,,6,1,00,C,2105,2,1,0,0,34,30,00,03,A,62.0,1,24.0,ST000286,1816000.0
202303,20230321,26,15,CD001919,9000,1,0,10000000,02,0,,,2,1,00,C,2103,2,1,0,0,32,30,00,03,A,55.0,1,24.0,ST000279,1436000.0
202302,20230217,21,21,CD000687,9000,1,0,1000000,10,0,,,5,1,00,C,2501,2,1,0,0,44,30,00,03,A,1285.0,1,24.0,ST001300,2084000.0
202302,20230201,3,20,CD000462,4000,1,0,1000000,12,0,,,3,1,10,C,5202,1,2,0,0,32,30,00,03,A,53.0,1,24.0,ST003511,1284000.0
202303,20230321,46,13,CD001214,8000,1,0,5000000,08,0,,,3,1,00,C,8401,2,1,0,0,32,30,00,02,A,48.0,1,24.0,ST007021,1421000.0
202301,20230110,5,11,CD001207,112000,1,0,1000000,13,0,,,5,1,00,C,2501,2,1,0,0,33,30,00,01,A,48.0,1,24.0,ST000204,1488000.0
202302,20230214,31,12,CD000476,9000,1,0,1000000,13,0,,,5,1,00,C,2301,2,1,0,0,29,30,00,01,A,1553.0,1,24.0,ST000128,12086000.0
202303,20230312,4,11,CD001599,1991000,1,0,5000000,09,1,09,"전월 매출 규모가 상대적으로 작은 가맹점에서 반복적인 일시불 결제가 발생하여, 현금융통(카드깡 등) 이상 거래 의심
4인 고객이 전월 매출 건수가 5869.0건인 가맹점에서 11시에 할부로 결제",4,1,01,C,9206,2,2,0,1,39,30,00,02,B,5869.0,1,24.0,ST005072,399959000.0
202302,20230205,12,10,CD000389,9000,1,0,1000000,08,0,,,5,1,00,C,4101,2,2,0,0,31,30,00,02,A,6003.0,1,24.0,ST002142,388276000.0
202301,20230124,52,17,CD000481,57000,1,0,10000000,07,0,,,3,1,00,C,9402,2,2,0,0,32,30,00,05,A,42.0,1,24.0,ST007684,1534000.0
202302,20230227,46,15,CD000731,1848000,1,0,10000000,02,1,17,"고매출 가맹점에서 개인 또는 가족카드로 일정 금액 이상의 결제가 발생하여, 유사수신(자금조달 등) 이상 거래 의심
해당월 거래 건수 46건인 7 고객이 통합승인금액이 1848000 본인카드로 결제",7,2,00,C,9201,3,2,0,0,31,30,00,02,A,47.0,1,24.0,ST001320,1223000.0
202303,20230328,17,18,CD001020,9000,2,0,0,15,0,,,9,_,00,C,4402,2,1,0,0,31,30,00,02,A,402.0,5,24.0,ST000254,2074000.0
202301,20230111,48,20,CD000025,9000,1,0,10000000,09,0,,,2,1,00,C,5202,2,2,0,0,31,30,00,03,A,1286.0,1,24.0,ST000430,1719000.0
202301,20230113,28,13,CD002226,4000,1,0,5000000,05,0,,,3,2,00,C,5202,2,_,0,0,32,30,00,02,A,68.0,1,24.0,ST000619,1365000.0
202303,20230321,70,11,CD000311,9000,1,0,1000000,14,0,,,3,1,00,C,1602,2,1,0,0,32,30,00,02,A,7733.0,1,24.0,ST002583,2053000.0
202303,20230322,28,09,CD002145,9000,1,0,5000000,06,0,,,6,2,00,C,5101,2,_,0,0,32,30,00,05,A,68.0,1,24.0,ST000653,2089000.0
202301,20230128,88,18,CD001988,9000,1,0,10000000,09,0,,,2,1,00,C,5202,2,2,0,0,32,30,00,03,A,1307.0,1,24.0,ST000430,2056000.0
202303,20230309,20,18,CD000700,9000,1,0,10000000,03,0,,,4,2,00,C,5206,2,1,0,0,31,30,00,01,A,339.0,1,24.0,ST001759,1664000.0
202301,20230127,59,12,CD000277,10000,1,0,1000000,16,0,,,3,2,00,C,8120,2,1,0,0,33,30,00,03,A,56.0,1,24.0,ST008357,1717000.0
202301,20230121,3,18,CD001654,8000,1,0,0,06,0,,,5,2,00,Q,2105,2,1,0,0,34,30,_,01,A,43.0,1,0.0,ST001721,943000.0
202303,20230314,40,15,CD000121,9000,1,0,5000000,10,0,,,4,2,00,C,6501,2,1,0,0,33,30,00,02,A,52.0,1,24.0,ST007416,1574000.0
202301,20230119,11,09,CD001110,9000,1,0,1000000,14,0,,,5,2,00,C,8302,2,2,0,0,33,30,00,01,A,357.0,1,24.0,ST001088,1766000.0
202301,20230109,11,14,CD002189,8000,1,0,0,03,0,,,4,1,00,C,4212,2,1,0,0,32,30,00,01,A,286.0,1,24.0,ST000569,1568000.0
202301,20230106,16,15,CD000333,19000,1,0,0,17,0,,,3,2,00,C,2301,2,1,0,0,34,30,00,04,A,388.0,1,24.0,ST000960,2533000.0
202302,20230228,42,18,CD000539,8000,1,0,0,02,0,,,4,1,10,C,2301,2,1,0,0,32,30,00,02,A,54.0,1,24.0,ST000024,1390000.0
202302,20230203,11,12,CD000698,9000,1,0,0,07,0,,,2,1,10,C,5206,2,2,0,0,29,30,00,03,A,8364.0,1,24.0,ST001389,468310000.0
202303,20230327,4,17,CD001831,19000,1,0,10000000,06,0,,,5,1,00,C,2501,2,1,0,0,31,30,00,02,A,62.0,1,24.0,ST000155,1854000.0
202302,20230205,1,15,CD000247,19000,1,0,5000000,10,0,,,3,1,00,C,5202,2,2,0,0,32,30,00,02,A,358.0,1,24.0,ST000663,2077000.0
202303,20230331,143,12,CD001413,4000,1,0,5000000,02,0,,,2,1,00,C,5507,3,2,0,0,32,30,00,03,A,152761.0,1,24.0,ST000234,4315661000.0
202302,20230218,22,18,CD000299,9000,1,0,1000000,09,0,,,2,1,00,C,6304,3,2,0,0,32,30,00,03,A,47405.0,1,24.0,ST000381,3507703000.0
202303,20230304,8,14,CD000197,1521000,1,0,5000000,09,1,03,"최근 거래 패턴에 비해 결제 금액이 급격히 증가하였고, 신규 가맹점에서 이루어진 거래로, 카드 위변조 이상거래 의심
최근 사용한 금액이 100만원 이상 증가한 고객이 신규 가맹점에서 국내 일시불로 결제",4,2,00,C,9206,2,2,0,0,34,30,00,03,A,6862.0,1,24.0,ST000765,411385000.0
202301,20230113,35,10,CD000269,4000,1,0,1000000,04,0,,,3,1,10,C,9511,1,1,0,0,32,30,00,06,A,6203.0,1,24.0,ST006201,55364000.0
202303,20230324,58,12,CD002046,9000,1,1,10000000,,0,,,5,1,10,O,7011,2,,,,32,,,02,_,,1,,ST002386,
202303,20230305,2,15,CD000593,9000,1,0,0,01,0,,,5,1,00,C,4402,1,1,0,0,33,30,00,03,A,58.0,1,24.0,ST000345,1304000.0
202303,20230328,14,12,CD001227,4000,1,0,1000000,12,0,,,6,1,00,C,5202,2,1,0,0,32,30,00,01,A,42.0,1,24.0,ST000032,1332000.0
202303,20230303,4,17,CD001397,4000,1,0,10000000,10,0,,,1,1,00,C,2301,2,1,0,0,32,30,00,03,A,65.0,1,24.0,ST000212,1675000.0
202303,20230301,3,16,CD002005,19000,2,0,0,02,0,,,9,_,00,C,5507,3,2,0,0,32,30,00,03,A,136146.0,3,24.0,ST000234,3386237000.0
202301,20230105,8,15,CD000113,9000,1,0,1000000,16,0,,,4,1,00,C,2105,2,1,0,0,32,30,00,03,A,58.0,1,24.0,ST000836,1693000.0
202301,20230122,59,17,CD001152,19000,1,0,10000000,09,0,,,3,2,00,C,5503,3,2,0,0,32,30,00,03,A,52674.0,1,24.0,ST000167,4452284000.0
202303,20230325,18,17,CD001702,93000,2,0,0,01,0,,,9,_,00,C,5102,2,2,0,0,32,30,00,03,A,37.0,4,24.0,ST000526,901000.0
202301,20230127,27,17,CD000703,9000,1,0,5000000,06,0,,,5,1,00,C,8105,2,1,0,0,35,30,00,01,A,6849.0,1,24.0,ST004577,354986000.0
202302,20230213,24,10,CD001948,4000,1,0,0,02,0,,,5,1,00,C,3403,1,1,0,0,39,30,00,03,A,351.0,1,24.0,ST000508,2208000.0
202302,20230227,64,16,CD001840,2000,1,0,5000000,13,0,,,3,1,10,C,2501,2,1,0,0,30,30,00,02,A,36.0,1,24.0,ST000204,1477000.0
202303,20230330,25,09,CD000169,8000,1,0,5000000,09,0,,,4,1,00,C,5602,2,1,0,0,32,30,00,03,A,7002.0,1,24.0,ST004701,418780000.0
202301,20230131,45,18,CD000271,9000,1,0,10000000,02,0,,,4,1,10,C,8101,2,1,0,0,32,30,00,03,A,74.0,1,24.0,ST000814,2177000.0
202302,20230213,10,13,CD000527,4000,1,0,5000000,05,0,,,4,1,10,C,2310,2,2,0,0,30,30,00,02,A,57.0,1,24.0,ST010282,1364000.0
202301,20230131,15,16,CD002136,1292000,1,0,10000000,13,1,03,"최근 거래 패턴에 비해 결제 금액이 급격히 증가하였고, 신규 가맹점에서 이루어진 거래로, 카드 위변조 이상거래 의심
최근 사용한 금액이 100만원 이상 증가한 고객이 신규 가맹점에서 국내 일시불로 결제",6,2,00,C,8202,2,1,0,0,30,30,00,02,B,29.0,1,24.0,ST001295,1231000.0
202301,20230124,64,14,CD000258,4000,1,0,1000000,13,0,,,2,1,00,C,2501,2,1,0,0,31,30,00,02,A,363.0,1,24.0,ST000204,1874000.0
202302,20230206,20,19,CD001946,4000,1,0,0,02,0,,,3,1,10,C,4402,2,1,1,0,32,30,00,02,A,382.0,1,24.0,ST000559,2118000.0
202301,20230125,76,10,CD000460,9000,1,0,0,04,0,,,2,1,10,C,4402,2,1,0,0,32,30,00,01,A,64.0,1,24.0,ST000416,1861000.0
202302,20230217,19,20,CD002236,19000,1,0,10000000,02,0,,,4,2,00,C,4101,2,2,0,0,32,30,00,06,A,51.0,1,24.0,ST000246,1585000.0
202302,20230207,9,17,CD001927,9000,1,0,10000000,02,0,,,5,1,00,C,5201,2,1,0,0,32,30,00,03,A,320.0,1,24.0,ST000082,1883000.0
202303,20230327,50,12,CD000702,4000,1,0,1000000,02,0,,,4,1,00,C,8309,2,1,0,0,32,30,00,03,A,59.0,1,24.0,ST000563,1926000.0
202302,20230219,5,21,CD000912,4000,1,0,10000000,12,0,,,3,1,00,C,5202,1,1,0,0,31,30,00,03,A,382.0,1,24.0,ST000033,2067000.0
202301,20230112,15,15,CD001275,4000,1,0,0,02,0,,,3,1,10,C,4402,2,1,0,0,32,30,00,02,A,365.0,1,24.0,ST000252,2015000.0
202303,20230309,7,13,CD001316,4000,1,0,10000000,14,0,,,3,1,00,C,6102,2,2,0,0,32,30,00,06,A,55.0,1,24.0,ST004011,1716000.0
202301,20230117,10,12,CD002044,4000,1,0,10000000,04,0,,,5,1,00,C,5206,1,1,0,0,31,30,00,02,A,64.0,1,24.0,ST000932,1590000.0
202303,20230301,1,09,CD001018,9000,1,0,10000000,10,0,,,5,1,00,C,5206,2,1,0,0,34,30,00,03,A,83.0,1,24.0,ST000837,2083000.0
202302,20230211,20,16,CD000054,8000,1,0,0,09,0,,,2,2,10,C,6304,3,2,0,0,31,30,00,02,A,49.0,1,24.0,ST000381,1293000.0
202303,20230307,14,13,CD000854,19000,1,0,10000000,03,0,,,6,1,00,C,2305,2,1,0,0,32,30,00,03,A,63.0,1,24.0,ST000117,1627000.0
202301,20230109,15,16,CD000691,4000,1,0,10000000,14,0,,,5,1,00,C,2301,2,1,0,0,31,30,05,03,A,6299.0,1,24.0,ST000299,1782000.0
202301,20230103,2,18,CD001101,4000,1,0,0,11,0,,,4,1,00,C,6701,1,2,0,0,35,30,00,02,A,1359.0,1,24.0,ST000801,364036000.0
202302,20230209,17,11,CD001174,9000,1,0,1000000,10,0,,,4,2,00,C,6601,2,1,0,0,29,30,00,02,A,326.0,1,24.0,ST000127,1215000.0
202301,20230102,1,13,CD000820,51000,2,0,0,16,0,,,9,_,00,C,2105,2,1,0,0,31,30,00,03,A,52.0,4,24.0,ST000836,1592000.0
202301,20230108,5,13,CD000582,8000,1,0,0,13,0,,,2,2,00,C,2301,1,1,0,0,31,30,00,02,A,56.0,1,24.0,ST001325,1646000.0
202301,20230119,23,14,CD001287,4000,1,0,5000000,14,0,,,5,2,00,C,5201,2,1,0,0,31,30,_,02,A,32.0,1,0.0,ST000124,518000.0
202303,20230310,30,15,CD002166,3000,1,0,10000000,10,0,,,6,2,00,C,4201,2,1,0,0,31,30,00,02,A,346.0,2,24.0,ST000780,2229000.0
202303,20230325,59,22,CD000818,4000,1,0,10000000,05,0,,,4,1,00,C,6601,2,1,0,0,31,30,00,03,A,1205.0,1,24.0,ST000798,389734000.0
202303,20230318,37,10,CD001080,4000,1,0,5000000,06,0,,,3,2,00,C,5201,2,_,0,0,32,30,00,02,A,343.0,1,24.0,ST001042,1554000.0
202302,20230211,11,11,CD001738,4000,1,0,10000000,09,0,,,2,2,00,C,5503,2,2,0,0,33,30,00,02,A,7311.0,1,24.0,ST000006,351557000.0
202303,20230315,22,15,CD002182,18000,1,0,10000000,14,0,,,6,1,00,C,2305,2,1,0,0,32,30,00,01,A,62.0,1,24.0,ST000248,1657000.0
202302,20230212,46,19,CD000472,9000,1,0,5000000,02,0,,,4,2,00,C,2301,2,1,0,0,33,30,00,03,A,1355.0,1,24.0,ST000024,2126000.0
202303,20230331,34,13,CD000507,18000,1,0,5000000,13,0,,,2,1,00,C,2502,1,1,0,0,31,30,00,01,A,56.0,1,24.0,ST000870,2010000.0
202301,20230117,45,15,CD000811,10000,1,0,5000000,02,0,,,3,1,00,C,4402,2,1,0,0,32,30,00,03,A,57.0,1,24.0,ST000252,1672000.0
202302,20230221,49,18,CD000766,51000,1,0,10000000,06,0,,,5,1,00,C,2302,1,1,0,0,32,30,00,02,A,54.0,1,24.0,ST001890,1392000.0
202303,20230311,38,11,CD000786,4000,1,0,1000000,14,0,,,1,1,00,C,6601,1,1,0,0,32,30,00,02,A,48118.0,1,24.0,ST006771,339712000.0
202301,20230103,6,18,CD000039,9000,1,0,10000000,16,0,,,5,1,00,C,5202,2,1,0,0,32,30,00,02,A,63.0,1,24.0,ST000366,1441000.0
202301,20230118,19,18,CD001951,107000,1,0,5000000,16,0,,,3,1,00,C,2104,2,1,0,0,32,30,00,01,A,1373.0,1,24.0,ST000759,11389000.0
202303,20230320,6,11,CD001509,4000,1,0,10000000,15,0,,,3,1,00,C,2501,1,1,0,0,33,30,00,02,A,60.0,1,24.0,ST001129,1850000.0
202302,20230226,114,17,CD000472,9000,1,0,5000000,04,0,,,4,2,00,C,2310,2,1,0,0,30,30,00,03,A,347.0,1,24.0,ST000806,58479000.0
202303,20230328,104,15,CD002058,9000,1,0,5000000,10,0,,,3,1,00,C,5202,2,1,0,0,32,30,00,03,A,357.0,1,24.0,ST000289,1947000.0
202302,20230202,2,12,CD001103,113000,1,0,5000000,09,1,17,"고매출 가맹점에서 개인 또는 가족카드로 일정 금액 이상의 결제가 발생하여, 유사수신(자금조달 등) 이상 거래 의심
해당월 거래 건수 2건인 5 고객이 통합승인금액이 113000 본인카드로 결제",5,2,10,C,5601,3,2,0,0,31,30,00,02,A,10198.0,1,30.0,ST000561,522719000.0
202302,20230221,54,21,CD000577,8000,1,0,10000000,13,0,,,4,1,00,C,5202,2,1,0,0,29,30,00,02,A,5963.0,1,24.0,ST000164,1298000.0
202303,20230308,4,16,CD001506,20000,1,0,5000000,09,0,,,5,2,00,C,5601,2,2,0,0,32,30,05,05,A,7022.0,1,30.0,ST000183,351436000.0
202303,20230309,14,15,CD002186,9000,1,0,5000000,09,0,,,6,1,00,C,2104,2,1,0,0,32,30,00,02,A,342.0,1,24.0,ST000049,1916000.0
202301,20230121,48,22,CD000831,4000,1,0,5000000,09,0,,,2,2,10,C,5601,1,2,0,0,32,30,00,03,A,361.0,1,18.0,ST006623,1214000.0
202301,20230126,66,11,CD001932,9000,1,0,0,05,0,,,3,2,10,C,2503,2,1,0,0,32,30,00,03,A,348.0,1,24.0,ST000509,387855000.0
202302,20230215,22,15,CD002185,31000,1,0,10000000,02,0,,,4,2,00,C,5201,2,2,0,0,32,30,00,02,A,1296.0,1,24.0,ST000057,3592200000.0
202302,20230204,4,20,CD001925,54000,1,0,5000000,02,1,17,"고매출 가맹점에서 개인 또는 가족카드로 일정 금액 이상의 결제가 발생하여, 유사수신(자금조달 등) 이상 거래 의심
해당월 거래 건수 4건인 6 고객이 통합승인금액이 54000 본인카드로 결제",6,2,00,C,5507,3,2,0,0,31,30,00,02,A,45857.0,1,30.0,ST000234,3867985000.0
