기준년월,승인일자,승인SEQ,승인시간대,카드KEY,통합승인금액,개인법인구분코드_회원,국내해외여부,카드이용한도금액,가맹점광역시도코드,이상거래여부,이상거래유형,이상거래설명,연령,남녀구분코드,승인거래코드,승인발생경로코드,가맹점승인업종코드,가맹점누적매출금액_구간화,개인법인구분코드_가맹점,가맹점여부_신규,인터넷판매여부,경과일수_최종이용일자,가맹점상태코드,가맹점형태구분코드,로고구분코드,일시불할부구분코드,전월_매출건수,카드구분코드,할부가능개월수,가맹점KEY,전월_매출금액
202208,20220829,66,09,CD000357,9000,1,0,10000000,09,0,,,3,1,00,C,2103,2,1,0,0,32,30,00,03,A,71.0,1,24.0,ST000615,2323000.0
202208,20220816,44,16,CD000429,9000,1,0,0,06,0,,,2,2,10,C,6302,1,2,0,0,32,30,00,02,A,41663.0,1,24.0,ST002050,334924000.0
202207,20220705,16,11,CD000449,9000,2,0,0,16,0,,,9,_,00,Q,2502,1,1,0,0,32,30,_,03,A,44.0,4,0.0,ST000143,1035000.0
202207,20220726,50,15,CD002000,20000,1,0,5000000,13,0,,,6,2,00,C,2104,2,1,0,0,33,30,00,01,A,1472.0,1,24.0,ST000427,60969000.0
202208,20220824,75,18,CD000424,8000,1,0,0,03,0,,,5,2,10,C,2502,2,1,0,0,32,30,00,03,A,387.0,1,24.0,ST000401,1726000.0
202207,20220714,10,09,CD001929,1600000,1,0,5000000,09,1,17,"고매출 가맹점에서 개인 또는 가족카드로 일정 금액 이상의 결제가 발생하여, 유사수신(자금조달 등) 이상 거래 의심
해당월 거래 건수 10건인 5 고객이 통합승인금액이 1600000 본인카드로 결제",5,2,01,C,9205,3,2,0,0,45,30,00,02,B,5265.0,1,24.0,ST000712,3204572000.0
202207,20220701,2,13,CD000261,9000,1,0,5000000,07,0,,,2,2,10,C,4102,2,1,0,0,32,30,00,02,A,5970.0,1,24.0,ST002363,1699000.0
202207,20220717,21,12,CD000266,9000,1,0,0,04,0,,,2,1,00,C,5201,2,1,0,0,32,30,00,01,A,377.0,1,24.0,ST000146,1804000.0
202207,20220729,72,19,CD000269,4000,1,0,1000000,04,0,,,3,1,10,C,2105,1,_,0,0,32,30,00,06,A,349.0,1,24.0,ST003608,1523000.0
202209,20220925,151,10,CD000569,8000,2,0,0,14,0,,,9,_,00,C,2502,2,2,1,0,32,30,00,03,A,48.0,5,24.0,ST002111,1461000.0
202207,20220721,6,12,CD000763,51000,1,0,10000000,02,0,,,3,1,00,C,6601,2,2,0,0,31,30,00,03,A,1168.0,1,24.0,ST000088,1644000.0
202207,20220729,85,17,CD001945,4000,1,0,10000000,17,0,,,4,2,00,C,2105,2,1,0,0,32,30,00,03,A,45.0,1,24.0,ST004971,1446000.0
202207,20220704,12,17,CD000194,18000,1,0,5000000,14,0,,,3,2,10,C,6502,2,1,0,0,32,30,00,02,A,348.0,1,24.0,ST006560,1719000.0
202208,20220817,10,15,CD000826,9000,1,0,5000000,03,0,,,5,1,00,C,5202,2,1,0,0,34,30,00,02,A,48.0,1,24.0,ST000045,1366000.0
202208,20220819,13,12,CD000425,4000,1,0,10000000,08,0,,,4,1,00,C,4206,2,1,0,0,32,30,00,02,A,66.0,1,24.0,ST000053,1565000.0
202209,20220916,12,11,CD000607,53000,1,0,5000000,05,0,,,3,1,00,C,6601,2,1,0,0,33,30,00,02,A,1430.0,1,24.0,ST000798,459715000.0
202207,20220710,18,10,CD000429,8000,1,0,0,06,0,,,2,2,10,C,6302,2,2,0,0,31,30,00,02,A,29197.0,1,24.0,ST000076,338275000.0
202207,20220717,35,14,CD000169,9000,1,0,5000000,16,0,,,4,1,00,C,2302,2,1,0,0,32,30,00,03,A,61.0,1,24.0,ST000414,1875000.0
202207,20220725,24,15,CD000045,9000,1,0,1000000,16,0,,,2,2,00,C,2501,2,1,0,0,34,30,00,02,A,54.0,1,24.0,ST000659,1320000.0
202208,20220821,8,17,CD001112,4000,1,0,10000000,09,0,,,4,1,10,C,8202,1,1,0,0,31,30,00,02,A,370.0,1,24.0,ST000253,1740000.0
202208,20220827,26,16,CD000293,9000,1,0,5000000,11,0,,,4,2,00,C,6702,2,2,0,0,32,30,00,02,A,6610.0,1,24.0,ST007472,1332000.0
202207,20220729,5,14,CD001740,51000,1,0,1000000,01,0,,,5,2,10,C,6601,2,1,0,0,32,30,00,02,A,52.0,1,24.0,ST000191,1592000.0
202209,20220910,6,13,CD001215,9000,1,0,0,13,0,,,6,2,10,C,4202,1,1,0,0,33,30,00,01,A,330.0,1,24.0,ST000337,1546000.0
202209,20220929,142,13,CD000144,1855000,1,0,10000000,09,1,17,"고매출 가맹점에서 개인 또는 가족카드로 일정 금액 이상의 결제가 발생하여, 유사수신(자금조달 등) 이상 거래 의심
해당월 거래 건수 142건인 3 고객이 통합승인금액이 1855000 본인카드로 결제",3,1,01,C,9103,3,2,0,0,39,30,00,02,B,7863.0,1,24.0,ST002210,405544000.0
202209,20220919,33,17,CD001944,8000,1,0,1000000,14,0,,,5,2,10,C,5202,1,1,0,0,32,30,00,02,A,319.0,1,24.0,ST000633,1983000.0
202209,20220919,119,15,CD000569,19000,2,0,0,14,0,,,9,_,00,C,2301,1,1,0,0,32,30,00,03,A,77.0,5,24.0,ST000436,1605000.0
202207,20220709,22,16,CD000264,9000,1,0,5000000,03,0,,,3,1,10,C,2301,2,1,0,0,33,30,00,02,A,46.0,1,24.0,ST000070,1372000.0
202207,20220721,4,19,CD000606,8000,1,0,10000000,09,0,,,5,1,00,C,5102,2,_,0,0,32,30,00,05,A,6136.0,1,24.0,ST000262,3596695000.0
202209,20220906,4,11,CD001021,4000,1,0,5000000,09,0,,,2,1,00,Q,5302,1,1,0,0,33,30,_,03,A,43.0,1,0.0,ST002415,1469000.0
202207,20220705,6,13,CD002086,52000,1,0,0,12,0,,,4,1,00,C,5202,2,1,0,0,33,30,00,03,A,64.0,1,24.0,ST000032,1787000.0
202209,20220912,30,20,CD000944,4000,1,0,5000000,02,0,,,5,1,10,C,6601,3,2,0,0,32,30,00,01,A,1386.0,1,24.0,ST005954,2012000.0
202208,20220821,43,12,CD000585,9000,2,0,0,08,0,,,9,_,00,C,2309,2,1,0,0,35,30,00,02,A,43.0,4,24.0,ST000658,1268000.0
202207,20220704,9,18,CD000132,20000,1,0,5000000,10,0,,,5,2,00,C,6601,2,1,0,0,39,30,00,02,A,68.0,1,24.0,ST000127,1471000.0
202209,20220925,198,18,CD000329,9000,1,0,0,02,0,,,5,1,10,C,6602,2,1,0,0,31,30,00,02,A,366.0,1,24.0,ST000981,1497000.0
202208,20220816,19,11,CD000918,4000,1,0,0,02,0,,,4,2,10,C,5503,3,2,0,0,33,30,05,03,A,315.0,1,24.0,ST000123,1759000.0
202207,20220711,13,11,CD001574,1538000,1,0,10000000,09,1,03,"최근 거래 패턴에 비해 결제 금액이 급격히 증가하였고, 신규 가맹점에서 이루어진 거래로, 카드 위변조 이상거래 의심
최근 사용한 금액이 100만원 이상 증가한 고객이 신규 가맹점에서 국내 일시불로 결제",4,2,00,C,9206,2,2,0,0,32,30,00,03,A,141089.0,1,0.0,ST000765,25081339000.0
202208,20220805,5,20,CD001023,9000,1,0,5000000,16,0,,,3,1,00,C,1301,1,1,0,0,32,30,00,03,A,412.0,1,24.0,ST001858,1992000.0
202209,20220904,8,15,CD000817,8000,1,0,1000000,16,0,,,3,2,00,C,2302,2,1,0,0,32,30,00,01,A,344.0,1,24.0,ST000414,1663000.0
202207,20220713,38,15,CD000629,18000,1,0,5000000,14,0,,,4,2,00,C,6306,2,2,0,0,32,30,00,01,A,58.0,1,24.0,ST000023,1964000.0
202208,20220824,55,12,CD002095,9000,1,0,1000000,17,0,,,5,2,00,C,5201,2,1,0,0,32,30,00,02,A,350.0,1,24.0,ST001553,2264000.0
202207,20220706,14,21,CD000360,2000,1,0,5000000,02,0,,,3,2,00,Q,5503,2,2,0,0,33,2,_,03,A,38.0,1,0.0,ST000134,1245000.0
202208,20220830,84,13,CD000107,19000,1,0,5000000,14,0,,,3,1,00,C,5201,2,1,0,0,32,30,00,03,A,54.0,1,24.0,ST000124,1644000.0
202209,20220912,40,13,CD001150,9000,1,0,1000000,13,0,,,4,1,00,C,2501,2,1,0,0,34,30,00,03,A,60.0,1,24.0,ST000204,1870000.0
202208,20220814,20,18,CD001835,8000,1,0,10000000,11,0,,,4,2,00,C,5102,2,2,0,0,32,30,00,03,A,1222.0,1,24.0,ST000012,1362000.0
202208,20220815,51,17,CD002054,9000,1,0,5000000,16,0,,,3,1,00,C,2105,2,1,0,0,32,30,00,04,A,54.0,1,24.0,ST000836,1549000.0
202208,20220807,4,15,CD001201,9000,1,0,10000000,11,0,,,2,1,00,Q,4402,2,1,0,0,32,30,_,03,A,46.0,1,0.0,ST000099,1060000.0
202208,20220803,7,11,CD000717,4000,1,0,10000000,05,0,,,3,1,10,C,5202,2,_,0,0,35,30,00,02,A,384.0,1,24.0,ST000619,1838000.0
202207,20220703,1,17,CD001275,8000,1,0,0,02,0,,,3,1,00,C,9402,2,1,0,0,32,30,00,02,A,24.0,1,24.0,ST001008,1019000.0
202208,20220829,65,09,CD000357,8000,1,0,10000000,09,0,,,3,1,00,C,2102,2,1,0,0,32,30,00,03,A,56.0,1,24.0,ST000226,2099000.0
202207,20220724,14,18,CD002119,8000,1,0,10000000,08,0,,,7,1,00,C,4402,1,1,0,0,32,30,00,03,A,305.0,1,24.0,ST000007,1710000.0
202208,20220816,21,19,CD000312,53000,1,0,10000000,08,0,,,5,1,00,C,5202,1,1,0,0,32,30,00,03,A,59.0,1,24.0,ST000113,2015000.0
202207,20220702,14,12,CD000321,9000,1,0,10000000,16,0,,,4,1,00,C,1301,1,1,0,0,32,30,00,03,A,59.0,1,24.0,ST001858,1854000.0
202208,20220821,20,12,CD000246,9000,1,0,10000000,09,0,,,4,1,00,C,6305,2,2,0,0,32,30,05,03,A,1124.0,1,24.0,ST000715,327515000.0
202209,20220920,153,20,CD000193,49000,1,0,10000000,07,1,17,"고매출 가맹점에서 개인 또는 가족카드로 일정 금액 이상의 결제가 발생하여, 유사수신(자금조달 등) 이상 거래 의심
해당월 거래 건수 153건인 5 고객이 통합승인금액이 49000 가족카드로 결제",5,1,00,C,6303,3,2,0,0,33,30,00,04,A,472967.0,2,24.0,ST001182,10323827000.0
202208,20220824,5,12,CD001535,9000,1,0,1000000,02,0,,,4,1,00,C,1107,2,_,0,0,32,30,00,04,A,360.0,1,24.0,ST001840,1780000.0
202207,20220707,5,12,CD000956,1000,2,0,0,02,0,,,9,_,00,C,5507,2,2,0,0,32,30,00,03,A,47719.0,4,24.0,ST000579,359236000.0
202209,20220922,82,13,CD000067,9000,1,0,10000000,14,0,,,2,1,00,C,1403,2,1,0,0,33,30,00,03,A,54.0,1,24.0,ST004539,1748000.0
202208,20220819,4,18,CD000517,9000,1,0,1000000,09,0,,,6,2,00,C,5101,2,2,0,0,32,30,00,02,A,50032.0,1,24.0,ST000273,3736283000.0
202207,20220714,5,12,CD000812,103000,1,0,5000000,13,0,,,6,2,00,C,4202,1,1,0,0,35,30,00,02,A,63.0,1,24.0,ST000337,1676000.0
202207,20220703,6,12,CD000266,9000,1,0,0,04,0,,,2,1,00,C,6601,2,2,0,0,32,30,00,01,A,366.0,1,24.0,ST000606,1967000.0
202207,20220728,98,17,CD000408,4000,1,0,1000000,11,0,,,7,1,00,C,2103,2,_,0,0,32,30,00,02,A,328.0,1,24.0,ST006669,11477000.0
202208,20220821,19,10,CD001889,9000,1,0,10000000,04,0,,,6,1,00,C,2301,2,1,0,0,32,30,00,02,A,54.0,1,24.0,ST000135,1327000.0
202209,20220907,17,12,CD002127,9000,1,0,1000000,09,0,,,3,1,00,C,5503,2,2,0,0,32,30,00,02,A,8866.0,1,24.0,ST000006,382484000.0
202207,20220709,14,12,CD000389,9000,1,0,10000000,12,0,,,5,1,00,C,6601,2,2,0,0,32,30,00,02,A,58.0,1,24.0,ST001330,1471000.0
202209,20220917,8,17,CD001251,20000,2,0,0,14,0,,,9,_,00,C,5201,2,1,0,0,32,30,00,03,A,1420.0,4,24.0,ST000124,58397000.0
202209,20220923,56,17,CD002018,4000,1,0,10000000,14,0,,,4,2,00,C,5204,2,2,0,0,33,30,00,02,A,363.0,1,24.0,ST000854,1709000.0
202208,20220806,6,16,CD000570,8000,1,0,10000000,03,0,,,6,1,00,C,2303,2,1,0,0,32,30,00,03,A,54.0,1,24.0,ST000523,1723000.0
202207,20220723,16,12,CD001563,9000,1,0,1000000,12,0,,,3,1,00,C,5202,2,1,0,0,31,30,00,02,A,344.0,1,24.0,ST000032,1790000.0
202208,20220811,3,11,CD001262,1379000,1,0,1000000,08,1,03,"최근 거래 패턴에 비해 결제 금액이 급격히 증가하였고, 신규 가맹점에서 이루어진 거래로, 카드 위변조 이상거래 의심
최근 사용한 금액이 100만원 이상 증가한 고객이 신규 가맹점에서 국내 일시불로 결제",2,1,00,C,2302,2,1,0,0,32,30,00,02,A,283.0,1,24.0,ST000182,1118000.0
202208,20220810,32,13,CD000544,8000,2,0,0,08,0,,,9,_,00,C,5201,2,1,0,0,32,30,00,02,A,341.0,4,24.0,ST000060,1850000.0
202207,20220721,27,12,CD001162,9000,2,0,0,07,0,,,9,_,00,C,5201,2,2,0,0,35,30,00,03,A,53.0,3,24.0,ST000166,1813000.0
202207,20220718,41,23,CD001797,9000,1,0,10000000,03,0,,,3,1,00,C,5202,2,1,0,0,32,30,00,02,A,306.0,1,24.0,ST000045,1131000.0
202208,20220820,21,21,CD001287,97000,1,0,5000000,09,0,,,5,2,00,C,6601,2,1,0,0,32,30,00,02,A,5443.0,1,24.0,ST000061,47063000.0
202207,20220728,75,08,CD000481,1000,1,0,1000000,02,0,,,3,1,00,C,5507,1,2,0,0,32,30,00,05,A,8884.0,1,24.0,ST000979,444796000.0
202207,20220713,15,13,CD000394,8000,1,0,5000000,13,0,,,2,2,00,C,5202,2,1,0,0,33,30,00,02,A,41.0,1,24.0,ST000164,1239000.0
202209,20220911,7,09,CD000730,4000,1,0,5000000,02,0,,,4,2,00,Q,5503,2,2,0,0,33,2,_,03,A,39750.0,1,0.0,ST000134,996000.0
202207,20220722,109,13,CD000122,9000,1,0,5000000,09,0,,,3,2,00,C,5503,2,2,0,0,32,30,00,03,A,1614977.0,1,24.0,ST000006,3940370000.0
202209,20220911,41,12,CD001859,4000,1,0,0,15,0,,,3,1,10,C,2301,1,1,0,0,31,30,00,02,A,334.0,1,24.0,ST000769,1989000.0
202208,20220830,54,13,CD000734,4000,1,0,5000000,01,0,,,2,2,10,C,6601,2,1,0,0,32,30,00,02,A,64.0,1,24.0,ST000191,1686000.0
202209,20220901,1,17,CD000515,4000,2,0,0,06,0,,,9,_,00,C,1602,2,1,0,0,31,30,00,03,A,37.0,4,24.0,ST001229,908000.0
202207,20220701,2,12,CD000321,8000,1,0,10000000,03,0,,,4,1,00,C,2303,2,1,0,0,32,30,00,03,A,72.0,1,24.0,ST000523,1749000.0
202209,20220922,2,17,CD000985,18000,1,0,5000000,06,0,,,7,2,00,C,2502,0,1,0,0,32,30,00,02,A,36901.0,1,24.0,ST006488,267204000.0
202208,20220806,7,16,CD000570,4000,1,0,10000000,03,0,,,6,1,00,C,5206,2,2,0,0,32,30,00,03,A,37.0,1,24.0,ST000809,1353000.0
202208,20220816,42,18,CD001018,18000,1,0,10000000,10,0,,,5,1,00,C,5102,2,2,0,0,32,30,00,03,A,47.0,1,24.0,ST000434,1610000.0
202209,20220918,46,12,CD000547,54000,2,0,0,02,0,,,9,_,00,C,6601,3,2,0,0,33,30,00,02,A,51.0,4,24.0,ST005954,1644000.0
202207,20220727,70,20,CD000589,8000,1,0,5000000,12,0,,,3,1,10,C,5202,1,1,0,0,32,30,00,03,A,347.0,1,24.0,ST000033,1894000.0
202208,20220814,19,12,CD001477,9000,1,0,5000000,16,0,,,4,1,00,C,2105,2,1,0,0,32,30,00,03,A,46.0,1,24.0,ST000836,1039000.0
202209,20220916,58,15,CD000869,4000,1,0,1000000,01,0,,,2,1,10,C,4201,2,1,0,0,31,30,00,02,A,47.0,1,24.0,ST001432,1538000.0
202208,20220818,37,15,CD000057,107000,2,0,0,10,0,,,9,_,00,Q,4201,2,1,0,0,33,2,_,03,A,57.0,4,0.0,ST000780,1368000.0
202207,20220704,17,11,CD000500,9000,1,0,10000000,03,0,,,4,2,00,C,2502,2,1,0,0,34,30,00,02,A,64.0,1,24.0,ST000401,1954000.0
202208,20220818,3,16,CD001776,7000,1,0,1000000,08,1,09,"전월 매출 규모가 상대적으로 작은 가맹점에서 반복적인 일시불 결제가 발생하여, 현금융통(카드깡 등) 이상 거래 의심
6인 고객이 전월 매출 건수가 31.0건인 가맹점에서 16시에 할부로 결제",6,1,00,C,2301,2,1,0,0,32,30,00,01,B,31.0,1,24.0,ST000038,1381000.0
202207,20220720,22,11,CD000394,9000,1,0,5000000,13,0,,,2,2,00,C,2301,2,1,0,0,33,30,00,02,A,54.0,1,24.0,ST000128,1389000.0
202209,20220906,9,17,CD001863,4000,1,0,5000000,02,0,,,5,1,00,C,5507,2,2,0,0,32,30,00,05,A,36316.0,1,24.0,ST000579,328675000.0
202208,20220828,53,22,CD000589,4000,1,0,10000000,12,0,,,3,1,00,C,2309,2,1,0,0,32,30,00,03,A,1193.0,1,24.0,ST001190,1660000.0
202208,20220801,4,11,CD000569,9000,2,0,0,02,0,,,9,_,00,C,8309,2,2,0,0,32,30,00,03,A,320.0,5,24.0,ST000783,1734000.0
202209,20220913,7,10,CD001637,48000,1,0,5000000,15,0,,,5,2,00,C,6701,0,2,0,0,32,30,00,02,A,46.0,1,30.0,ST008183,1040000.0
202209,20220902,2,15,CD001499,8000,1,0,1000000,01,0,,,5,2,00,C,6601,2,1,0,0,34,30,00,02,A,62.0,1,24.0,ST000191,2060000.0
202209,20220902,5,12,CD000827,9000,1,0,0,11,0,,,3,2,10,C,5104,2,_,0,0,45,30,00,02,A,49351.0,1,24.0,ST004045,446460000.0
202209,20220907,10,15,CD000655,9000,1,0,1000000,12,0,,,5,2,00,C,4207,2,1,0,0,32,30,00,02,A,79.0,1,24.0,ST003515,1800000.0
202207,20220712,12,21,CD001187,50000,1,0,5000000,13,0,,,4,1,00,C,5201,1,1,0,0,33,30,00,02,A,46.0,1,24.0,ST000145,1231000.0
202209,20220912,16,16,CD000185,4000,1,0,5000000,16,0,,,4,2,00,Q,2305,1,1,0,0,32,30,_,01,A,42.0,1,0.0,ST000612,945000.0
202207,20220712,16,13,CD000547,53000,2,0,0,02,0,,,9,_,00,C,6601,2,1,0,0,31,30,00,02,A,51.0,4,24.0,ST000051,1395000.0
202209,20220914,32,18,CD000968,9000,1,0,1000000,07,0,,,5,1,00,C,6303,3,2,0,0,33,30,00,01,A,282380.0,1,24.0,ST001182,4076544000.0
202209,20220923,14,17,CD000921,1334000,1,0,10000000,02,1,17,"고매출 가맹점에서 개인 또는 가족카드로 일정 금액 이상의 결제가 발생하여, 유사수신(자금조달 등) 이상 거래 의심
해당월 거래 건수 14건인 4 고객이 통합승인금액이 1334000 본인카드로 결제",4,1,00,C,9201,3,2,0,0,31,30,00,03,A,5973.0,1,24.0,ST001320,10185000.0
202209,20220908,13,18,CD001247,9000,1,0,5000000,02,0,,,7,2,00,C,2103,2,1,0,0,32,30,00,02,A,58.0,1,24.0,ST000279,1382000.0
202208,20220825,63,22,CD002113,9000,1,0,0,09,0,,,2,1,10,C,3504,2,1,0,0,32,30,00,02,A,392.0,1,24.0,ST001764,2379000.0
202209,20220917,35,12,CD002149,9000,1,0,5000000,08,0,,,4,1,00,C,2309,2,1,0,0,32,30,00,01,A,337.0,1,24.0,ST000658,1645000.0
202207,20220729,105,15,CD000831,9000,1,0,1000000,14,0,,,2,2,10,C,6306,2,2,0,0,32,30,00,03,A,339.0,1,24.0,ST000023,1588000.0
202209,20220919,7,14,CD001052,19000,1,0,5000000,13,0,,,5,2,00,C,2302,2,1,0,0,33,30,00,05,A,55.0,1,24.0,ST000136,1461000.0
202209,20220920,30,18,CD000293,9000,1,0,5000000,11,0,,,4,2,00,C,5201,2,_,0,0,32,30,00,02,A,345.0,1,24.0,ST000048,1686000.0
202208,20220801,5,21,CD000202,9000,1,0,5000000,10,0,,,3,2,00,C,5102,2,2,0,0,31,30,00,02,A,20.0,1,24.0,ST000434,951000.0
202207,20220708,14,15,CD000716,9000,1,0,5000000,07,0,,,6,1,00,C,2307,2,1,0,0,32,30,00,03,A,1314.0,1,24.0,ST000462,444760000.0
202208,20220822,10,12,CD000966,9000,1,0,10000000,03,0,,,5,2,00,C,6501,2,1,0,0,33,30,00,03,A,63.0,1,24.0,ST001221,1543000.0
202207,20220712,16,14,CD000650,4000,1,0,1000000,06,0,,,2,1,00,C,5202,2,1,0,0,32,30,00,03,A,300.0,1,24.0,ST000372,1235000.0
202207,20220717,55,20,CD001836,18000,1,0,10000000,12,0,,,4,1,00,C,5202,2,1,0,0,35,30,00,03,A,49.0,1,24.0,ST000032,941000.0
202207,20220726,46,11,CD000502,9000,1,0,1000000,15,0,,,3,1,00,C,2501,1,1,0,0,32,30,00,02,A,360.0,1,24.0,ST001129,1918000.0
202209,20220919,45,12,CD000243,9000,1,0,5000000,12,0,,,3,2,10,C,8102,2,1,0,0,31,30,00,02,A,63.0,1,24.0,ST002531,1838000.0
202208,20220829,112,15,CD001876,9000,2,0,0,05,0,,,9,_,00,C,6601,2,1,0,0,32,30,00,02,A,65.0,5,24.0,ST000798,1537000.0
202208,20220803,9,21,CD000888,2000,1,0,0,09,0,,,4,1,00,Q,5501,2,2,0,0,34,2,_,03,A,34.0,1,0.0,ST000028,323269000.0
202209,20220904,2,21,CD001812,1228000,1,0,10000000,14,1,03,"최근 거래 패턴에 비해 결제 금액이 급격히 증가하였고, 신규 가맹점에서 이루어진 거래로, 카드 위변조 이상거래 의심
최근 사용한 금액이 100만원 이상 증가한 고객이 신규 가맹점에서 국내 일시불로 결제",3,2,00,C,5104,2,2,0,0,32,30,00,02,A,1046.0,1,24.0,ST000261,9247000.0
202209,20220908,18,17,CD000360,1467000,1,0,1000000,09,1,03,"최근 거래 패턴에 비해 결제 금액이 급격히 증가하였고, 신규 가맹점에서 이루어진 거래로, 카드 위변조 이상거래 의심
최근 사용한 금액이 100만원 이상 증가한 고객이 신규 가맹점에서 국내 일시불로 결제",3,2,00,Q,5501,2,2,0,0,32,2,_,03,A,5552.0,1,0.0,ST000028,3215202000.0
202207,20220726,65,11,CD000038,18000,1,0,5000000,02,0,,,4,2,00,C,4102,2,2,0,0,32,30,00,02,A,328.0,1,24.0,ST000031,1521000.0
202208,20220823,38,18,CD000622,54000,1,0,10000000,16,0,,,2,1,00,C,2105,2,1,0,0,32,30,00,03,A,77.0,1,24.0,ST000836,1548000.0
202207,20220710,16,15,CD002019,8000,1,0,10000000,14,0,,,3,2,00,C,5206,2,2,0,0,32,30,00,02,A,362.0,1,24.0,ST000778,1929000.0
202207,20220708,8,17,CD001278,49000,2,0,0,12,0,,,9,_,00,C,5202,2,1,0,0,31,30,00,03,A,35.0,5,24.0,ST000032,445000.0
202208,20220829,50,16,CD001882,10000,1,0,1000000,14,0,,,4,2,00,C,6601,1,1,0,0,32,30,00,03,A,68.0,1,24.0,ST006771,2189000.0
202208,20220830,10,19,CD000790,4000,1,0,1000000,09,0,,,4,1,00,C,5102,2,2,0,0,45,30,00,02,A,1359.0,1,24.0,ST000020,11346000.0
202207,20220723,15,12,CD001174,52000,1,0,5000000,10,0,,,4,2,00,C,3504,2,2,0,0,32,30,00,02,A,61.0,1,24.0,ST004530,1574000.0
202209,20220928,49,14,CD000309,4000,1,0,5000000,10,0,,,3,1,10,C,2307,2,2,0,0,32,30,00,03,A,319.0,1,24.0,ST001750,1858000.0
202208,20220828,46,11,CD001999,4000,1,0,10000000,02,0,,,3,1,00,C,6601,2,2,0,0,32,30,00,01,A,378.0,1,24.0,ST000088,2036000.0
202208,20220829,33,12,CD002024,19000,1,0,5000000,03,0,,,5,1,00,Q,2104,2,2,0,0,33,2,_,03,A,40.0,1,0.0,ST001873,860000.0
202208,20220822,55,16,CD000240,9000,1,0,0,13,0,,,3,1,00,C,4402,2,1,0,0,32,30,00,01,A,1347.0,1,24.0,ST000266,11329000.0
202207,20220703,4,14,CD002012,4000,1,0,0,05,0,,,4,2,10,C,5206,2,2,0,0,32,30,00,03,A,61.0,1,24.0,ST001454,1371000.0
202207,20220729,112,16,CD000617,10000,1,0,5000000,16,0,,,4,1,00,C,5202,2,1,0,0,32,30,00,03,A,37.0,1,24.0,ST000366,1178000.0
202208,20220812,23,18,CD000919,9000,1,0,1000000,07,0,,,4,2,00,C,2307,2,1,0,0,32,30,00,03,A,1339.0,1,24.0,ST000462,50693000.0
