기준년월,승인일자,승인SEQ,승인시간대,카드KEY,통합승인금액,개인법인구분코드_회원,국내해외여부,카드이용한도금액,가맹점광역시도코드,이상거래여부,이상거래유형,이상거래설명,연령,남녀구분코드,승인거래코드,승인발생경로코드,가맹점승인업종코드,가맹점누적매출금액_구간화,개인법인구분코드_가맹점,가맹점여부_신규,인터넷판매여부,경과일수_최종이용일자,가맹점상태코드,가맹점형태구분코드,로고구분코드,일시불할부구분코드,전월_매출건수,카드구분코드,할부가능개월수,가맹점KEY,전월_매출금액
202310,20231022,70,18,CD000068,4000,1,0,10000000,04,0,,,4,1,00,C,2301,2,1,0,0,32,30,00,06,A,70.0,1,24.0,ST000135,2094000.0
202312,20231228,11,11,CD001174,29000,1,0,5000000,10,0,,,4,2,00,C,5206,2,1,0,0,31,30,00,02,A,382.0,1,24.0,ST000837,2648000.0
202310,20231017,24,19,CD000066,4000,1,0,0,09,0,,,2,1,10,C,6304,3,2,0,0,32,30,00,02,A,43758.0,1,24.0,ST000381,3342479000.0
202311,20231124,26,15,CD001507,9000,1,0,0,02,0,,,3,1,00,C,3402,2,1,0,0,32,30,00,02,A,69.0,1,24.0,ST001383,1649000.0
202311,20231126,39,19,CD000804,4000,1,0,10000000,09,0,,,6,2,00,C,5503,1,2,0,0,34,30,_,03,A,6676.0,2,0.0,ST000014,303405000.0
202312,20231212,27,12,CD000087,9000,1,0,1000000,16,0,,,2,1,00,C,7204,2,1,0,0,32,30,00,03,A,371.0,1,24.0,ST003900,1850000.0
202311,20231105,5,13,CD000227,4000,1,0,5000000,02,0,,,5,1,00,C,6102,2,1,0,0,32,30,00,02,A,43.0,1,24.0,ST000451,1222000.0
202311,20231125,24,12,CD000250,4000,1,1,1000000,,0,,,3,1,10,C,5933,2,,,,33,30,00,03,A,65.0,1,24.0,ST012762,1673000.0
202310,20231021,39,10,CD000358,9000,1,0,1000000,06,0,,,3,1,00,C,6302,2,2,0,0,31,30,00,02,A,41475.0,1,24.0,ST000076,375722000.0
202312,20231230,55,17,CD000346,8000,1,0,0,11,0,,,2,1,10,C,5202,2,1,0,0,31,30,00,02,A,391.0,1,24.0,ST000041,2132000.0
202311,20231113,37,22,CD000754,8000,1,0,0,02,0,,,2,1,10,C,5507,1,2,0,0,32,30,00,03,A,7494.0,1,24.0,ST000979,397134000.0
202311,20231113,4,12,CD001389,4000,1,0,1000000,06,0,,,5,2,00,C,2502,1,1,0,0,32,30,00,02,A,48.0,1,24.0,ST000407,1780000.0
202311,20231104,3,16,CD001169,8000,1,0,1000000,08,0,,,6,2,00,C,5202,2,_,0,0,37,30,00,01,A,23.0,1,24.0,ST000456,1208000.0
202311,20231129,7,18,CD001087,9000,1,0,5000000,09,0,,,5,2,00,C,5201,2,_,0,0,32,30,00,02,A,412.0,1,24.0,ST000008,2166000.0
202312,20231209,16,09,CD000487,1754000,2,0,0,02,0,,,9,_,00,C,5501,3,2,0,0,32,30,05,01,A,41739.0,4,24.0,ST000479,24831287000.0
202310,20231001,3,13,CD000584,4000,1,0,10000000,14,0,,,4,1,10,C,2301,2,_,0,0,31,30,00,01,A,73.0,1,24.0,ST001293,388716000.0
202312,20231213,16,12,CD000124,9000,1,0,5000000,09,0,,,3,1,00,C,5205,1,2,0,0,31,30,00,03,A,360.0,1,24.0,ST004138,1951000.0
202311,20231117,13,13,CD000926,9000,2,0,0,06,0,,,9,_,00,C,2305,1,2,0,0,32,30,00,03,A,64.0,3,24.0,ST005424,1399000.0
202312,20231216,32,15,CD000544,8000,2,0,0,02,0,,,9,_,00,C,6601,2,1,0,0,32,30,00,02,A,56.0,4,24.0,ST000051,1735000.0
202312,20231213,83,15,CD000151,9000,2,0,0,14,0,,,9,_,00,C,4402,1,1,0,0,32,30,00,03,A,7150.0,4,24.0,ST001013,1785000.0
202312,20231207,19,15,CD000494,4000,1,0,1000000,01,0,,,5,1,00,Q,2603,2,1,0,0,32,30,_,03,A,39.0,1,0.0,ST006904,913000.0
202310,20231014,50,15,CD000469,4000,1,0,0,15,0,,,2,2,10,C,1602,2,1,0,0,32,30,00,02,A,309.0,1,24.0,ST000235,1447000.0
202310,20231023,29,19,CD000353,52000,1,0,5000000,09,0,,,5,2,00,C,5503,2,_,0,0,30,30,00,01,A,1318.0,1,24.0,ST000595,11484000.0
202311,20231108,18,13,CD000266,8000,1,0,0,09,0,,,2,1,00,C,1501,2,1,0,0,32,30,00,01,A,59.0,1,24.0,ST001424,1820000.0
202312,20231216,13,16,CD000641,20000,1,0,5000000,03,0,,,7,1,00,C,6601,2,1,0,0,31,30,00,02,A,66.0,1,24.0,ST000572,51730000.0
202312,20231206,8,12,CD001816,9000,1,0,5000000,02,0,,,4,1,00,C,5202,2,_,0,0,32,30,00,03,A,378.0,1,24.0,ST000121,12153000.0
202311,20231112,14,16,CD000417,8000,1,0,1000000,06,0,,,4,2,00,C,4202,2,1,0,0,32,30,00,02,A,51.0,1,24.0,ST001299,1383000.0
202310,20231027,19,13,CD000001,9000,1,0,5000000,02,0,,,4,1,00,Q,2305,1,1,0,0,32,30,_,03,A,39.0,1,0.0,ST000518,1001000.0
202311,20231127,50,10,CD001165,9000,1,0,0,06,0,,,3,1,10,C,6302,1,2,0,0,31,30,00,02,A,40325.0,1,3.0,ST002050,312599000.0
202310,20231029,32,15,CD000775,9000,1,0,5000000,02,0,,,4,1,00,C,2103,2,1,0,0,32,30,00,02,A,1315.0,1,24.0,ST000279,1929000.0
202310,20231027,50,12,CD000256,9000,1,0,0,15,0,,,4,2,10,C,2502,2,1,0,0,32,30,00,02,A,359.0,1,24.0,ST000460,1530000.0
202311,20231116,22,18,CD000330,19000,1,0,10000000,09,0,,,3,2,10,C,5503,3,2,0,0,35,30,00,01,A,156254.0,1,30.0,ST000167,26344785000.0
202311,20231110,6,13,CD001154,9000,1,0,1000000,01,0,,,5,2,00,C,4201,2,1,0,0,33,30,00,05,A,64.0,1,24.0,ST001432,1331000.0
202311,20231117,48,10,CD000141,4000,1,0,10000000,06,0,,,3,1,00,C,1107,3,1,0,0,32,30,00,01,A,78.0,1,24.0,ST012492,2143000.0
202311,20231128,24,13,CD001771,4000,1,0,0,14,0,,,1,2,00,C,6306,2,2,0,0,33,30,00,03,A,46.0,1,24.0,ST000023,1508000.0
202310,20231018,2,12,CD000494,9000,1,0,1000000,01,0,,,5,1,00,C,4402,1,1,0,0,32,30,00,03,A,346.0,1,24.0,ST000345,1878000.0
202312,20231216,50,12,CD000837,8000,1,0,10000000,06,0,,,3,1,00,C,2501,2,1,0,0,32,30,00,03,A,36.0,1,24.0,ST000155,798000.0
202310,20231014,21,21,CD000880,30000,1,0,10000000,14,0,,,3,1,00,C,5205,2,2,0,0,33,30,00,04,A,1503598.0,1,24.0,ST000668,337412000.0
202311,20231107,13,11,CD000384,4000,1,0,0,09,0,,,2,1,10,C,8401,1,1,0,0,33,30,00,03,A,340.0,1,18.0,ST006581,1482000.0
202312,20231220,104,17,CD000553,9000,1,0,1000000,09,0,,,2,2,00,C,1107,2,1,0,0,31,30,00,02,A,66.0,1,24.0,ST005844,1745000.0
202311,20231125,14,17,CD000492,8000,1,0,5000000,14,0,,,1,1,00,C,2305,2,1,0,0,32,30,00,02,A,8140.0,1,24.0,ST000248,1859000.0
202310,20231017,4,16,CD001763,54000,1,0,5000000,16,0,,,3,1,00,C,2105,2,1,0,0,33,30,00,03,A,47.0,1,24.0,ST000836,1467000.0
202311,20231118,21,12,CD000369,9000,2,0,0,01,0,,,9,_,00,C,6601,2,2,0,0,32,30,00,03,A,64.0,5,24.0,ST000496,2153000.0
202310,20231027,33,15,CD000609,4000,1,0,1000000,07,0,,,7,2,00,C,5201,2,1,0,0,32,30,00,02,A,1363.0,1,24.0,ST000173,12375000.0
202310,20231019,4,11,CD001738,4000,1,0,1000000,16,0,,,2,2,00,C,8302,2,2,0,0,32,30,00,02,A,58.0,1,24.0,ST000776,753000.0
202312,20231209,16,14,CD000080,4000,1,0,1000000,13,0,,,2,1,00,C,5206,1,1,0,0,32,30,00,03,A,1444.0,1,24.0,ST000103,2206000.0
202312,20231221,10,18,CD000963,19000,1,0,5000000,01,0,,,3,1,00,C,4402,1,1,0,0,32,30,00,01,A,62.0,1,24.0,ST000345,1755000.0
202310,20231006,58,19,CD000479,8000,1,0,0,05,0,,,3,1,00,C,2601,2,1,0,0,32,30,00,01,A,270.0,1,24.0,ST001177,1109000.0
202311,20231123,13,22,CD002222,49000,1,0,5000000,09,0,,,4,2,00,C,8305,2,2,1,0,32,30,00,03,A,34836.0,1,24.0,ST011534,3418240000.0
202312,20231201,1,19,CD000194,8000,1,0,5000000,09,0,,,3,2,00,C,5202,2,2,0,0,35,30,00,02,A,318.0,1,24.0,ST000430,1630000.0
202312,20231227,18,16,CD001858,9000,1,0,5000000,15,0,,,2,2,00,C,2502,1,1,0,0,33,30,00,03,A,58.0,1,24.0,ST000424,1363000.0
202312,20231207,7,16,CD001251,8000,2,0,0,11,0,,,9,_,00,C,5102,2,2,0,0,32,30,00,03,A,371.0,4,24.0,ST000012,11242000.0
202311,20231101,2,09,CD001787,8000,1,0,1000000,09,0,,,2,1,00,Q,5503,1,2,0,0,32,2,_,03,A,46.0,1,0.0,ST000014,1731000.0
202310,20231019,14,13,CD000070,8000,1,0,5000000,09,0,,,3,1,10,C,5201,2,_,0,0,32,30,00,03,A,1475.0,1,24.0,ST000008,10258000.0
202310,20231008,96,20,CD000849,9000,1,0,5000000,11,0,,,5,1,00,C,4402,2,1,0,0,32,30,00,02,A,330.0,1,24.0,ST000099,1868000.0
202310,20231008,2,20,CD001469,52000,1,0,10000000,13,0,,,6,1,00,C,5206,1,1,0,0,34,30,00,02,A,57.0,1,24.0,ST000103,1742000.0
202310,20231007,12,09,CD000528,4000,2,0,0,02,0,,,9,_,00,C,6601,2,_,0,0,31,30,00,03,A,8851.0,5,24.0,ST000111,515329000.0
202311,20231119,111,13,CD000569,4000,2,0,10000000,03,0,,,9,_,00,C,5202,2,1,0,0,31,30,00,03,A,77.0,5,24.0,ST000045,2267000.0
202311,20231114,6,09,CD002181,4000,1,0,1000000,02,0,,,3,2,00,C,5507,1,2,0,0,32,30,00,03,A,49711.0,1,24.0,ST000979,363694000.0
202312,20231219,21,13,CD000394,4000,1,0,5000000,06,0,,,2,2,00,C,2305,1,2,0,0,31,30,00,02,A,49.0,1,24.0,ST005424,1594000.0
202310,20231026,79,12,CD000627,4000,1,0,10000000,02,0,,,2,1,00,C,5507,2,2,0,0,31,30,00,05,A,1544645.0,1,24.0,ST000579,55647000.0
202311,20231119,17,12,CD000584,19000,1,0,10000000,04,0,,,4,1,00,C,5201,1,2,0,0,32,30,00,01,A,1293.0,1,24.0,ST005882,1665000.0
202312,20231220,33,11,CD000709,4000,1,0,1000000,09,0,,,4,1,00,C,4208,1,1,0,0,32,30,00,03,A,1282.0,1,24.0,ST001363,8914000.0
202310,20231028,26,15,CD000855,10000,1,0,1000000,06,0,,,4,2,00,C,2105,2,1,0,0,32,30,00,02,A,65.0,1,24.0,ST001721,1831000.0
202311,20231124,33,11,CD000755,9000,1,0,1000000,09,0,,,4,1,00,C,5201,2,2,0,0,32,30,00,03,A,347.0,1,24.0,ST000015,1746000.0
202310,20231018,11,18,CD000930,9000,1,0,10000000,13,0,,,5,1,00,C,5202,2,1,0,0,31,30,00,01,A,1259.0,1,24.0,ST000164,1726000.0
202310,20231014,41,09,CD000270,8000,1,0,10000000,02,0,,,3,2,00,C,5501,3,2,0,0,32,30,00,03,A,5465.0,1,24.0,ST000479,338560000.0
202311,20231103,4,12,CD001306,4000,1,0,10000000,12,0,,,3,2,00,C,5202,2,1,0,0,32,30,00,03,A,370.0,1,24.0,ST000032,1399000.0
202311,20231130,40,20,CD001286,19000,1,0,10000000,11,0,,,3,1,00,C,5206,2,1,0,0,32,30,00,03,A,1313.0,1,24.0,ST001647,3890358000.0
202311,20231113,13,21,CD000592,7000,1,0,5000000,09,0,,,6,2,00,C,8405,2,1,0,0,32,30,00,03,A,8.0,1,24.0,ST001203,930000.0
202312,20231228,29,13,CD001477,9000,1,0,5000000,16,0,,,4,1,00,C,7204,2,1,0,0,32,30,00,03,A,47.0,1,24.0,ST003900,1781000.0
202311,20231104,9,16,CD001025,8000,1,0,1000000,09,0,,,5,2,00,C,6305,1,2,0,0,32,30,00,02,A,36.0,1,24.0,ST008383,404000.0
202311,20231116,24,18,CD000229,9000,1,0,1000000,14,0,,,2,1,10,C,6601,2,2,0,0,32,30,00,02,A,63.0,1,24.0,ST002324,1688000.0
202312,20231227,63,20,CD000708,19000,1,0,10000000,09,0,,,4,1,00,Q,5501,2,2,0,0,33,2,_,03,A,60.0,1,0.0,ST000028,1968000.0
202311,20231104,5,16,CD000074,8000,1,0,1000000,06,0,,,7,2,00,Q,2501,2,1,0,0,33,30,_,01,A,26.0,1,0.0,ST000155,266000.0
202312,20231230,57,15,CD000120,8000,1,0,5000000,16,0,,,3,2,00,C,2502,1,1,0,0,32,30,00,03,A,60.0,1,24.0,ST000143,1594000.0
202310,20231023,15,13,CD000621,8000,1,0,5000000,06,0,,,5,2,00,C,6701,2,2,0,0,32,30,00,02,A,57.0,1,24.0,ST004882,1661000.0
202310,20231031,73,15,CD000493,19000,2,0,0,01,0,,,9,_,00,C,3302,2,1,0,0,30,30,00,02,A,7573.0,5,24.0,ST004515,436649000.0
202311,20231126,65,20,CD001813,9000,1,0,5000000,08,0,,,4,1,10,C,4402,1,1,0,0,32,30,00,02,A,57.0,1,24.0,ST000007,1742000.0
202311,20231114,25,12,CD000540,8000,1,0,10000000,02,0,,,4,2,00,C,5102,2,_,0,0,35,30,00,03,A,8702.0,1,24.0,ST000488,429882000.0
202311,20231106,3,13,CD000870,8000,1,0,5000000,09,0,,,6,2,00,C,4102,2,1,0,0,33,30,00,01,A,67.0,1,24.0,ST000415,1785000.0
202311,20231111,33,13,CD000617,52000,1,0,1000000,09,1,17,"고매출 가맹점에서 개인 또는 가족카드로 일정 금액 이상의 결제가 발생하여, 유사수신(자금조달 등) 이상 거래 의심
해당월 거래 건수 33건인 4 고객이 통합승인금액이 52000 본인카드로 결제",4,1,00,C,5503,3,2,0,0,33,30,00,03,A,705663.0,1,30.0,ST000167,3641587000.0
202311,20231123,21,18,CD000457,9000,1,0,1000000,07,0,,,6,1,00,C,5201,2,1,0,0,34,30,00,02,A,1288.0,1,24.0,ST000173,2215000.0
202310,20231016,19,11,CD000802,4000,1,0,1000000,11,0,,,2,1,00,Q,5202,2,2,0,0,34,2,_,03,A,50.0,1,0.0,ST001360,848000.0
202312,20231229,71,12,CD000708,19000,1,0,10000000,09,0,,,4,1,00,Q,5503,3,2,0,0,39,30,_,03,A,140992.0,1,0.0,ST000167,3584008000.0
202312,20231211,9,16,CD001027,18000,1,0,10000000,10,0,,,2,2,00,C,5202,2,1,0,0,32,30,00,03,A,1531214.0,1,24.0,ST000289,1994000.0
202312,20231202,5,20,CD000708,20000,1,0,10000000,09,0,,,4,1,00,Q,5501,2,2,0,0,31,2,_,03,A,51425.0,1,0.0,ST000028,3961840000.0
202312,20231223,16,14,CD000926,104000,2,0,0,06,0,,,9,_,00,C,1602,2,1,0,0,32,30,00,03,A,342.0,3,24.0,ST001229,9622000.0
202311,20231126,85,17,CD000626,4000,1,0,5000000,01,0,,,3,2,10,C,2103,2,1,0,0,31,30,00,04,A,60.0,1,24.0,ST001655,1422000.0
202311,20231101,1,16,CD000246,4000,1,0,0,13,0,,,4,1,10,C,2302,2,1,0,0,33,30,00,03,A,60.0,1,24.0,ST000136,1419000.0
202311,20231122,27,11,CD000072,9000,2,0,0,01,0,,,9,_,00,C,5202,2,1,0,0,31,30,00,02,A,56.0,5,24.0,ST000071,1878000.0
202310,20231023,14,13,CD001896,8000,1,0,1000000,09,0,,,5,1,00,C,5202,2,2,0,0,33,30,00,02,A,375.0,1,24.0,ST000430,2075000.0
202310,20231024,56,09,CD000493,105000,2,0,0,01,0,,,9,_,00,C,3302,2,1,0,0,30,30,00,02,A,368.0,5,24.0,ST004515,1990000.0
202311,20231119,13,11,CD001946,4000,1,0,10000000,05,0,,,3,1,00,C,2502,2,1,0,0,32,30,00,02,A,378.0,1,24.0,ST000272,1619000.0
202311,20231110,14,22,CD000099,30000,1,0,1000000,16,0,,,4,2,00,C,7204,2,1,0,0,33,30,00,02,A,61.0,1,24.0,ST003900,1779000.0
202311,20231107,19,20,CD001070,9000,1,0,1000000,14,0,,,5,1,00,C,6306,2,2,0,0,31,30,00,02,A,414.0,1,24.0,ST000023,2333000.0
202310,20231002,2,11,CD000804,4000,1,0,10000000,02,0,,,6,2,00,Q,9606,2,2,0,0,32,2,_,03,A,46.0,2,0.0,ST002013,557000.0
202310,20231026,29,21,CD001793,9000,1,0,0,09,0,,,2,2,10,C,8102,2,_,0,0,32,30,00,03,A,405.0,1,24.0,ST002455,2358000.0
202310,20231011,27,16,CD000260,1000,1,0,0,13,0,,,2,2,10,C,3403,1,1,0,0,31,30,00,03,A,57.0,1,24.0,ST003528,1590000.0
202312,20231216,3,15,CD001402,19000,1,0,1000000,13,0,,,2,2,00,C,4402,2,1,0,0,33,30,00,02,A,49.0,1,24.0,ST000266,1461000.0
202312,20231213,6,12,CD001528,4000,1,0,10000000,09,0,,,6,1,00,C,5601,2,2,0,0,32,30,00,02,A,8104.0,1,24.0,ST000183,438185000.0
202312,20231220,31,18,CD000571,9000,1,0,5000000,04,0,,,3,1,00,C,2307,2,1,0,0,32,30,00,02,A,6420.0,1,18.0,ST000997,443759000.0
202310,20231031,85,12,CD000849,9000,1,0,1000000,06,0,,,5,1,00,C,5101,2,_,0,0,32,30,00,02,A,56.0,1,24.0,ST000653,1327000.0
202312,20231203,2,13,CD000417,9000,1,0,1000000,06,0,,,4,2,00,C,2303,2,1,0,0,32,30,00,02,A,361.0,1,24.0,ST000536,1859000.0
202311,20231112,6,15,CD001986,4000,1,0,5000000,09,0,,,5,2,00,C,5503,2,2,0,1,33,30,00,02,A,51300.0,1,30.0,ST000228,474047000.0
202312,20231225,10,12,CD001609,8000,1,0,0,07,0,,,2,2,10,C,5201,2,1,0,0,32,30,00,02,A,1228.0,1,24.0,ST000173,11272000.0
202311,20231126,12,12,CD002429,9000,1,0,10000000,06,0,,,4,1,00,C,6601,2,1,0,0,32,30,00,03,A,1215.0,1,24.0,ST000072,438503000.0
202310,20231030,27,11,CD000498,8000,1,0,5000000,11,0,,,3,2,00,C,4402,2,1,0,0,32,30,00,02,A,385.0,1,24.0,ST000099,11555000.0
202311,20231110,12,16,CD000035,9000,1,0,5000000,07,0,,,3,1,10,C,5201,2,1,0,0,35,30,00,02,A,1250.0,1,24.0,ST000173,2164000.0
202310,20231019,32,15,CD001012,9000,1,0,1000000,08,0,,,6,1,00,C,2302,2,1,0,0,32,30,00,05,A,330.0,1,24.0,ST000182,1727000.0
202312,20231224,44,13,CD000626,8000,1,0,5000000,03,0,,,3,2,10,C,5202,2,1,0,0,33,30,00,04,A,67.0,1,24.0,ST000045,1456000.0
202310,20231020,44,10,CD000304,10000,1,0,5000000,02,0,,,4,2,00,Q,9606,2,2,0,0,34,2,_,03,A,7009.0,1,0.0,ST002013,396703000.0
202312,20231217,28,20,CD001751,9000,1,0,0,09,0,,,2,2,10,C,6304,2,2,0,0,31,30,00,03,A,155721.0,1,24.0,ST000298,411331000.0
202311,20231116,29,20,CD001152,4000,1,0,0,09,0,,,3,2,00,C,9102,3,2,0,0,32,30,00,03,A,153522.0,1,24.0,ST000483,4587955000.0
202310,20231026,9,18,CD002293,54000,1,0,5000000,02,0,,,5,2,00,C,8105,2,1,0,0,32,30,00,02,A,59.0,1,24.0,ST000984,1866000.0
202311,20231112,163,15,CD000698,9000,1,0,0,07,0,,,2,1,10,C,2307,2,1,0,0,32,30,00,03,A,401.0,1,24.0,ST000462,1769000.0
202311,20231128,24,11,CD001520,19000,1,0,10000000,09,0,,,4,2,00,C,5503,3,_,0,1,32,30,05,03,A,304892.0,1,30.0,ST000580,27485918000.0
202311,20231115,8,20,CD000862,20000,1,0,1000000,02,0,,,4,2,00,C,5202,1,_,0,0,33,30,00,01,A,436.0,1,24.0,ST000029,52785000.0
202312,20231219,4,17,CD000799,8000,1,0,10000000,06,0,,,2,1,00,C,5202,1,1,0,0,32,30,00,03,A,20.0,2,24.0,ST000215,1609000.0
202312,20231229,72,17,CD000540,30000,1,0,0,14,0,,,4,2,00,C,6306,2,2,0,0,35,30,00,03,A,1303.0,1,24.0,ST000023,389883000.0
202310,20231009,14,20,CD000518,55000,1,0,5000000,14,0,,,2,1,00,Q,2301,1,1,0,0,33,30,_,03,A,50.0,1,0.0,ST000436,1382000.0
202310,20231003,2,21,CD000302,8000,1,0,10000000,10,0,,,3,2,10,C,1501,3,1,0,0,33,30,00,02,A,292.0,1,24.0,ST011693,1770000.0
202310,20231018,27,12,CD000496,9000,1,0,0,02,0,,,5,1,00,C,6502,2,2,0,0,31,30,00,02,A,65.0,1,24.0,ST001149,2078000.0
202311,20231121,37,13,CD000464,101000,2,0,0,09,0,,,9,_,00,C,6701,1,2,0,0,32,30,00,03,A,62.0,4,24.0,ST000058,1824000.0
202312,20231202,3,19,CD000880,31000,1,0,5000000,14,0,,,3,1,00,C,2301,1,1,0,0,32,30,00,04,A,320.0,1,24.0,ST000436,1567000.0
202312,20231229,27,16,CD000622,4000,1,0,5000000,01,0,,,2,1,00,C,3302,2,1,0,0,32,30,00,03,A,288.0,1,24.0,ST004515,1542000.0
202312,20231227,23,18,CD001354,9000,1,0,1000000,14,0,,,3,2,00,C,1403,2,1,0,0,31,30,00,03,A,62.0,1,24.0,ST004539,1680000.0
202310,20231007,4,15,CD001501,18000,2,0,0,11,0,,,9,_,00,C,4402,2,1,0,0,32,30,00,03,A,1317.0,5,24.0,ST000099,11645000.0
202310,20231009,9,16,CD000313,18000,1,0,10000000,12,0,,,5,2,00,C,5201,2,1,0,0,31,30,00,01,A,42.0,1,24.0,ST000538,1281000.0
202312,20231229,52,20,CD000337,4000,1,0,10000000,06,0,,,2,2,00,C,6302,2,2,0,0,35,30,00,02,A,50.0,1,24.0,ST000076,1261000.0
202310,20231007,17,18,CD000765,4000,1,0,0,14,0,,,4,1,00,C,2301,1,1,0,0,31,30,00,02,A,368.0,1,24.0,ST000436,2663000.0
202310,20231029,13,16,CD000974,8000,1,0,1000000,02,0,,,4,2,00,C,4402,2,1,0,0,34,30,00,05,A,38.0,1,24.0,ST000252,1652000.0
202310,20231017,6,16,CD001240,9000,1,0,1000000,04,0,,,6,2,00,C,5201,2,1,0,0,32,30,00,02,A,62.0,1,24.0,ST000146,1567000.0
