기준년월,승인일자,승인SEQ,승인시간대,카드KEY,통합승인금액,개인법인구분코드_회원,국내해외여부,카드이용한도금액,가맹점광역시도코드,이상거래여부,이상거래유형,이상거래설명,연령,남녀구분코드,승인거래코드,승인발생경로코드,가맹점승인업종코드,가맹점누적매출금액_구간화,개인법인구분코드_가맹점,가맹점여부_신규,인터넷판매여부,경과일수_최종이용일자,가맹점상태코드,가맹점형태구분코드,로고구분코드,일시불할부구분코드,전월_매출건수,카드구분코드,할부가능개월수,가맹점KEY,전월_매출금액
202201,20220119,47,20,CD000100,18000,1,0,5000000,09,1,05,"특정 업종의 법인 가맹점에서 전원 매출 규모가 비정상적으로 높은 상황임에도 불구하고 일시불 거래가 발생하여, 전자상거래(허위매출 또는 매출 부풀리기) 이상 거래 의심
해당월 거래 건수는 47건이며, 2인 고객이 20시에 전월 매출 727931.0건인 PG일반(비인증) 업종의 가맹점에서 MASTER 카드를 사용해 일시불로 결제했습니다. 가맹점은 2이며, 상태는 정상, 형태는 일반신용판매이 아닌 0 거래였습니다. 또한 할부 가능 개월 수는 24.0개월입니다.",2,1,00,C,5507,3,2,0,0,34,30,00,02,A,727931.0,1,24.0,ST000080,14605705000.0
202201,20220122,42,09,CD001123,19000,1,0,10000000,12,0,,,2,2,10,C,5202,1,1,0,0,32,30,00,03,A,44.0,1,24.0,ST000033,1283000.0
202201,20220103,1,12,CD001100,9000,1,0,1000000,09,0,,,4,1,00,C,5101,2,_,0,0,32,30,00,02,A,7770.0,1,24.0,ST000375,343033000.0
202203,20220304,9,11,CD001830,9000,1,0,10000000,02,0,,,5,1,00,Q,5503,2,2,0,0,39,2,_,03,A,261.0,1,0.0,ST000134,1090000.0
202203,20220323,73,15,CD000146,4000,1,0,0,15,0,,,4,1,00,C,8112,2,1,0,0,34,30,00,03,A,297.0,1,24.0,ST002017,2151000.0
202203,20220327,46,17,CD000762,8000,1,0,0,09,0,,,2,2,10,C,5101,2,2,0,0,32,30,00,03,A,4515.0,1,24.0,ST000273,1237000.0
202203,20220310,8,12,CD000297,9000,2,0,0,03,0,,,9,_,00,C,4212,2,1,0,0,33,30,00,02,A,60.0,4,24.0,ST000569,1423000.0
202203,20220325,6,12,CD001895,9000,1,0,5000000,09,0,,,5,2,00,C,5103,3,2,0,0,33,30,00,03,A,1286.0,1,24.0,ST010617,11328000.0
202203,20220329,25,21,CD000298,4000,1,0,5000000,07,0,,,4,1,10,C,4402,1,1,0,0,33,30,00,02,A,373.0,1,24.0,ST000386,10529000.0
202201,20220106,21,18,CD000441,19000,1,0,5000000,10,0,,,5,1,00,C,8202,1,1,0,0,32,30,00,02,A,63.0,1,24.0,ST001748,1516000.0
202203,20220312,59,11,CD000708,9000,1,0,10000000,02,0,,,4,1,00,Q,5503,2,2,0,0,33,30,_,03,A,40.0,1,0.0,ST000134,1229000.0
202201,20220115,22,13,CD000163,53000,1,0,10000000,02,0,,,5,1,00,C,8309,2,2,0,0,32,30,00,02,A,70.0,1,24.0,ST000783,1801000.0
202203,20220319,51,17,CD000421,4000,1,0,0,09,0,,,2,1,10,C,2503,2,2,0,0,32,30,00,02,A,401.0,1,24.0,ST005604,10079000.0
202201,20220129,54,12,CD000801,9000,1,0,10000000,10,0,,,6,2,10,C,4402,2,1,0,0,32,30,00,02,A,309.0,1,24.0,ST000232,1403000.0
202201,20220104,8,18,CD001027,106000,1,0,5000000,02,0,,,2,2,00,C,6601,2,1,0,0,33,30,00,03,A,6749.0,1,24.0,ST000051,45566000.0
202203,20220313,16,12,CD000774,9000,2,0,0,02,0,,,9,_,00,C,2301,2,1,0,0,32,30,00,03,A,50.0,4,24.0,ST000024,1463000.0
202202,20220219,20,15,CD001932,9000,1,0,0,16,0,,,3,2,10,C,2307,2,1,0,0,32,30,00,03,A,362.0,1,24.0,ST000940,2086000.0
202201,20220120,72,15,CD000943,4000,1,0,10000000,13,0,,,4,1,00,C,1301,2,1,0,0,31,30,00,02,A,333.0,1,24.0,ST001954,3921370000.0
202202,20220210,18,16,CD000230,9000,1,0,5000000,11,0,,,6,1,00,C,5102,2,2,0,0,31,30,00,03,A,5933.0,1,24.0,ST000012,10627000.0
202202,20220218,36,12,CD000866,8000,2,0,0,08,0,,,9,_,00,C,2301,2,1,0,0,31,30,00,03,A,305.0,5,24.0,ST000038,1462000.0
202202,20220215,30,15,CD000195,19000,1,0,5000000,16,0,,,4,2,00,C,7204,2,1,0,0,33,30,00,01,A,47.0,1,24.0,ST003900,1139000.0
202203,20220303,12,11,CD000944,9000,1,0,5000000,02,0,,,5,1,10,C,3402,2,1,0,0,31,30,00,01,A,63.0,1,24.0,ST001383,2098000.0
202201,20220108,20,20,CD000722,4000,1,0,10000000,02,0,,,4,1,10,C,2502,2,1,0,0,29,30,00,02,A,404.0,1,24.0,ST000130,1873000.0
202201,20220120,60,18,CD000424,9000,1,0,10000000,12,0,,,5,2,00,C,2502,1,1,0,0,33,30,00,03,A,56.0,1,24.0,ST000746,1625000.0
202203,20220319,28,14,CD000124,110000,1,0,1000000,02,0,,,3,1,00,C,6601,2,2,0,0,32,30,00,03,A,70.0,1,24.0,ST000088,1821000.0
202203,20220323,45,12,CD000224,8000,1,0,5000000,14,0,,,3,1,00,C,6601,1,1,0,0,31,30,00,04,A,47.0,1,24.0,ST006771,1667000.0
202201,20220108,10,09,CD000968,55000,1,0,10000000,02,0,,,5,1,00,C,6601,2,1,0,0,32,30,00,01,A,368.0,1,24.0,ST000051,61265000.0
202203,20220321,35,11,CD000544,8000,2,0,0,01,0,,,9,_,00,Q,5202,2,1,0,0,32,30,_,02,A,26.0,4,0.0,ST000071,148000.0
202201,20220116,23,20,CD001406,50000,1,0,10000000,09,0,,,2,2,00,C,8102,2,_,0,0,32,30,00,02,A,1435.0,1,24.0,ST002455,12940000.0
202203,20220320,38,20,CD000012,9000,1,0,10000000,02,0,,,3,1,00,C,2302,2,2,0,0,32,30,00,02,A,46.0,1,24.0,ST000774,1173000.0
202203,20220327,81,12,CD000327,8000,1,0,1000000,17,0,,,4,1,00,C,8102,1,1,0,0,34,30,00,04,A,352.0,1,24.0,ST005307,1794000.0
202201,20220118,16,13,CD000910,19000,1,0,1000000,05,0,,,3,1,00,C,2301,2,1,0,0,32,30,00,03,A,50.0,1,24.0,ST000244,1335000.0
202203,20220326,45,13,CD000476,19000,1,0,10000000,13,0,,,5,1,00,C,4214,1,1,0,0,30,30,00,01,A,53.0,1,24.0,ST003149,11760000.0
202202,20220222,5,12,CD001299,108000,2,0,0,02,0,,,9,_,00,C,6601,2,1,1,0,45,30,00,03,A,62.0,4,24.0,ST004283,1909000.0
202203,20220312,17,14,CD000372,9000,1,0,5000000,03,0,,,5,2,00,C,2303,2,1,0,0,32,30,00,02,A,45.0,1,24.0,ST000523,1521000.0
202202,20220228,10,13,CD001954,18000,1,0,0,04,0,,,7,1,00,C,4211,1,1,0,0,37,30,00,01,A,49.0,1,24.0,ST002383,1252000.0
202203,20220310,14,15,CD001766,9000,1,0,1000000,17,0,,,3,1,00,C,6601,2,2,0,0,33,30,00,02,A,316.0,1,24.0,ST002414,1772000.0
202202,20220221,40,16,CD000464,101000,2,0,0,10,0,,,9,_,00,C,8202,1,1,0,0,32,30,05,03,A,44463.0,4,24.0,ST001748,3773676000.0
202203,20220317,22,16,CD000482,30000,2,0,0,07,0,,,9,_,00,C,1501,2,1,0,0,32,30,00,02,A,1269.0,5,24.0,ST000490,9080000.0
202201,20220106,4,15,CD000872,19000,1,0,1000000,11,0,,,6,2,00,C,1301,1,1,0,0,32,30,00,05,A,75.0,1,24.0,ST004370,2162000.0
202201,20220115,32,09,CD000500,4000,1,0,10000000,09,0,,,4,2,00,C,4205,2,1,0,0,31,30,00,02,A,336.0,1,24.0,ST000749,1408000.0
202201,20220120,3,15,CD000783,20000,1,0,1000000,14,0,,,2,2,00,C,2305,2,1,0,0,32,30,00,02,A,70.0,1,24.0,ST000248,12362000.0
202203,20220328,57,12,CD000758,9000,1,0,10000000,06,0,,,7,1,00,C,5101,2,_,0,0,32,30,00,02,A,49.0,1,24.0,ST000653,1799000.0
202201,20220122,19,17,CD000996,8000,1,0,5000000,01,0,,,6,1,10,C,4402,1,1,0,0,29,30,00,05,A,26.0,1,24.0,ST000345,455000.0
202202,20220217,39,13,CD001058,18000,1,0,10000000,03,0,,,5,2,00,C,7204,2,1,0,0,44,30,00,01,A,55.0,1,24.0,ST005647,286800000.0
202202,20220213,2,09,CD000894,98000,1,0,5000000,02,0,,,3,1,00,C,6601,2,1,0,0,31,30,00,03,A,1130.0,1,24.0,ST000051,50235000.0
202201,20220104,7,12,CD000706,4000,1,0,10000000,06,0,,,3,2,00,C,2301,1,1,1,0,32,30,00,03,A,346.0,1,24.0,ST004396,1617000.0
202203,20220301,1,22,CD002001,52000,1,0,1000000,01,0,,,5,1,00,Q,4402,1,1,0,0,31,30,_,03,A,30.0,1,0.0,ST000345,401000.0
202202,20220214,35,19,CD000488,52000,2,0,0,09,0,,,9,_,00,C,5507,2,_,0,0,29,30,00,03,A,42206.0,4,24.0,ST000223,387826000.0
202201,20220113,42,15,CD000629,9000,1,0,5000000,09,0,,,4,2,00,C,9602,2,2,0,0,30,30,05,01,A,40296.0,1,24.0,ST000946,287474000.0
202202,20220211,35,15,CD000629,9000,1,0,10000000,09,0,,,4,2,00,C,5102,2,_,0,0,31,30,00,01,A,68.0,1,24.0,ST000262,1847000.0
202201,20220105,12,12,CD000764,9000,1,0,1000000,02,0,,,5,1,00,C,2301,2,1,0,0,32,30,00,02,A,56.0,1,24.0,ST000024,1540000.0
202201,20220104,4,12,CD000785,8000,1,0,1000000,14,0,,,3,1,10,C,5201,2,2,0,0,32,30,00,03,A,44.0,1,24.0,ST002215,1573000.0
202203,20220306,4,18,CD001896,9000,1,0,10000000,14,0,,,5,1,00,C,5202,1,1,0,0,32,30,00,02,A,353.0,1,24.0,ST000633,8825000.0
202203,20220326,31,13,CD002005,51000,2,0,0,16,0,,,9,_,00,Q,7204,2,1,0,0,31,30,_,03,A,8.0,3,0.0,ST003900,301000.0
202202,20220216,35,18,CD000541,8000,1,0,1000000,09,0,,,6,1,10,C,8115,2,1,0,0,29,30,00,03,A,359.0,1,24.0,ST000598,2335000.0
202201,20220116,25,13,CD000401,9000,1,0,0,05,0,,,2,2,00,C,2301,2,1,0,0,32,30,00,03,A,46.0,1,24.0,ST000244,1586000.0
202201,20220111,2,11,CD001319,8000,1,0,10000000,16,0,,,4,1,00,C,5202,2,1,0,0,32,30,00,02,A,60.0,1,24.0,ST000366,1940000.0
202201,20220119,43,13,CD000867,8000,1,0,1000000,11,0,,,3,1,10,C,5202,2,1,0,0,32,30,00,02,A,388.0,1,24.0,ST000041,2489000.0
202201,20220119,79,09,CD000708,9000,1,0,0,02,0,,,4,1,00,Q,5503,2,2,0,0,32,2,_,03,A,47.0,1,0.0,ST000134,1242000.0
202202,20220219,42,16,CD001058,18000,1,0,10000000,03,0,,,5,2,00,C,5102,2,_,0,0,43,30,00,01,A,41.0,1,24.0,ST000907,728000.0
202203,20220304,6,23,CD001407,1000,1,1,5000000,,0,,,4,1,60,O,5993,2,,,,31,,,02,_,,1,,ST003383,
202202,20220201,1,17,CD001675,9000,1,0,1000000,14,0,,,3,2,00,C,6306,2,2,0,0,32,30,00,02,A,1335.0,1,24.0,ST000023,453096000.0
202202,20220218,14,19,CD000482,9000,2,0,0,07,0,,,9,_,00,C,8101,2,1,0,0,32,30,00,02,A,1406.0,5,24.0,ST000805,11388000.0
202202,20220203,3,20,CD000994,9000,1,0,5000000,09,0,,,3,1,00,Q,5501,2,2,0,0,38,2,_,03,A,6896.0,1,0.0,ST000028,404094000.0
202201,20220112,49,17,CD000190,4000,1,1,0,,0,,,2,1,71,O,5734,2,,,,33,,,02,_,,1,,ST000277,
202201,20220102,3,16,CD000262,4000,1,0,10000000,12,0,,,3,1,00,C,5202,1,1,0,0,32,30,00,02,A,27.0,1,24.0,ST000033,1282000.0
202202,20220219,29,18,CD000496,8000,1,0,5000000,09,0,,,5,1,00,C,5201,2,_,0,0,32,30,00,02,A,1439.0,1,24.0,ST000008,1792000.0
202201,20220110,27,16,CD000152,4000,1,0,0,15,0,,,3,2,10,C,4201,2,1,0,0,32,30,00,03,A,375.0,1,24.0,ST000017,11303000.0
202201,20220116,35,18,CD001103,18000,1,0,5000000,09,0,,,5,2,00,C,5501,2,2,0,1,32,30,00,02,A,53.0,1,30.0,ST000238,1439000.0
202203,20220327,47,12,CD000206,52000,2,0,0,02,0,,,9,_,00,C,8309,2,2,0,0,32,30,00,04,A,50.0,4,24.0,ST000783,1293000.0
202202,20220215,27,20,CD000807,19000,1,0,10000000,09,0,,,3,2,00,C,5507,3,_,0,0,32,30,00,03,A,69.0,1,24.0,ST000034,1534000.0
202201,20220112,41,13,CD000630,103000,1,0,5000000,13,0,,,3,2,00,C,5201,1,1,0,0,31,30,00,02,A,59.0,1,24.0,ST000145,368429000.0
202203,20220313,37,19,CD001912,9000,1,0,1000000,09,0,,,4,2,00,C,1301,1,1,0,0,32,30,00,04,A,315.0,1,24.0,ST001243,1918000.0
202202,20220207,5,19,CD000482,9000,2,0,0,07,0,,,9,_,00,C,4202,2,1,0,0,29,30,00,02,A,1338.0,5,24.0,ST000379,58194000.0
202203,20220309,23,18,CD001019,4000,1,0,10000000,16,0,,,3,1,00,C,2105,2,1,0,0,32,30,00,02,A,52.0,1,24.0,ST000836,1360000.0
202203,20220325,27,15,CD000566,4000,1,0,0,09,0,,,3,2,10,C,5202,1,1,0,0,32,30,00,02,A,368.0,1,24.0,ST000085,1975000.0
202201,20220115,49,16,CD000099,8000,1,0,5000000,02,0,,,4,2,00,C,2105,2,1,0,0,38,30,00,02,A,49.0,1,24.0,ST000115,1199000.0
202201,20220105,5,20,CD001162,9000,2,0,0,15,0,,,9,_,00,C,4201,2,1,0,0,32,30,00,03,A,326.0,3,24.0,ST000017,1671000.0
202202,20220219,30,21,CD000429,8000,1,0,0,06,0,,,2,2,10,C,6302,2,2,0,0,35,30,00,02,A,22.0,1,24.0,ST000076,996000.0
202203,20220314,17,13,CD000782,1603000,1,0,5000000,09,1,03,"최근 거래 패턴에 비해 결제 금액이 급격히 증가하였고, 신규 가맹점에서 이루어진 거래로, 카드 위변조 이상거래 의심
최근 사용한 금액이 100만원 이상 증가한 고객이 신규 가맹점에서 국내 일시불로 결제",5,1,00,C,9206,2,2,0,0,34,30,00,02,A,6413.0,1,24.0,ST000765,3718677000.0
202202,20220214,34,11,CD000368,8000,1,0,0,01,0,,,2,2,10,C,6601,2,1,0,0,32,30,00,03,A,320.0,1,24.0,ST000191,1576000.0
202201,20220102,4,20,CD000233,1000,1,0,10000000,15,0,,,3,1,10,C,5202,2,1,0,0,32,30,00,02,A,348.0,1,24.0,ST000188,2061000.0
202203,20220312,13,13,CD001097,8000,2,0,0,10,0,,,9,_,00,C,4101,2,2,0,0,31,30,00,03,A,58.0,5,24.0,ST002003,1645000.0
202203,20220326,43,13,CD000148,9000,1,0,10000000,09,0,,,6,2,00,C,2102,2,1,0,0,31,30,00,03,A,40.0,1,24.0,ST000226,988000.0
202203,20220324,32,13,CD001109,8000,1,0,5000000,02,0,,,3,2,10,C,4402,2,1,0,0,32,30,00,05,A,56.0,1,24.0,ST000252,2108000.0
202201,20220106,26,18,CD000708,19000,1,0,10000000,09,0,,,4,1,00,Q,5503,2,2,0,0,32,2,_,03,A,39743.0,1,0.0,ST000006,3678052000.0
202201,20220124,6,09,CD001235,1462000,2,0,0,09,1,03,"최근 거래 패턴에 비해 결제 금액이 급격히 증가하였고, 신규 가맹점에서 이루어진 거래로, 카드 위변조 이상거래 의심
최근 사용한 금액이 100만원 이상 증가한 고객이 신규 가맹점에서 국내 일시불로 결제",9,_,00,C,9206,2,2,0,0,35,30,00,03,A,41539.0,5,24.0,ST000765,1597000.0
202203,20220326,76,17,CD001150,9000,1,0,10000000,15,0,,,4,1,10,C,4203,2,1,0,0,32,30,00,03,A,54.0,1,24.0,ST001742,1267000.0
202203,20220315,44,15,CD001080,102000,1,0,5000000,16,0,,,3,2,00,C,2307,2,1,0,0,32,30,00,02,A,67.0,1,24.0,ST000940,1634000.0
202203,20220324,16,15,CD001126,1718000,1,0,5000000,04,1,09,"전월 매출 규모가 상대적으로 작은 가맹점에서 반복적인 일시불 결제가 발생하여, 현금융통(카드깡 등) 이상 거래 의심
5인 고객이 전월 매출 건수가 46.0건인 가맹점에서 15시에 할부로 결제",5,2,01,C,2301,1,1,0,0,35,30,00,02,B,46.0,1,24.0,ST000640,1201000.0
202201,20220106,10,11,CD000650,9000,1,0,1000000,14,0,,,2,1,10,C,5202,2,_,0,0,32,30,00,03,A,52.0,1,24.0,ST001125,1486000.0
202203,20220313,29,09,CD001948,4000,1,0,0,15,0,,,5,1,10,C,5202,2,1,0,0,32,30,00,03,A,316.0,1,24.0,ST000188,1513000.0
202201,20220119,36,17,CD000244,10000,1,0,10000000,16,0,,,3,1,00,C,2501,2,1,0,0,32,30,00,03,A,36.0,1,24.0,ST000659,1480000.0
202203,20220317,11,12,CD001481,8000,1,0,1000000,01,0,,,7,1,10,C,4402,2,1,0,0,32,30,00,02,A,39.0,1,24.0,ST000567,1143000.0
202203,20220312,1,21,CD001671,4000,1,0,5000000,02,0,,,4,1,00,C,5202,1,1,0,0,32,30,00,02,A,326.0,1,18.0,ST000022,1047000.0
202201,20220116,10,12,CD000510,9000,1,0,5000000,02,0,,,6,1,00,C,5101,2,_,0,0,38,30,00,02,A,1284.0,1,24.0,ST000189,2199000.0
202201,20220127,3,14,CD000131,19000,1,0,5000000,02,0,,,4,1,00,Q,5503,2,2,0,0,33,2,_,03,A,44.0,1,0.0,ST000134,698000.0
202201,20220120,37,16,CD000417,29000,1,0,5000000,03,0,,,4,2,00,C,4212,2,1,0,0,32,30,00,02,A,42.0,1,24.0,ST000569,9386000.0
202201,20220119,4,09,CD001612,1607000,1,0,10000000,04,0,,,4,1,00,C,2301,1,1,1,0,32,30,00,01,A,46.0,1,18.0,ST002492,1885000.0
202202,20220216,11,15,CD000688,9000,1,0,1000000,09,0,,,4,2,00,C,1501,2,_,0,0,31,30,00,03,A,8049.0,1,24.0,ST002088,398768000.0
202201,20220122,31,18,CD000734,9000,1,0,5000000,09,0,,,2,2,00,C,9301,3,1,0,0,32,30,00,02,A,326.0,1,24.0,ST012030,2123000.0
202203,20220329,69,12,CD000175,4000,1,0,10000000,04,0,,,4,2,00,C,4402,1,1,0,0,33,30,00,03,A,63.0,1,24.0,ST000741,2146000.0
202201,20220114,63,15,CD000652,9000,1,0,10000000,13,0,,,3,1,00,C,5101,2,2,0,0,30,30,00,03,A,384.0,1,24.0,ST010458,1833000.0
202201,20220106,10,15,CD000556,9000,1,0,0,13,0,,,4,2,00,C,2309,2,1,0,0,33,30,00,01,A,56.0,1,24.0,ST000278,1901000.0
202203,20220322,36,15,CD000195,116000,1,0,5000000,16,0,,,4,2,00,C,7204,2,1,0,0,33,30,00,01,A,53.0,1,24.0,ST003900,1324000.0
202202,20220209,18,12,CD000620,8000,1,0,5000000,09,0,,,5,2,00,C,5202,2,_,0,0,29,30,00,02,A,405.0,2,24.0,ST000154,2352000.0
202201,20220102,4,22,CD000861,4000,1,0,5000000,09,0,,,2,2,10,C,5507,2,_,0,0,32,30,00,03,A,282064.0,1,24.0,ST000223,3681673000.0
202201,20220131,77,09,CD000023,4000,1,0,5000000,06,0,,,3,1,10,C,2305,1,2,0,0,29,30,00,01,A,1324.0,1,24.0,ST005424,10751000.0
202202,20220219,29,17,CD000174,19000,1,0,10000000,09,0,,,3,1,00,C,5507,2,_,0,0,31,30,05,02,A,1564552.0,1,24.0,ST000223,55000520000.0
202202,20220222,56,17,CD001167,51000,1,0,10000000,11,0,,,2,1,00,C,1404,2,1,0,0,38,30,00,02,A,56.0,1,24.0,ST006173,1210000.0
202201,20220104,12,10,CD000236,96000,1,0,5000000,09,0,,,5,1,00,Q,5501,2,2,0,0,33,2,_,03,A,5781.0,1,0.0,ST000028,295024000.0
202201,20220120,26,22,CD000489,8000,1,0,5000000,09,0,,,6,1,10,Q,5503,1,2,0,0,38,2,_,02,A,35666.0,1,0.0,ST000014,3058473000.0
202203,20220305,2,13,CD000459,9000,1,0,5000000,03,0,,,5,2,00,C,2502,2,1,0,0,32,30,00,05,A,49.0,1,24.0,ST000401,1404000.0
202202,20220224,71,12,CD000569,19000,2,0,0,10,0,,,9,_,00,C,4201,2,1,0,0,32,30,00,03,A,63.0,5,24.0,ST000780,2189000.0
202203,20220308,14,15,CD000453,9000,1,0,5000000,12,0,,,6,2,00,C,6601,2,2,0,0,31,30,00,02,A,47.0,1,24.0,ST001330,1571000.0
202201,20220129,48,17,CD000292,9000,1,0,5000000,09,0,,,4,1,00,C,5507,2,_,0,0,29,30,00,02,A,48966.0,1,24.0,ST000223,389761000.0
202202,20220214,21,13,CD000239,4000,1,0,0,02,0,,,1,1,00,C,2502,0,1,0,0,32,30,00,03,A,64.0,1,24.0,ST002155,1523000.0
202203,20220325,48,16,CD000959,8000,1,0,10000000,09,0,,,6,2,00,C,6302,2,2,0,0,32,30,00,02,A,34146.0,1,24.0,ST000100,3436279000.0
202203,20220316,40,12,CD000267,8000,1,0,10000000,03,0,,,3,2,00,C,2502,2,1,0,0,32,30,00,01,A,54.0,1,24.0,ST000401,1009000.0
202203,20220324,42,13,CD001819,4000,1,0,10000000,13,0,,,3,2,00,C,5206,1,1,0,0,35,30,00,02,A,41.0,1,24.0,ST000103,1067000.0
202202,20220220,68,20,CD000007,4000,1,0,0,02,0,,,2,1,10,C,8310,2,1,0,0,29,30,00,02,A,52.0,1,24.0,ST000820,1338000.0
202203,20220301,4,08,CD000497,4000,1,0,5000000,02,0,,,4,1,00,C,6603,3,1,0,0,33,30,00,01,A,353.0,1,24.0,ST005405,1842000.0
202201,20220130,20,14,CD001077,8000,1,0,1000000,15,0,,,2,2,10,C,5202,2,2,0,0,33,30,00,03,A,1582110.0,1,24.0,ST000693,1566000.0
202201,20220116,21,19,CD000873,9000,1,0,5000000,09,0,,,4,1,10,C,5202,2,_,0,0,32,30,00,03,A,1439.0,1,24.0,ST000154,10241000.0
202202,20220224,32,13,CD000001,9000,1,0,10000000,02,0,,,4,1,00,Q,9606,2,2,0,0,31,2,_,03,A,43111.0,1,0.0,ST002013,324986000.0
202203,20220316,4,13,CD001731,9000,1,0,1000000,14,0,,,7,1,00,C,5206,2,2,0,0,32,30,00,03,A,7654.0,1,24.0,ST000778,432778000.0
202201,20220123,35,13,CD000667,9000,1,0,5000000,13,0,,,4,2,00,C,8309,2,1,0,0,32,30,00,01,A,70.0,1,24.0,ST000318,11080000.0
202202,20220212,35,00,CD000377,8000,1,0,1000000,09,0,,,2,1,00,Q,5501,2,2,0,0,37,2,_,03,A,38633.0,1,0.0,ST000028,304109000.0
202203,20220308,17,11,CD000255,1885000,1,0,10000000,09,0,,,2,1,00,C,9205,3,2,0,0,33,30,05,02,A,46988.0,1,24.0,ST000712,374143000.0
202201,20220117,27,11,CD000242,4000,1,0,5000000,02,0,,,4,1,10,C,5202,1,_,0,0,33,30,00,02,A,362.0,1,24.0,ST000029,3181677000.0
202203,20220303,1,13,CD001641,50000,1,0,5000000,04,0,,,4,1,00,C,5206,2,1,0,0,32,30,00,06,A,48.0,1,24.0,ST000309,1210000.0
202201,20220103,7,18,CD000764,9000,1,0,1000000,02,0,,,5,1,00,C,2302,2,1,0,0,32,30,00,02,A,46.0,1,24.0,ST000190,1275000.0
202202,20220214,4,11,CD000600,111000,1,0,1000000,15,0,,,6,1,00,C,1602,2,1,0,0,35,30,00,03,A,57.0,1,24.0,ST000235,1748000.0
202201,20220119,71,15,CD000733,4000,1,0,0,09,0,,,2,2,00,C,5206,1,1,0,0,32,30,00,03,A,342.0,1,24.0,ST000320,1919000.0
202203,20220314,19,10,CD001046,1287000,1,0,1000000,,0,,,6,1,_,_,_,4,,,,47,,,05,_,,1,,ST000302,
202201,20220102,8,11,CD000295,9000,1,0,1000000,09,0,,,3,1,00,C,5507,2,_,0,0,32,30,00,02,A,1654678.0,1,24.0,ST000223,57711323000.0
202202,20220224,6,13,CD001177,101000,1,0,10000000,09,1,17,"고매출 가맹점에서 개인 또는 가족카드로 일정 금액 이상의 결제가 발생하여, 유사수신(자금조달 등) 이상 거래 의심
해당월 거래 건수 6건인 7 고객이 통합승인금액이 101000 본인카드로 결제",7,2,00,C,5101,3,2,0,0,31,30,00,02,A,46699.0,1,24.0,ST000078,3646781000.0
202202,20220210,10,11,CD000250,19000,1,0,1000000,04,0,,,3,1,00,C,5201,2,1,0,0,35,30,00,03,A,40.0,1,24.0,ST000146,1336000.0
202203,20220319,74,16,CD000300,53000,2,0,0,14,0,,,9,_,00,C,6601,1,1,0,0,31,30,00,03,A,44.0,5,24.0,ST006771,1661000.0
202201,20220113,24,14,CD000513,8000,1,0,0,02,0,,,4,2,10,C,5202,2,1,0,0,31,30,00,02,A,307.0,1,24.0,ST000011,1651000.0
202203,20220330,43,09,CD000487,4000,2,0,0,02,0,,,9,_,00,C,5501,3,2,0,0,31,30,05,01,A,7455.0,4,24.0,ST000479,26773894000.0
202203,20220312,8,15,CD001977,4000,1,0,1000000,12,0,,,5,1,00,C,5202,1,1,0,0,32,30,00,02,A,54.0,1,24.0,ST000033,1210000.0
202203,20220325,39,12,CD000926,17000,2,0,0,06,0,,,9,_,00,C,2501,2,1,0,0,31,30,00,03,A,52.0,3,24.0,ST000155,1453000.0
