기준년월,승인일자,승인SEQ,승인시간대,카드KEY,통합승인금액,개인법인구분코드_회원,국내해외여부,카드이용한도금액,가맹점광역시도코드,이상거래여부,이상거래유형,이상거래설명,연령,남녀구분코드,승인거래코드,승인발생경로코드,가맹점승인업종코드,가맹점누적매출금액_구간화,개인법인구분코드_가맹점,가맹점여부_신규,인터넷판매여부,경과일수_최종이용일자,가맹점상태코드,가맹점형태구분코드,로고구분코드,일시불할부구분코드,전월_매출건수,카드구분코드,할부가능개월수,가맹점KEY,전월_매출금액
202210,20221004,9,16,CD000893,2000,1,0,5000000,08,0,,,3,2,00,C,5102,2,2,0,0,33,30,00,02,A,268.0,1,24.0,ST000406,1345000.0
202210,20221007,3,15,CD002171,9000,1,0,5000000,09,0,,,5,2,00,Q,8310,3,2,0,0,33,30,_,03,A,46.0,1,0.0,ST008561,1020000.0
202212,20221203,4,12,CD000507,9000,1,0,0,13,0,,,2,1,00,C,5206,1,1,0,0,38,30,00,01,A,407.0,1,24.0,ST000103,13997000.0
202211,20221116,52,15,CD000279,9000,1,0,5000000,14,0,,,2,2,00,C,4402,1,1,0,0,32,30,00,02,A,7981.0,1,24.0,ST001013,10149000.0
202211,20221101,1,13,CD001401,52000,1,0,10000000,08,0,,,5,2,00,C,4402,1,1,0,0,33,30,00,01,A,1154.0,1,24.0,ST000007,1852000.0
202210,20221012,1,22,CD001856,4000,1,0,10000000,10,0,,,4,1,00,C,2301,2,1,1,0,32,30,00,02,A,50.0,1,24.0,ST002054,1305000.0
202211,20221123,2,16,CD001302,19000,1,0,5000000,02,0,,,7,2,00,C,3303,2,2,0,0,35,30,00,02,A,52.0,1,24.0,ST000511,1630000.0
202212,20221224,21,13,CD001482,8000,1,0,5000000,13,0,,,3,1,10,C,2302,2,1,0,0,32,30,00,02,A,351.0,1,24.0,ST000136,1731000.0
202211,20221122,32,11,CD000282,9000,1,0,5000000,09,0,,,3,2,10,C,5503,3,2,0,0,32,30,00,02,A,348.0,1,24.0,ST000167,1743000.0
202211,20221105,9,20,CD000077,9000,1,0,5000000,02,0,,,4,1,00,C,5507,3,2,0,0,33,30,00,03,A,7836.0,1,24.0,ST000234,443362000.0
202210,20221008,14,12,CD000493,4000,2,0,0,09,0,,,9,_,00,C,2501,2,2,0,0,32,30,00,02,A,62.0,5,24.0,ST000118,1883000.0
202212,20221208,10,11,CD001915,9000,1,0,10000000,01,0,,,4,2,00,C,6601,2,1,0,0,33,30,00,02,A,54.0,1,24.0,ST000191,1481000.0
202212,20221223,37,22,CD002129,4000,1,0,1000000,01,0,,,3,1,00,C,1602,2,1,0,0,31,30,00,02,A,58.0,1,24.0,ST002368,1478000.0
202212,20221205,5,13,CD000716,18000,1,0,10000000,01,0,,,6,1,00,C,2303,2,1,0,0,32,30,00,03,A,61.0,1,24.0,ST000605,1493000.0
202210,20221003,14,13,CD000569,9000,2,0,0,14,0,,,9,_,00,C,5202,1,1,0,0,32,30,00,03,A,63.0,5,24.0,ST000633,1765000.0
202210,20221022,53,14,CD001156,9000,1,0,0,11,0,,,3,2,10,C,4402,1,1,0,0,32,30,00,02,A,339.0,1,24.0,ST000819,1587000.0
202210,20221003,6,09,CD001755,4000,1,0,0,02,0,,,2,1,00,C,5507,3,2,0,0,31,30,00,02,A,50917.0,1,24.0,ST000234,3975771000.0
202211,20221105,10,16,CD000113,8000,1,0,5000000,10,0,,,4,1,00,C,6601,2,1,0,0,31,30,00,03,A,3327.0,1,24.0,ST000127,2695422000.0
202211,20221128,89,22,CD000943,9000,1,0,5000000,09,0,,,4,1,00,C,5202,1,2,0,0,39,30,00,02,A,358.0,1,24.0,ST000705,2257000.0
202212,20221227,69,12,CD001652,4000,1,0,10000000,09,0,,,5,1,00,C,5202,2,2,0,0,32,30,00,03,A,1172.0,1,24.0,ST000430,1959000.0
202211,20221108,20,11,CD001127,4000,1,0,5000000,01,0,,,5,2,00,C,6104,2,2,0,0,31,30,00,02,A,58.0,1,24.0,ST002789,1403000.0
202212,20221217,6,09,CD001410,19000,1,0,10000000,13,0,,,6,2,00,C,2601,2,1,0,0,33,30,00,02,A,59.0,1,24.0,ST002510,1871000.0
202210,20221009,3,18,CD001620,1723000,1,0,10000000,09,0,,,5,1,00,C,9206,2,2,0,0,31,30,00,01,A,40056.0,1,24.0,ST000765,1774000.0
202210,20221003,5,15,CD000652,8000,1,0,0,06,0,,,3,1,00,C,9503,3,1,0,0,32,30,00,03,A,372.0,1,24.0,ST011493,1930000.0
202211,20221117,5,12,CD001157,9000,1,0,1000000,03,0,,,3,2,00,C,5203,1,1,0,0,32,30,00,02,A,7109.0,1,24.0,ST004119,395883000.0
202212,20221217,25,12,CD001789,9000,1,0,5000000,09,0,,,4,1,00,C,4215,2,1,1,0,32,30,00,03,A,1301.0,1,24.0,ST008816,50058000.0
202212,20221212,23,15,CD000735,9000,1,0,5000000,11,0,,,5,2,00,C,4402,2,1,0,0,32,30,00,02,A,64.0,1,24.0,ST000099,1680000.0
202210,20221023,68,09,CD001761,8000,1,0,5000000,12,0,,,2,1,00,C,5202,2,1,0,0,35,30,00,02,A,346.0,1,24.0,ST000032,1234000.0
202211,20221111,18,18,CD001847,9000,1,0,5000000,10,0,,,3,1,10,C,8112,2,2,0,0,32,30,00,01,A,381.0,1,24.0,ST007618,1775000.0
202210,20221010,28,20,CD000833,9000,1,0,1000000,09,0,,,2,2,10,C,7213,1,1,0,0,32,30,00,02,A,60.0,1,0.0,ST001930,1331000.0
202210,20221018,42,16,CD000893,18000,1,0,1000000,08,0,,,3,2,00,C,5202,2,_,0,0,33,30,00,02,A,1454810.0,1,24.0,ST000456,400323000.0
202212,20221202,2,18,CD000373,9000,2,0,0,01,0,,,9,_,00,C,2301,2,1,0,0,32,30,00,03,A,353.0,5,24.0,ST000142,1857000.0
202210,20221014,33,18,CD000107,4000,1,0,0,01,0,,,3,1,10,C,5202,2,1,0,0,39,30,00,03,A,62.0,1,24.0,ST000071,1530000.0
202211,20221105,16,12,CD000679,8000,1,0,10000000,06,0,,,2,2,00,C,6302,2,2,0,0,32,30,00,02,A,44098.0,1,24.0,ST000076,388663000.0
202210,20221018,4,16,CD001962,48000,2,0,0,14,0,,,9,_,00,C,5206,2,2,0,0,32,30,00,03,A,46.0,5,24.0,ST000778,1395000.0
202210,20221027,30,13,CD000042,4000,1,0,1000000,04,0,,,2,1,00,C,5206,2,1,0,0,33,30,00,02,A,53.0,1,24.0,ST000309,1332000.0
202211,20221102,13,08,CD000472,9000,1,0,10000000,05,0,,,4,2,00,C,2310,2,2,0,0,32,30,00,03,A,43.0,1,24.0,ST010282,1120000.0
202211,20221105,7,13,CD000926,9000,2,0,0,03,0,,,9,_,00,C,5202,2,1,0,0,32,30,00,03,A,63.0,3,24.0,ST000045,1906000.0
202210,20221009,3,12,CD001410,103000,1,0,10000000,13,0,,,6,2,00,C,2309,2,1,0,0,33,30,00,02,A,45.0,1,24.0,ST000278,1207000.0
202211,20221123,26,18,CD001915,9000,1,0,10000000,01,0,,,4,2,00,C,4402,1,1,0,0,33,30,00,02,A,44.0,1,24.0,ST000345,1237000.0
202212,20221231,91,21,CD000786,8000,1,0,0,01,0,,,1,1,10,Q,6601,2,1,0,0,32,30,_,02,A,39.0,1,0.0,ST000191,784000.0
202211,20221126,60,13,CD000175,4000,1,0,5000000,02,0,,,4,2,00,C,2301,1,1,0,0,31,30,00,03,A,406.0,1,24.0,ST000044,1735000.0
202212,20221223,69,16,CD000656,8000,1,0,1000000,14,0,,,2,2,00,C,1403,2,1,0,0,32,30,00,03,A,360.0,1,24.0,ST004539,2136000.0
202210,20221010,28,13,CD001023,4000,1,0,5000000,15,0,,,3,1,00,C,6701,1,1,0,0,32,30,00,03,A,57.0,1,24.0,ST008604,1357000.0
202211,20221111,15,16,CD000901,8000,1,0,10000000,09,0,,,5,2,00,C,2104,2,1,0,0,34,30,00,02,A,62.0,1,24.0,ST000049,2244000.0
202212,20221213,14,13,CD000400,9000,1,0,5000000,07,0,,,6,2,00,C,4215,2,1,0,0,34,30,00,03,A,1360.0,1,24.0,ST000625,416575000.0
202210,20221003,7,14,CD001761,19000,1,0,10000000,08,0,,,2,1,00,C,4206,2,1,0,0,32,30,00,02,A,315.0,1,24.0,ST000053,1781000.0
202212,20221213,47,15,CD000333,18000,1,0,5000000,17,0,,,3,2,00,C,5202,1,1,0,0,32,30,00,04,A,1315.0,1,24.0,ST001294,10617000.0
202211,20221126,71,12,CD000739,9000,1,0,5000000,02,0,,,3,1,00,C,5507,3,2,0,0,32,30,00,02,A,369.0,1,24.0,ST000234,2132000.0
202212,20221202,6,12,CD000379,20000,1,0,1000000,12,0,,,2,2,00,C,5202,1,1,0,0,34,30,00,03,A,74.0,1,24.0,ST000033,1892000.0
202211,20221121,16,09,CD001619,291000,2,0,0,16,0,,,9,_,00,C,4212,2,1,1,0,31,30,05,02,A,7682.0,3,24.0,ST009375,3645866000.0
202212,20221216,24,14,CD000687,8000,1,0,5000000,03,0,,,5,1,00,C,4201,2,1,0,0,31,30,00,03,A,65.0,1,24.0,ST000528,1591000.0
202211,20221109,18,13,CD002051,9000,1,0,1000000,09,0,,,5,2,10,C,1501,3,2,0,0,31,30,00,03,A,1572134.0,1,24.0,ST002890,51373902000.0
202210,20221028,22,17,CD000347,8000,1,0,1000000,01,0,,,3,1,00,C,6601,2,1,0,0,32,30,00,02,A,32.0,1,24.0,ST000191,750000.0
202212,20221219,33,12,CD001951,50000,1,0,1000000,16,0,,,3,1,00,C,5102,2,2,0,0,32,30,00,01,A,1286.0,1,24.0,ST001217,9916000.0
202212,20221214,27,11,CD001067,4000,1,0,5000000,08,0,,,2,2,10,C,6601,2,1,0,0,33,30,00,03,A,56.0,1,24.0,ST000159,1405000.0
202211,20221102,3,12,CD000141,8000,1,0,1000000,12,0,,,3,1,00,C,3504,2,2,0,0,31,30,00,01,A,7377.0,1,24.0,ST006207,4362923000.0
202210,20221016,25,18,CD000386,52000,1,0,5000000,09,0,,,3,1,10,C,5503,3,2,0,1,33,30,05,02,A,0.0,1,30.0,ST000274,24673512000.0
202210,20221026,42,09,CD000033,9000,1,0,1000000,09,0,,,3,2,10,C,5201,2,1,0,0,32,30,00,05,A,339.0,1,24.0,ST000026,1820000.0
202212,20221228,49,18,CD000230,9000,1,0,5000000,11,0,,,6,1,00,C,4402,2,1,0,0,32,30,00,03,A,380.0,1,24.0,ST000099,2176000.0
202211,20221101,2,15,CD000379,9000,1,0,1000000,09,0,,,2,2,10,C,2503,2,2,0,0,38,30,00,03,A,362.0,1,24.0,ST005604,10428000.0
202212,20221219,41,08,CD000192,8000,2,0,0,09,0,,,9,_,10,C,5101,2,2,0,0,32,30,00,02,A,7345.0,4,24.0,ST000273,384429000.0
202210,20221023,30,18,CD000743,18000,1,0,1000000,02,0,,,4,2,00,C,5507,3,2,0,0,32,30,00,02,A,52809.0,1,24.0,ST000234,400515000.0
202210,20221013,37,09,CD000261,107000,1,0,5000000,09,0,,,2,2,10,C,5501,3,2,0,0,32,30,05,02,A,7257.0,1,24.0,ST000105,311217000.0
202212,20221213,3,12,CD001283,4000,1,0,10000000,10,0,,,7,1,00,C,5202,1,1,0,0,30,30,00,03,A,42.0,1,24.0,ST000063,9625000.0
202212,20221206,27,12,CD000577,4000,1,0,10000000,04,0,,,4,1,00,C,2502,1,1,0,0,32,30,00,02,A,48.0,1,24.0,ST001352,1746000.0
202210,20221024,49,16,CD001771,4000,1,0,1000000,02,0,,,1,2,00,C,6304,2,2,0,0,33,30,00,03,A,41946.0,1,24.0,ST001095,3368751000.0
202211,20221112,24,15,CD001178,9000,1,0,5000000,12,0,,,5,1,00,Q,5201,1,_,0,0,31,30,_,03,A,40.0,1,0.0,ST002906,1019000.0
202211,20221106,9,20,CD001362,106000,2,0,0,02,0,,,9,_,00,C,6601,2,1,0,0,35,30,00,03,A,1167.0,5,24.0,ST000051,53342000.0
202212,20221219,24,13,CD000011,8000,1,0,0,09,0,,,6,2,00,C,4201,2,1,0,0,34,30,00,03,A,312.0,1,24.0,ST000726,1638000.0
202211,20221117,60,12,CD001832,4000,1,0,10000000,05,0,,,4,2,10,C,2301,2,1,0,0,33,30,00,02,A,345.0,1,24.0,ST000244,1632000.0
202212,20221209,6,18,CD000166,8000,1,0,10000000,09,0,,,6,1,00,C,6304,3,2,0,0,33,30,00,02,A,347.0,1,24.0,ST000381,2141000.0
202211,20221115,20,14,CD001847,9000,1,0,5000000,16,0,,,3,1,10,C,4211,1,1,0,0,32,30,00,01,A,373.0,1,24.0,ST003164,1643000.0
202210,20221025,8,12,CD001649,9000,1,0,10000000,07,0,,,6,2,00,C,4202,2,1,0,0,32,30,00,02,A,1427.0,1,24.0,ST000379,10804000.0
202211,20221125,26,19,CD000782,9000,1,0,10000000,13,0,,,5,1,00,C,6103,2,1,0,0,30,30,00,02,A,6586.0,1,24.0,ST002833,1735000.0
202212,20221217,14,15,CD000107,4000,1,0,0,01,0,,,3,1,10,C,5202,1,1,0,0,39,30,00,03,A,57.0,1,24.0,ST000184,1122000.0
202211,20221103,7,17,CD000187,1000,1,0,0,09,0,,,2,2,00,Q,6201,2,2,0,0,38,2,_,01,A,5312.0,1,0.0,ST002207,1025000.0
202210,20221005,13,13,CD000568,9000,2,0,0,01,0,,,9,_,00,C,6104,2,2,0,0,35,30,00,02,A,52.0,5,24.0,ST002789,1722000.0
202210,20221010,5,13,CD001909,50000,1,0,10000000,09,1,17,"고매출 가맹점에서 개인 또는 가족카드로 일정 금액 이상의 결제가 발생하여, 유사수신(자금조달 등) 이상 거래 의심
해당월 거래 건수 5건인 5 고객이 통합승인금액이 50000 본인카드로 결제",5,1,00,C,5601,3,2,0,0,32,30,00,01,A,7444.0,1,24.0,ST000561,321530000.0
202211,20221129,42,18,CD000148,4000,1,0,10000000,12,0,,,6,2,00,C,5202,2,1,0,0,30,30,00,03,A,47.0,1,24.0,ST000032,1434000.0
202211,20221107,4,08,CD002199,1000,1,0,1000000,02,0,,,3,2,00,C,5507,2,2,0,0,32,30,00,03,A,8278.0,1,24.0,ST000579,432196000.0
202210,20221008,16,14,CD000190,9000,1,0,1000000,01,0,,,2,1,10,C,2301,2,1,0,0,33,30,00,02,A,62.0,1,24.0,ST000142,1458000.0
202212,20221228,59,15,CD000222,4000,1,0,0,01,0,,,2,2,10,C,5102,2,2,0,0,33,30,00,02,A,63.0,1,24.0,ST000526,1244000.0
202212,20221223,17,14,CD000048,9000,1,0,5000000,01,0,,,6,1,00,C,6601,2,1,0,0,32,30,00,02,A,63.0,1,24.0,ST000191,1705000.0
202210,20221009,21,15,CD000693,9000,1,0,5000000,09,0,,,2,2,00,C,3302,2,1,0,0,32,30,00,03,A,1327.0,1,24.0,ST000967,1727000.0
202212,20221222,82,12,CD000336,9000,1,0,10000000,06,0,,,3,1,00,C,2301,1,1,0,0,33,30,00,03,A,330.0,1,24.0,ST000177,1653000.0
202211,20221112,1,11,CD000381,10000,1,0,5000000,09,0,,,4,2,00,C,5507,2,2,0,0,35,30,00,03,A,44782.0,1,24.0,ST000056,361242000.0
202210,20221020,43,21,CD001863,4000,1,0,1000000,,0,,,5,1,00,C,5202,1,,,,32,30,00,05,A,340.0,1,24.0,ST000217,1689000.0
202211,20221120,35,19,CD000940,4000,1,0,0,17,0,,,3,2,00,C,2301,2,1,0,0,33,30,00,02,A,414.0,1,24.0,ST000960,2248000.0
202211,20221107,15,11,CD000616,4000,1,0,0,09,0,,,5,1,00,Q,5202,2,2,0,0,36,30,_,03,A,56.0,1,0.0,ST000430,1359000.0
202210,20221024,15,17,CD000159,8000,1,0,5000000,09,0,,,3,1,00,C,5201,2,1,0,0,34,30,00,02,A,248.0,1,24.0,ST000026,1043000.0
202210,20221014,18,13,CD002078,9000,2,0,0,16,0,,,9,_,10,C,4208,1,1,0,0,32,30,00,03,A,61.0,4,24.0,ST008251,1660000.0
202210,20221009,19,11,CD000203,8000,1,0,5000000,01,0,,,2,2,00,Q,6104,2,2,0,0,34,30,_,02,A,27.0,1,0.0,ST002789,366000.0
202210,20221024,6,13,CD002077,1747000,1,0,5000000,02,1,17,"고매출 가맹점에서 개인 또는 가족카드로 일정 금액 이상의 결제가 발생하여, 유사수신(자금조달 등) 이상 거래 의심
해당월 거래 건수 6건인 4 고객이 통합승인금액이 1747000 본인카드로 결제",4,1,00,C,9201,3,2,0,0,38,30,00,02,A,50.0,1,24.0,ST001320,1767000.0
202212,20221214,21,14,CD002012,9000,1,0,5000000,10,0,,,4,2,00,C,4402,2,1,0,0,31,30,00,03,A,352.0,1,24.0,ST000232,1803000.0
202211,20221106,7,17,CD001041,18000,1,0,5000000,09,0,,,5,1,00,C,5507,3,2,0,0,32,30,00,01,A,1620924.0,1,24.0,ST000080,51994242000.0
202211,20221115,67,16,CD000180,8000,1,0,5000000,07,0,,,5,2,00,Q,8203,1,2,0,0,31,30,_,06,A,5386.0,1,0.0,ST004219,1519000.0
202212,20221225,94,18,CD000655,8000,1,0,1000000,13,0,,,5,2,00,C,5206,1,1,0,0,32,30,00,02,A,7670.0,1,24.0,ST000103,47595000.0
202211,20221113,33,18,CD002190,9000,1,0,1000000,14,0,,,4,1,10,C,8501,2,2,0,0,32,30,00,02,A,7829.0,1,24.0,ST003863,1766000.0
202211,20221120,26,12,CD000102,9000,1,0,5000000,09,0,,,4,1,00,C,6305,2,2,0,0,32,30,00,02,A,297.0,1,24.0,ST000715,1681000.0
202212,20221206,16,17,CD000039,9000,1,0,1000000,04,0,,,5,1,00,C,2301,2,1,0,0,32,30,00,02,A,38.0,1,24.0,ST000135,991000.0
202211,20221123,59,09,CD000493,8000,2,0,0,09,0,,,9,_,00,C,6701,1,1,0,0,32,30,00,02,A,4070.0,5,24.0,ST001872,1535000.0
202211,20221105,18,17,CD000411,18000,1,0,0,14,0,,,3,2,10,C,2305,2,1,1,0,32,30,00,03,A,43.0,1,24.0,ST004272,1596000.0
202210,20221031,45,17,CD002025,8000,1,0,10000000,06,0,,,6,1,00,C,6701,2,2,0,0,31,30,00,03,A,44.0,1,24.0,ST004882,1398000.0
202210,20221020,47,12,CD002015,8000,1,0,10000000,12,0,,,5,2,10,C,5202,2,1,0,0,32,30,00,02,A,45.0,1,24.0,ST000032,1019000.0
202212,20221222,97,12,CD000545,18000,1,0,10000000,02,0,,,3,1,00,C,5507,3,2,0,0,31,30,00,01,A,145676.0,1,24.0,ST000234,3783457000.0
202210,20221002,6,18,CD000175,9000,1,0,5000000,02,0,,,4,2,00,C,5507,2,2,0,0,35,30,00,03,A,43869.0,1,24.0,ST000579,289156000.0
202212,20221223,5,17,CD001935,1598000,1,0,10000000,09,1,17,"고매출 가맹점에서 개인 또는 가족카드로 일정 금액 이상의 결제가 발생하여, 유사수신(자금조달 등) 이상 거래 의심
해당월 거래 건수 5건인 5 고객이 통합승인금액이 1598000 본인카드로 결제",5,2,00,C,9103,3,2,0,0,34,30,00,02,A,53.0,1,24.0,ST002210,1272000.0
202211,20221109,26,10,CD000258,4000,1,0,1000000,13,0,,,2,1,00,C,8202,2,1,0,0,31,30,00,02,A,61.0,1,24.0,ST001295,1932000.0
202211,20221119,26,14,CD000391,9000,1,0,5000000,01,0,,,6,2,00,C,9602,2,_,0,0,32,30,00,02,A,364.0,1,24.0,ST008622,2004000.0
202211,20221110,20,12,CD001649,9000,1,0,5000000,07,0,,,6,2,00,C,4102,1,1,0,0,31,30,00,02,A,1336.0,1,24.0,ST001705,11412000.0
202211,20221116,18,13,CD000353,9000,1,0,5000000,05,0,,,5,2,00,C,2501,2,1,0,0,33,30,00,01,A,63.0,1,24.0,ST001133,1617000.0
202211,20221110,21,16,CD001464,9000,1,0,5000000,08,0,,,5,2,00,C,2309,2,1,0,0,33,30,00,02,A,336.0,1,24.0,ST000658,1539000.0
202211,20221117,80,13,CD000007,8000,1,0,0,09,0,,,2,1,10,C,5202,1,2,0,0,38,30,00,02,A,375.0,1,24.0,ST000705,2630000.0
202211,20221117,13,19,CD001071,9000,1,0,0,13,0,,,2,1,10,C,4202,1,1,0,0,34,30,00,02,A,352.0,1,24.0,ST000337,2075000.0
202210,20221019,24,20,CD000861,4000,1,0,0,17,0,,,2,2,00,C,2301,2,1,0,0,33,30,00,03,A,1449.0,1,24.0,ST000960,2386000.0
202212,20221229,70,09,CD001821,8000,1,0,10000000,12,0,,,4,2,00,C,5202,2,1,0,0,32,30,00,03,A,46.0,1,24.0,ST000032,1381000.0
202210,20221021,53,20,CD001833,9000,1,0,1000000,02,0,,,2,2,00,C,5202,2,1,0,0,32,30,00,03,A,377.0,1,24.0,ST000011,1869000.0
202212,20221206,5,22,CD000071,9000,1,0,10000000,06,0,,,4,1,00,C,4207,2,1,0,0,32,30,00,03,A,6859.0,1,24.0,ST001152,1476000.0
202212,20221228,62,16,CD000306,4000,1,0,10000000,09,0,,,4,1,00,C,9207,2,2,0,0,32,30,00,02,A,8203.0,1,24.0,ST000467,54020000.0
202210,20221026,45,13,CD000508,9000,1,0,5000000,08,0,,,5,1,10,C,2309,2,1,0,0,33,30,00,03,A,315.0,1,24.0,ST000658,1373000.0
202211,20221112,27,14,CD000153,4000,1,0,0,09,0,,,2,2,10,C,1501,2,2,0,0,31,30,05,03,A,42154.0,1,24.0,ST000990,2609625000.0
202212,20221214,2,16,CD000012,8000,1,0,0,02,0,,,3,1,10,C,5201,2,2,0,0,32,30,00,02,A,265.0,1,24.0,ST000057,1388000.0
202210,20221021,88,13,CD001947,9000,1,0,5000000,01,0,,,6,2,10,C,6701,0,2,0,0,32,30,05,03,A,44.0,1,24.0,ST004877,1233000.0
202210,20221005,13,18,CD000175,8000,1,0,5000000,02,0,,,4,2,00,C,5507,2,2,0,0,34,30,00,03,A,7891.0,1,24.0,ST000579,334988000.0
202211,20221121,6,14,CD001310,58000,1,0,10000000,09,1,17,"고매출 가맹점에서 개인 또는 가족카드로 일정 금액 이상의 결제가 발생하여, 유사수신(자금조달 등) 이상 거래 의심
해당월 거래 건수 6건인 3 고객이 통합승인금액이 58000 본인카드로 결제",3,1,00,C,9102,3,2,0,0,35,30,00,03,A,8316.0,1,24.0,ST000483,482280000.0
202210,20221017,37,12,CD000667,4000,1,0,5000000,14,0,,,4,2,00,C,2601,2,1,0,0,33,30,00,01,A,65.0,1,24.0,ST004228,2015000.0
202210,20221001,2,09,CD001983,4000,1,0,1000000,06,0,,,3,1,00,C,8115,2,1,0,0,31,30,00,03,A,36.0,2,24.0,ST002979,1316000.0
202211,20221130,90,21,CD002022,30000,1,0,5000000,11,0,,,3,1,00,C,2102,2,1,0,0,38,30,00,05,A,56.0,1,24.0,ST000635,1535000.0
202210,20221007,18,19,CD000943,4000,1,0,10000000,11,0,,,4,1,00,C,7213,2,1,1,0,31,30,00,02,A,43940.0,1,24.0,ST008351,348968000.0
202210,20221031,26,18,CD000051,51000,1,0,5000000,02,0,,,4,1,00,C,6601,2,2,0,0,31,30,00,03,A,46.0,1,24.0,ST000088,1049000.0
202212,20221209,17,18,CD000192,8000,2,0,0,09,0,,,9,_,10,C,6302,3,2,0,0,32,30,00,02,A,7361.0,4,24.0,ST000399,1864000.0
202212,20221213,35,16,CD001132,8000,1,0,1000000,09,0,,,4,1,10,C,5507,2,2,0,0,33,30,00,03,A,44685.0,1,24.0,ST000056,426259000.0
202211,20221119,23,15,CD000054,18000,1,0,5000000,09,0,,,2,2,00,C,1407,2,_,0,0,32,30,00,02,A,351.0,1,24.0,ST003420,1663000.0
202211,20221122,23,17,CD000244,54000,1,0,5000000,16,0,,,3,1,00,C,2302,2,1,0,0,32,30,00,03,A,56.0,1,24.0,ST000414,1805000.0
202212,20221204,3,12,CD000680,9000,1,0,5000000,11,0,,,3,1,00,C,2102,2,1,0,0,45,30,00,02,A,62.0,1,24.0,ST000635,1889000.0
202211,20221116,21,12,CD001858,9000,1,0,0,16,0,,,2,2,10,C,8203,2,_,0,0,33,30,00,03,A,391.0,1,24.0,ST006618,10620000.0
202211,20221108,7,15,CD001900,9000,1,0,1000000,09,0,,,5,2,00,C,2301,2,1,0,0,33,30,00,02,A,65.0,1,24.0,ST000016,2004000.0
